# Gene Family	concat_A05_Abundance-RPKs
UNMAPPED	10799872.0000000000
UniRef90_A0A2R8A0C5	117500.0000000000
UniRef90_A0A2R8A0C5|g__Carnobacterium.s__Carnobacterium_divergens	117500.0000000000
UniRef90_A0A0R2HX25	42757.7300232998
UniRef90_A0A0R2HX25|g__Carnobacterium.s__Carnobacterium_divergens	42757.7300232998
UniRef90_P66421	29435.2246145867
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_divergens	29435.2246145867
UniRef90_A0A0R2JAD9	20267.3338812796
UniRef90_A0A0R2JAD9|g__Carnobacterium.s__Carnobacterium_divergens	20267.3338812796
UniRef90_A0A0R2HXQ4	19241.9004578182
UniRef90_A0A0R2HXQ4|g__Carnobacterium.s__Carnobacterium_divergens	19241.9004578182
UniRef90_A0A0R2HX12	16818.0235906925
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_divergens	16818.0235906925
UniRef90_A0A0R2HNF4	16141.8869998178
UniRef90_A0A0R2HNF4|g__Carnobacterium.s__Carnobacterium_divergens	16141.8869998178
UniRef90_A0A0U2VN98	16119.4274742628
UniRef90_A0A0U2VN98|g__Carnobacterium.s__Carnobacterium_divergens	16119.4274742628
UniRef90_A8FFC6	15806.0771594396
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_divergens	15806.0771594396
UniRef90_Q9F0R4	15705.9661722842
UniRef90_Q9F0R4|g__Carnobacterium.s__Carnobacterium_divergens	15705.9661722842
UniRef90_Q839G5	14528.9003722086
UniRef90_Q839G5|g__Carnobacterium.s__Carnobacterium_divergens	14528.9003722086
UniRef90_Q7NFF1	13169.8283649502
UniRef90_Q7NFF1|g__Carnobacterium.s__Carnobacterium_divergens	13169.8283649502
UniRef90_Q5L3R6	12282.3705654996
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_divergens	12282.3705654996
UniRef90_A0A0R2HPK8	11961.9779822907
UniRef90_A0A0R2HPK8|g__Carnobacterium.s__Carnobacterium_divergens	11961.9779822907
UniRef90_Q82YU9	11918.9165497897
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_divergens	11918.9165497897
UniRef90_A0A0R2KJ77	11022.8789416525
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_divergens	11022.8789416525
UniRef90_Q839F2	10276.7372584555
UniRef90_Q839F2|g__Carnobacterium.s__Carnobacterium_divergens	10276.7372584555
UniRef90_A0A2N5JJA2	10022.2697021372
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_divergens	10022.2697021372
UniRef90_C4KZQ9	9969.1056649658
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_divergens	9969.1056649658
UniRef90_A0A0R2I0E2	9792.1487340354
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_divergens	9792.1487340354
UniRef90_Q836X6	9619.1752600692
UniRef90_Q836X6|g__Carnobacterium.s__Carnobacterium_divergens	9619.1752600692
UniRef90_P66145	9257.2684246112
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_divergens	9257.2684246112
UniRef90_F4BR31	9192.9615159749
UniRef90_F4BR31|g__Carnobacterium.s__Carnobacterium_divergens	9192.9615159749
UniRef90_A0A0R2IU38	8865.5979011019
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_divergens	8865.5979011019
UniRef90_A0A0R2HUQ6	8478.7544489180
UniRef90_A0A0R2HUQ6|g__Carnobacterium.s__Carnobacterium_divergens	8478.7544489180
UniRef90_A0A0R2J719	8290.8220868540
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_divergens	8290.8220868540
UniRef90_A0A0R2HUL4	8285.5352602436
UniRef90_A0A0R2HUL4|g__Carnobacterium.s__Carnobacterium_divergens	8285.5352602436
UniRef90_A0A0R2HWX2	8216.3211405711
UniRef90_A0A0R2HWX2|g__Carnobacterium.s__Carnobacterium_divergens	8216.3211405711
UniRef90_A0A0R2J9S4	8102.5698484017
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_divergens	8102.5698484017
UniRef90_A0A0R2HWM8	8046.5074044357
UniRef90_A0A0R2HWM8|g__Carnobacterium.s__Carnobacterium_divergens	8046.5074044357
UniRef90_A0A0R2J1L7	8011.9731156681
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_divergens	8011.9731156681
UniRef90_A0A0U3MP38	8010.1925583538
UniRef90_A0A0U3MP38|g__Carnobacterium.s__Carnobacterium_divergens	8010.1925583538
UniRef90_A0A0R2HWA8	7924.7327114118
UniRef90_A0A0R2HWA8|g__Carnobacterium.s__Carnobacterium_divergens	7924.7327114118
UniRef90_A0A0R2KAQ0	7856.3060245173
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_divergens	7856.3060245173
UniRef90_A0A0U3MDW1	7612.6054995152
UniRef90_A0A0U3MDW1|g__Carnobacterium.s__Carnobacterium_divergens	7612.6054995152
UniRef90_F4BNZ2	7534.8246811345
UniRef90_F4BNZ2|g__Carnobacterium.s__Carnobacterium_divergens	7534.8246811345
UniRef90_B9E9K1	7493.7693102406
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_divergens	7493.7693102406
UniRef90_A0A0R2JA02	7471.8215072160
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_divergens	7471.8215072160
UniRef90_A0A0R2JER6	7461.8089726710
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_divergens	7461.8089726710
UniRef90_F4BR38	7366.0558535926
UniRef90_F4BR38|g__Carnobacterium.s__Carnobacterium_divergens	7366.0558535926
UniRef90_A0A0R2J1Q1	6907.7253147315
UniRef90_A0A0R2J1Q1|g__Carnobacterium.s__Carnobacterium_divergens	6907.7253147315
UniRef90_A0A0R2KGR4	6904.4383259936
UniRef90_A0A0R2KGR4|g__Carnobacterium.s__Carnobacterium_divergens	6904.4383259936
UniRef90_A0A0R2J234	6822.0680076098
UniRef90_A0A0R2J234|g__Carnobacterium.s__Carnobacterium_divergens	6822.0680076098
UniRef90_A0A0R2I4W6	6633.1440454681
UniRef90_A0A0R2I4W6|g__Carnobacterium.s__Carnobacterium_divergens	6633.1440454681
UniRef90_F4BR43	6554.0839883248
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_divergens	6554.0839883248
UniRef90_A0A0R2KLY7	6490.6451612904
UniRef90_A0A0R2KLY7|g__Carnobacterium.s__Carnobacterium_divergens	6490.6451612904
UniRef90_A0A0R2J1N0	6387.0215390869
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_divergens	6387.0215390869
UniRef90_A0A0R2HW67	6339.7596123447
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_divergens	6339.7596123447
UniRef90_A0A0R2I517	6115.4023050765
UniRef90_A0A0R2I517|g__Carnobacterium.s__Carnobacterium_divergens	6115.4023050765
UniRef90_A0A0R2J9N5	6071.5616483027
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_divergens	6071.5616483027
UniRef90_A0A0R2HWC5	5986.4162532484
UniRef90_A0A0R2HWC5|g__Carnobacterium.s__Carnobacterium_divergens	5986.4162532484
UniRef90_A0A0R2HW05	5906.0928137104
UniRef90_A0A0R2HW05|g__Carnobacterium.s__Carnobacterium_divergens	5906.0928137104
UniRef90_K8EVY6	5686.1330109020
UniRef90_K8EVY6|g__Carnobacterium.s__Carnobacterium_divergens	5686.1330109020
UniRef90_A0A0R2KAN2	5509.4419643414
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_divergens	5509.4419643414
UniRef90_A0A0R2I6Z6	5428.6202458218
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_divergens	5428.6202458218
UniRef90_A0A0R2HWG5	5397.7931879832
UniRef90_A0A0R2HWG5|g__Carnobacterium.s__Carnobacterium_divergens	5397.7931879832
UniRef90_Q1WS97	5319.4173465321
UniRef90_Q1WS97|g__Carnobacterium.s__Carnobacterium_divergens	5319.4173465321
UniRef90_A0A0R2JEY5	5237.3618159000
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_divergens	5237.3618159000
UniRef90_A0A0R2HW77	5082.6836189111
UniRef90_A0A0R2HW77|g__Carnobacterium.s__Carnobacterium_divergens	5082.6836189111
UniRef90_A0A0R2HNW1	4792.6980644346
UniRef90_A0A0R2HNW1|g__Carnobacterium.s__Carnobacterium_divergens	4792.6980644346
UniRef90_A0A0R2HYI2	4602.9032827418
UniRef90_A0A0R2HYI2|g__Carnobacterium.s__Carnobacterium_divergens	4602.9032827418
