# Gene Family	concat_A08_Abundance-RPKs
UNMAPPED	13735766.0000000000
UniRef90_A0A2R8A0C5	160214.2857142857
UniRef90_A0A2R8A0C5|g__Carnobacterium.s__Carnobacterium_divergens	160214.2857142857
UniRef90_A0A0R2HX25	49787.7114743525
UniRef90_A0A0R2HX25|g__Carnobacterium.s__Carnobacterium_divergens	49787.7114743525
UniRef90_P66421	33595.7141075660
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_divergens	33595.7141075660
UniRef90_A0A0R2JAD9	30801.3077602645
UniRef90_A0A0R2JAD9|g__Carnobacterium.s__Carnobacterium_divergens	30801.3077602645
UniRef90_A0A0R2HXQ4	29452.6677513736
UniRef90_A0A0R2HXQ4|g__Carnobacterium.s__Carnobacterium_divergens	29452.6677513736
UniRef90_A0A0R2HX12	19141.2724297077
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_divergens	19141.2724297077
UniRef90_A8FFC6	18681.4810991920
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_divergens	18681.4810991920
UniRef90_A0A0U2VN98	18638.6815241452
UniRef90_A0A0U2VN98|g__Carnobacterium.s__Carnobacterium_divergens	18638.6815241452
UniRef90_A0A0R2HNF4	18370.3581734694
UniRef90_A0A0R2HNF4|g__Carnobacterium.s__Carnobacterium_divergens	18370.3581734694
UniRef90_A0A0R2HUQ6	16902.4506727780
UniRef90_A0A0R2HUQ6|g__Carnobacterium.s__Carnobacterium_divergens	16902.4506727780
UniRef90_A0A0R2HUL4	16675.8647623470
UniRef90_A0A0R2HUL4|g__Carnobacterium.s__Carnobacterium_divergens	16675.8647623470
UniRef90_Q7NFF1	16620.8237787505
UniRef90_Q7NFF1|g__Carnobacterium.s__Carnobacterium_divergens	16620.8237787505
UniRef90_Q839G5	15747.2697594098
UniRef90_Q839G5|g__Carnobacterium.s__Carnobacterium_divergens	15747.2697594098
UniRef90_Q9F0R4	14011.0675345792
UniRef90_Q9F0R4|g__Carnobacterium.s__Carnobacterium_divergens	14011.0675345792
UniRef90_A0A2N5JJA2	13577.0250010912
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_divergens	13577.0250010912
UniRef90_Q82YU9	13492.6075268818
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_divergens	13492.6075268818
UniRef90_A0A0R2HPK8	13249.3813317682
UniRef90_A0A0R2HPK8|g__Carnobacterium.s__Carnobacterium_divergens	13249.3813317682
UniRef90_A0A0R2HWX2	13184.6027133011
UniRef90_A0A0R2HWX2|g__Carnobacterium.s__Carnobacterium_divergens	13184.6027133011
UniRef90_Q5L3R6	11553.7593242682
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_divergens	11553.7593242682
UniRef90_A0A0R2KJ77	11023.5705555241
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_divergens	11023.5705555241
UniRef90_Q839F2	10766.8461877413
UniRef90_Q839F2|g__Carnobacterium.s__Carnobacterium_divergens	10766.8461877413
UniRef90_C4KZQ9	9903.6833851748
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_divergens	9903.6833851748
UniRef90_A0A0R2JA02	9841.6690933318
