# Gene Family	concat_A14_Abundance-RPKs
UNMAPPED	14585811.0000000000
UniRef90_A0A2R8A0C5	560000.0000000000
UniRef90_A0A2R8A0C5|g__Carnobacterium.s__Carnobacterium_divergens	560000.0000000000
UniRef90_A0A0R2HXQ4	64161.4361731773
UniRef90_A0A0R2HXQ4|g__Carnobacterium.s__Carnobacterium_divergens	64161.4361731773
UniRef90_A0A0R2HX25	41706.0039880347
UniRef90_A0A0R2HX25|g__Carnobacterium.s__Carnobacterium_divergens	41706.0039880347
UniRef90_A0A0R2JAD9	38728.4365925471
UniRef90_A0A0R2JAD9|g__Carnobacterium.s__Carnobacterium_divergens	38728.4365925471
UniRef90_P66421	37086.7429585832
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_divergens	37086.7429585832
UniRef90_A0A0R2HWX2	27149.7607186581
UniRef90_A0A0R2HWX2|g__Carnobacterium.s__Carnobacterium_divergens	27149.7607186581
UniRef90_A8FFC6	24745.6668281095
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_divergens	24745.6668281095
UniRef90_A0A2N5JJA2	24485.8492020043
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_divergens	24485.8492020043
UniRef90_A0A0R2I4L0	21764.5687101912
UniRef90_A0A0R2I4L0|g__Carnobacterium.s__Carnobacterium_divergens	21764.5687101912
UniRef90_A0A0R2HX12	20460.6193910094
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_divergens	20460.6193910094
UniRef90_A0A0R2HNF4	18848.1282950321
UniRef90_A0A0R2HNF4|g__Carnobacterium.s__Carnobacterium_divergens	18848.1282950321
UniRef90_A0A0R2HND5	17280.6759549754
UniRef90_A0A0R2HND5|g__Carnobacterium.s__Carnobacterium_divergens	17280.6759549754
UniRef90_A0A0R2I517	16904.2438930844
UniRef90_A0A0R2I517|g__Carnobacterium.s__Carnobacterium_divergens	16904.2438930844
UniRef90_A0A0R2HUQ6	16397.0514826673
UniRef90_A0A0R2HUQ6|g__Carnobacterium.s__Carnobacterium_divergens	16397.0514826673
UniRef90_Q7NFF1	16322.4932249322
UniRef90_Q7NFF1|g__Carnobacterium.s__Carnobacterium_divergens	16322.4932249322
UniRef90_A0A0R2I5Z8	15686.4647412954
UniRef90_A0A0R2I5Z8|g__Carnobacterium.s__Carnobacterium_divergens	15686.4647412954
UniRef90_A0A0R2HWS4	13941.4788110443
UniRef90_A0A0R2HWS4|g__Carnobacterium.s__Carnobacterium_divergens	13941.4788110443
UniRef90_A0A0R2I3R8	13589.9892322021
UniRef90_A0A0R2I3R8|g__Carnobacterium.s__Carnobacterium_divergens	13589.9892322021
UniRef90_A0A0R2HXI1	13409.6962193187
UniRef90_A0A0R2HXI1|g__Carnobacterium.s__Carnobacterium_divergens	13409.6962193187
UniRef90_A0A0U2VN98	13195.5863359885
UniRef90_A0A0U2VN98|g__Carnobacterium.s__Carnobacterium_divergens	13195.5863359885
UniRef90_A0A0R2HUL4	12947.8482679388
UniRef90_A0A0R2HUL4|g__Carnobacterium.s__Carnobacterium_divergens	12947.8482679388
UniRef90_Q5L3R6	12821.8612673742
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_divergens	12821.8612673742
UniRef90_A0A0R2HW05	12661.9749886833
UniRef90_A0A0R2HW05|g__Carnobacterium.s__Carnobacterium_divergens	12661.9749886833
UniRef90_Q839G5	11635.1941705147
UniRef90_Q839G5|g__Carnobacterium.s__Carnobacterium_divergens	11635.1941705147
UniRef90_A0A0R2KJ77	11274.7995418104
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_divergens	11274.7995418104
UniRef90_A0A0R2HPK8	11146.3647259667
UniRef90_A0A0R2HPK8|g__Carnobacterium.s__Carnobacterium_divergens	11146.3647259667
UniRef90_A0A0R2JH05	10779.1822161010
UniRef90_A0A0R2JH05|g__Carnobacterium.s__Carnobacterium_divergens	10779.1822161010
UniRef90_Q9F0R4	10592.4845966244
UniRef90_Q9F0R4|g__Carnobacterium.s__Carnobacterium_divergens	10592.4845966244
UniRef90_A0A366SL42	10469.8380411801
UniRef90_A0A366SL42|g__Carnobacterium.s__Carnobacterium_divergens	10469.8380411801
UniRef90_A0A0R2I0E2	10361.2690386249
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_divergens	10361.2690386249
UniRef90_Q82YU9	10210.3494623656
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_divergens	10210.3494623656
UniRef90_C4KZQ9	10151.5396977357
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_divergens	10151.5396977357
UniRef90_A0A0R2JA02	9536.5068681918
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_divergens	9536.5068681918
UniRef90_F4BR31	9520.2651647070
UniRef90_F4BR31|g__Carnobacterium.s__Carnobacterium_divergens	9520.2651647070
UniRef90_Q839F2	9354.8556941319
UniRef90_Q839F2|g__Carnobacterium.s__Carnobacterium_divergens	9354.8556941319
UniRef90_A0A0R2HXF9	9349.3151944740
UniRef90_A0A0R2HXF9|g__Carnobacterium.s__Carnobacterium_divergens	9349.3151944740
UniRef90_A0A0R2HXW1	8598.3778563261
UniRef90_A0A0R2HXW1|g__Carnobacterium.s__Carnobacterium_divergens	8598.3778563261
UniRef90_O07125	7854.6396460877
UniRef90_O07125|g__Carnobacterium.s__Carnobacterium_divergens	7854.6396460877
UniRef90_F4BNZ2	7576.2152306763
UniRef90_F4BNZ2|g__Carnobacterium.s__Carnobacterium_divergens	7576.2152306763
UniRef90_A0A0R2J1B2	7464.7242181277
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_divergens	7464.7242181277
UniRef90_A0A0R2JCR5	7404.9527785023
UniRef90_A0A0R2JCR5|g__Carnobacterium.s__Carnobacterium_divergens	7404.9527785023
UniRef90_A0A0R2J7Y9	7324.7923205316
UniRef90_A0A0R2J7Y9|g__Carnobacterium.s__Carnobacterium_divergens	7324.7923205316
UniRef90_A0A0R2KAM9	7273.9304759922
UniRef90_A0A0R2KAM9|g__Carnobacterium.s__Carnobacterium_divergens	7273.9304759922
UniRef90_A0A0R2HYV3	7253.1417906713
UniRef90_A0A0R2HYV3|g__Carnobacterium.s__Carnobacterium_divergens	7253.1417906713
UniRef90_A0A0R2HWA8	7066.7660826952
UniRef90_A0A0R2HWA8|g__Carnobacterium.s__Carnobacterium_divergens	7066.7660826952
UniRef90_A0A0R2HYJ8	7030.1285140880
UniRef90_A0A0R2HYJ8|g__Carnobacterium.s__Carnobacterium_divergens	7030.1285140880
UniRef90_A0A0R2HP91	6950.6568359048
UniRef90_A0A0R2HP91|g__Carnobacterium.s__Carnobacterium_divergens	6950.6568359048
UniRef90_Q836X6	6891.0782128381
UniRef90_Q836X6|g__Carnobacterium.s__Carnobacterium_divergens	6891.0782128381
UniRef90_A0A0R2KGR4	6848.6742306650
UniRef90_A0A0R2KGR4|g__Carnobacterium.s__Carnobacterium_divergens	6848.6742306650
UniRef90_A0A0R2HUE1	6816.3101762078
UniRef90_A0A0R2HUE1|g__Carnobacterium.s__Carnobacterium_divergens	6816.3101762078
UniRef90_A0A0R2I7S6	6752.2438559643
UniRef90_A0A0R2I7S6|g__Carnobacterium.s__Carnobacterium_divergens	6752.2438559643
UniRef90_A0A0R2JER6	6505.8071919625
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_divergens	6505.8071919625
UniRef90_A0A0R2HU25	6461.0895640099
UniRef90_A0A0R2HU25|g__Carnobacterium.s__Carnobacterium_divergens	6461.0895640099
UniRef90_A0A0R2J9S4	6450.7317077784
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_divergens	6450.7317077784
UniRef90_A0A0R2HNT0	6380.6974819284
UniRef90_A0A0R2HNT0|g__Carnobacterium.s__Carnobacterium_divergens	6380.6974819284
UniRef90_A0A0R2IU38	6306.7289572864
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_divergens	6306.7289572864
UniRef90_A0A0R2KAQ0	6286.3435371362
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_divergens	6286.3435371362
UniRef90_A0A0R2I6G8	6231.5297857113
UniRef90_A0A0R2I6G8|g__Carnobacterium.s__Carnobacterium_divergens	6231.5297857113
UniRef90_A0A0R2HZ28	6146.8518698190
UniRef90_A0A0R2HZ28|g__Carnobacterium.s__Carnobacterium_divergens	6146.8518698190
UniRef90_Q8ZJ91	6121.2121212121
UniRef90_Q8ZJ91|g__Vagococcus.s__Vagococcus_proximus	6121.2121212121
UniRef90_A0A0U3MP38	6065.9055994896
UniRef90_A0A0U3MP38|g__Carnobacterium.s__Carnobacterium_divergens	6065.9055994896
UniRef90_A0A0R2HWM8	5981.6527154686
UniRef90_A0A0R2HWM8|g__Carnobacterium.s__Carnobacterium_divergens	5981.6527154686
UniRef90_B9E9K1	5968.8757906842
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_divergens	5968.8757906842
UniRef90_A0A0R2J1L7	5741.6410709227
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_divergens	5741.6410709227
UniRef90_A0A0R2HZC2	5496.8877907964
UniRef90_A0A0R2HZC2|g__Carnobacterium.s__Carnobacterium_divergens	5496.8877907964
UniRef90_A0A0U3MDW1	5207.6126465126
UniRef90_A0A0U3MDW1|g__Carnobacterium.s__Carnobacterium_divergens	5207.6126465126
UniRef90_A0A0R2JA75	5085.8100566475
UniRef90_A0A0R2JA75|g__Carnobacterium.s__Carnobacterium_divergens	5085.8100566475
UniRef90_A0A0R2HX95	5071.7268164351
UniRef90_A0A0R2HX95|g__Carnobacterium.s__Carnobacterium_divergens	5071.7268164351
UniRef90_A0A0R2J234	4976.6495357559
UniRef90_A0A0R2J234|g__Carnobacterium.s__Carnobacterium_divergens	4976.6495357559
UniRef90_A0A0R2HY03	4952.7035105852
UniRef90_A0A0R2HY03|g__Carnobacterium.s__Carnobacterium_divergens	4952.7035105852
UniRef90_A0A0R2HPJ5	4943.1589369950
UniRef90_A0A0R2HPJ5|g__Carnobacterium.s__Carnobacterium_divergens	4943.1589369950
UniRef90_P66145	4790.9120134167
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_divergens	4790.9120134167
UniRef90_A0A066Z7U8	4772.4224949694
UniRef90_A0A066Z7U8|g__Carnobacterium.s__Carnobacterium_divergens	4772.4224949694
UniRef90_A0A0R2HYU1	4750.1283808872
UniRef90_A0A0R2HYU1|g__Carnobacterium.s__Carnobacterium_divergens	4750.1283808872
UniRef90_A0A0R2HXL8	4720.2934266949
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_divergens	4720.2934266949
UniRef90_Q1WS97	4667.8721022708
UniRef90_Q1WS97|g__Carnobacterium.s__Carnobacterium_divergens	4667.8721022708
UniRef90_A0A0R2JIV5	4543.7274203550
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_divergens	4543.7274203550
UniRef90_A0A0R2J719	4476.6901411890
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_divergens	4476.6901411890
UniRef90_A0A0R2HW67	4426.2240877680
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_divergens	4426.2240877680
UniRef90_A0A0R2HNA6	4384.5037194464
UniRef90_A0A0R2HNA6|g__Carnobacterium.s__Carnobacterium_divergens	4384.5037194464
UniRef90_A0A0R2J9N5	4354.3602567009
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_divergens	4354.3602567009
UniRef90_A0A0R2HZM5	4315.5498096674
UniRef90_A0A0R2HZM5|g__Carnobacterium.s__Carnobacterium_divergens	4315.5498096674
UniRef90_F4BR38	4308.7927533431
UniRef90_F4BR38|g__Carnobacterium.s__Carnobacterium_divergens	4308.7927533431
UniRef90_Q8ZDZ6	4308.3821683854
UniRef90_Q8ZDZ6|g__Vagococcus.s__Vagococcus_proximus	4308.3821683854
UniRef90_A0A0R2HY92	4271.5668589575
UniRef90_A0A0R2HY92|g__Carnobacterium.s__Carnobacterium_divergens	4271.5668589575
UniRef90_A0A0R2KDJ9	4119.0641961587
UniRef90_A0A0R2KDJ9|g__Carnobacterium.s__Carnobacterium_divergens	4119.0641961587
UniRef90_A0A0R2I1N6	4095.4689863064
UniRef90_A0A0R2I1N6|g__Carnobacterium.s__Carnobacterium_divergens	4095.4689863064
UniRef90_A0A0R2HNK9	4080.5077276170
UniRef90_A0A0R2HNK9|g__Carnobacterium.s__Carnobacterium_divergens	4080.5077276170
UniRef90_A0A0R2I6Z6	4075.8129364656
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_divergens	4075.8129364656
UniRef90_A0A0R2I4W6	4070.7368610021
UniRef90_A0A0R2I4W6|g__Carnobacterium.s__Carnobacterium_divergens	4070.7368610021
UniRef90_A0A2R7ZZM1	3926.5734332728
UniRef90_A0A2R7ZZM1|g__Carnobacterium.s__Carnobacterium_divergens	3926.5734332728
UniRef90_A0A0R2J1Q1	3899.7113639765
UniRef90_A0A0R2J1Q1|g__Carnobacterium.s__Carnobacterium_divergens	3899.7113639765
UniRef90_A0A0R2J6P8	3846.8516364976
UniRef90_A0A0R2J6P8|g__Carnobacterium.s__Carnobacterium_divergens	3846.8516364976
UniRef90_A0A0R2I489	3716.0440142263
UniRef90_A0A0R2I489|g__Carnobacterium.s__Carnobacterium_divergens	3716.0440142263
UniRef90_A0A0R2J1N0	3702.7256013051
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_divergens	3702.7256013051
UniRef90_A0A0R2HVD9	3643.3886534356
UniRef90_A0A0R2HVD9|g__Carnobacterium.s__Carnobacterium_divergens	3643.3886534356
UniRef90_A0A0R2I775	3588.8132919691
UniRef90_A0A0R2I775|g__Carnobacterium.s__Carnobacterium_divergens	3588.8132919691
UniRef90_A0A0R2I6A5	3557.8379850892
UniRef90_A0A0R2I6A5|g__Carnobacterium.s__Carnobacterium_divergens	3557.8379850892
UniRef90_A0A0R2HWK9	3525.1075268817
UniRef90_A0A0R2HWK9|g__Carnobacterium.s__Carnobacterium_divergens	3525.1075268817
UniRef90_F4BR43	3453.0149487083
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_divergens	3453.0149487083
UniRef90_A0A0R2J3G7	3449.6163245287
UniRef90_A0A0R2J3G7|g__Carnobacterium.s__Carnobacterium_divergens	3449.6163245287
UniRef90_A0A0R2I4P8	3431.2451388895
UniRef90_A0A0R2I4P8|g__Carnobacterium.s__Carnobacterium_divergens	3431.2451388895
UniRef90_A0A0R2HPP8	3385.1410844140
UniRef90_A0A0R2HPP8|g__Carnobacterium.s__Carnobacterium_divergens	3385.1410844140
UniRef90_A0A0R2I6A3	3361.1636806405
UniRef90_A0A0R2I6A3|g__Carnobacterium.s__Carnobacterium_divergens	3361.1636806405
UniRef90_A0A0R2JAD6	3339.3874081618
UniRef90_A0A0R2JAD6|g__Carnobacterium.s__Carnobacterium_divergens	3339.3874081618
UniRef90_A0A0R2I6A7	3291.2384685633
UniRef90_A0A0R2I6A7|g__Carnobacterium.s__Carnobacterium_divergens	3291.2384685633
UniRef90_A0A0R2JIP5	3259.5873015873
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_divergens	3259.5873015873
UniRef90_A0A0R2HVF0	3228.8779011749
UniRef90_A0A0R2HVF0|g__Carnobacterium.s__Carnobacterium_divergens	3228.8779011749
UniRef90_A0A0R2HX27	3185.8303144332
UniRef90_A0A0R2HX27|g__Carnobacterium.s__Carnobacterium_divergens	3185.8303144332
UniRef90_A0A0R2I661	3174.4578569265
UniRef90_A0A0R2I661|g__Carnobacterium.s__Carnobacterium_divergens	3174.4578569265
UniRef90_A0A0R2HPF6	3166.0588763807
UniRef90_A0A0R2HPF6|g__Carnobacterium.s__Carnobacterium_divergens	3166.0588763807
UniRef90_A0A0R2HNW1	3121.5925769933
UniRef90_A0A0R2HNW1|g__Carnobacterium.s__Carnobacterium_divergens	3121.5925769933
UniRef90_A0A0R2HWC5	3120.3905398697
UniRef90_A0A0R2HWC5|g__Carnobacterium.s__Carnobacterium_divergens	3120.3905398697
UniRef90_P0ADY3	3017.0412003885
