# Gene Family	concat_A16_Abundance-RPKs
UNMAPPED	14676785.0000000000
UniRef90_A0A2R8A0C5	795214.2857142857
UniRef90_A0A2R8A0C5|g__Carnobacterium.s__Carnobacterium_divergens	795214.2857142857
UniRef90_A0A0R2HXQ4	68882.0022042218
UniRef90_A0A0R2HXQ4|g__Carnobacterium.s__Carnobacterium_divergens	68882.0022042218
UniRef90_A0A0R2HX25	48613.0623987510
UniRef90_A0A0R2HX25|g__Carnobacterium.s__Carnobacterium_divergens	48613.0623987510
UniRef90_A0A0R2JAD9	43714.4297914892
UniRef90_A0A0R2JAD9|g__Carnobacterium.s__Carnobacterium_divergens	43714.4297914892
UniRef90_P66421	34514.2401758243
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_divergens	34514.2401758243
UniRef90_A0A0R2HWX2	29815.9849694225
UniRef90_A0A0R2HWX2|g__Carnobacterium.s__Carnobacterium_divergens	29815.9849694225
UniRef90_A0A0R2I4L0	26728.7096373240
UniRef90_A0A0R2I4L0|g__Carnobacterium.s__Carnobacterium_divergens	26728.7096373240
UniRef90_A8FFC6	23334.9265961072
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_divergens	23334.9265961072
UniRef90_A0A2N5JJA2	22068.2278491891
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_divergens	22068.2278491891
UniRef90_A0A0R2HND5	20886.3628756392
UniRef90_A0A0R2HND5|g__Carnobacterium.s__Carnobacterium_divergens	20886.3628756392
UniRef90_A0A0R2I5Z8	20414.7536376614
UniRef90_A0A0R2I5Z8|g__Carnobacterium.s__Carnobacterium_divergens	20414.7536376614
UniRef90_A0A0R2HX12	20271.8140022919
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_divergens	20271.8140022919
UniRef90_A0A0R2HNF4	18999.2242333923
UniRef90_A0A0R2HNF4|g__Carnobacterium.s__Carnobacterium_divergens	18999.2242333923
UniRef90_A0A0R2I517	18662.5207393090
UniRef90_A0A0R2I517|g__Carnobacterium.s__Carnobacterium_divergens	18662.5207393090
UniRef90_A0A0R2HXI1	17239.9695674517
UniRef90_A0A0R2HXI1|g__Carnobacterium.s__Carnobacterium_divergens	17239.9695674517
UniRef90_A0A0R2I3R8	16482.6494646632
UniRef90_A0A0R2I3R8|g__Carnobacterium.s__Carnobacterium_divergens	16482.6494646632
UniRef90_Q7NFF1	15036.6548537280
UniRef90_Q7NFF1|g__Carnobacterium.s__Carnobacterium_divergens	15036.6548537280
UniRef90_A0A0R2HWS4	14118.2303585053
UniRef90_A0A0R2HWS4|g__Carnobacterium.s__Carnobacterium_divergens	14118.2303585053
UniRef90_A0A0U2VN98	13669.6401267854
UniRef90_A0A0U2VN98|g__Carnobacterium.s__Carnobacterium_divergens	13669.6401267854
UniRef90_A0A0R2HXF9	13453.8948155020
UniRef90_A0A0R2HXF9|g__Carnobacterium.s__Carnobacterium_divergens	13453.8948155020
UniRef90_A0A0R2HUQ6	13023.3670533775
UniRef90_A0A0R2HUQ6|g__Carnobacterium.s__Carnobacterium_divergens	13023.3670533775
UniRef90_Q82YU9	12892.0155570808
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_divergens	12892.0155570808
UniRef90_A0A0R2JA02	12458.6425765827
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_divergens	12458.6425765827
UniRef90_Q5L3R6	12179.3288111588
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_divergens	12179.3288111588
UniRef90_A0A366SL42	12165.4185862372
UniRef90_A0A366SL42|g__Carnobacterium.s__Carnobacterium_divergens	12165.4185862372
UniRef90_A0A0R2HW05	12089.8472439281
UniRef90_A0A0R2HW05|g__Carnobacterium.s__Carnobacterium_divergens	12089.8472439281
UniRef90_A0A0R2JH05	11845.2505754797
UniRef90_A0A0R2JH05|g__Carnobacterium.s__Carnobacterium_divergens	11845.2505754797
UniRef90_A0A0R2HPK8	11656.7679046631
UniRef90_A0A0R2HPK8|g__Carnobacterium.s__Carnobacterium_divergens	11656.7679046631
UniRef90_A0A0R2I0E2	10512.9371788515
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_divergens	10512.9371788515
UniRef90_A0A0R2HUL4	10439.1655254934
UniRef90_A0A0R2HUL4|g__Carnobacterium.s__Carnobacterium_divergens	10439.1655254934
UniRef90_A0A0R2KJ77	10410.4600107154
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_divergens	10410.4600107154
UniRef90_Q9F0R4	10410.1792249432
UniRef90_Q9F0R4|g__Carnobacterium.s__Carnobacterium_divergens	10410.1792249432
UniRef90_C4KZQ9	10019.7043356436
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_divergens	10019.7043356436
UniRef90_Q839G5	9567.5675675675
UniRef90_Q839G5|g__Carnobacterium.s__Carnobacterium_divergens	9567.5675675675
UniRef90_A0A0R2HXW1	9565.3958094111
UniRef90_A0A0R2HXW1|g__Carnobacterium.s__Carnobacterium_divergens	9565.3958094111
UniRef90_A0A0R2HNT0	9488.6600109783
UniRef90_A0A0R2HNT0|g__Carnobacterium.s__Carnobacterium_divergens	9488.6600109783
UniRef90_O07125	9486.1450183033
UniRef90_O07125|g__Carnobacterium.s__Carnobacterium_divergens	9486.1450183033
UniRef90_F4BR31	9282.9419301036
UniRef90_F4BR31|g__Carnobacterium.s__Carnobacterium_divergens	9282.9419301036
UniRef90_A0A0R2KAM9	9191.4929746933
UniRef90_A0A0R2KAM9|g__Carnobacterium.s__Carnobacterium_divergens	9191.4929746933
UniRef90_A0A0R2JCR5	9131.3035154420
UniRef90_A0A0R2JCR5|g__Carnobacterium.s__Carnobacterium_divergens	9131.3035154420
UniRef90_Q839F2	9007.6105546568
UniRef90_Q839F2|g__Carnobacterium.s__Carnobacterium_divergens	9007.6105546568
UniRef90_F4BNZ2	8998.6730096423
UniRef90_F4BNZ2|g__Carnobacterium.s__Carnobacterium_divergens	8998.6730096423
UniRef90_A0A0R2J7Y9	8871.8667996312
UniRef90_A0A0R2J7Y9|g__Carnobacterium.s__Carnobacterium_divergens	8871.8667996312
UniRef90_A0A0R2HYJ8	8529.0700219849
UniRef90_A0A0R2HYJ8|g__Carnobacterium.s__Carnobacterium_divergens	8529.0700219849
UniRef90_A0A0R2J1B2	8249.3880603595
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_divergens	8249.3880603595
UniRef90_A0A0R2I7S6	7984.4853934221
UniRef90_A0A0R2I7S6|g__Carnobacterium.s__Carnobacterium_divergens	7984.4853934221
UniRef90_A0A0R2HUE1	7961.3993102508
UniRef90_A0A0R2HUE1|g__Carnobacterium.s__Carnobacterium_divergens	7961.3993102508
UniRef90_A0A0R2HP91	7889.2424831919
UniRef90_A0A0R2HP91|g__Carnobacterium.s__Carnobacterium_divergens	7889.2424831919
UniRef90_Q8ZJ91	7845.4545454545
UniRef90_Q8ZJ91|g__Vagococcus.s__Vagococcus_proximus	7845.4545454545
UniRef90_A0A0R2I6G8	7669.3237107026
UniRef90_A0A0R2I6G8|g__Carnobacterium.s__Carnobacterium_divergens	7669.3237107026
UniRef90_Q836X6	7599.0565017625
UniRef90_Q836X6|g__Carnobacterium.s__Carnobacterium_divergens	7599.0565017625
UniRef90_A0A0R2HZM5	7454.4129516214
UniRef90_A0A0R2HZM5|g__Carnobacterium.s__Carnobacterium_divergens	7454.4129516214
