# Gene Family	concat_A07_Abundance-RPKs
UNMAPPED	9215573.0000000000
UniRef90_A0A2R8A0C5	46000.0000000000
UniRef90_A0A2R8A0C5|g__Carnobacterium.s__Carnobacterium_divergens	46000.0000000000
UniRef90_P0A356	38232.2184055278
UniRef90_P0A356|g__Carnobacterium.s__Carnobacterium_maltaromaticum	38232.2184055278
UniRef90_A0A0R2HX25	17066.8489212894
UniRef90_A0A0R2HX25|g__Carnobacterium.s__Carnobacterium_divergens	17066.8489212894
UniRef90_P66421	15513.3991265472
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_maltaromaticum	9297.4261305488
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_divergens	6215.9729959984
UniRef90_A0A0R2JAD9	11823.3162615077
UniRef90_A0A0R2JAD9|g__Carnobacterium.s__Carnobacterium_divergens	8259.1574847664
UniRef90_A0A0R2JAD9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3564.1587767413
UniRef90_A8FFC6	11413.1025371982
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	9135.8748144259
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_divergens	2277.2277227723
UniRef90_A0A0R2HNF4	9014.4628065397
UniRef90_A0A0R2HNF4|g__Carnobacterium.s__Carnobacterium_divergens	8000.0558724776
UniRef90_A0A0R2HNF4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1014.4069340621
UniRef90_Q82YU9	8514.3323585290
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_divergens	5780.2276366964
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2734.1047218326
UniRef90_A0A0R2JEY5	8399.6464233099
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	6142.7276695586
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_divergens	2256.9187537513
UniRef90_A0A0R2J6P6	8320.8359359269
UniRef90_A0A0R2J6P6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	8320.8359359269
UniRef90_A0A0R2HXQ4	8296.0896041839
UniRef90_A0A0R2HXQ4|g__Carnobacterium.s__Carnobacterium_divergens	8296.0896041839
UniRef90_A0A0R2HX12	8199.0388090731
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_divergens	7136.3293363811
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1062.7094726920
UniRef90_A0A0U2VN98	8062.6547890834
UniRef90_A0A0U2VN98|g__Carnobacterium.s__Carnobacterium_divergens	8062.6547890834
UniRef90_Q7NFF1	7076.0197345563
UniRef90_Q7NFF1|g__Carnobacterium.s__Carnobacterium_divergens	6514.1407824334
UniRef90_Q7NFF1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	561.8789521229
UniRef90_Q839G5	6709.7070123141
UniRef90_Q839G5|g__Carnobacterium.s__Carnobacterium_divergens	4068.0081009974
UniRef90_Q839G5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2641.6989113166
UniRef90_B9E9K1	6668.4157561817
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4296.8420548208
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_divergens	2371.5737013609
UniRef90_A0A0R2IU38	6329.2771038067
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_divergens	4572.6093957057
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1756.6677081010
UniRef90_Q5L3R6	6241.9631851295
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_divergens	3685.9692818597
