# Gene Family	A17_Abundance-RPKs
UniRef90_K8EVY6|g__Carnobacterium.s__Carnobacterium_divergens	2015.8485207275
UniRef90_K8EVY6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	898.5924449995
UniRef90_A0A0R2HWA8	2894.3106095559
UniRef90_A0A0R2HWA8|g__Carnobacterium.s__Carnobacterium_divergens	1979.4169925346
UniRef90_A0A0R2HWA8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	914.8936170213
UniRef90_P66145	2860.1939028988
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_divergens	2061.8706611662
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_maltaromaticum	798.3232417327
UniRef90_B1MYA3	2648.8124488124
UniRef90_B1MYA3|g__Leuconostoc.s__Leuconostoc_gelidum	2648.8124488124
UniRef90_A0A0R2JH05	2407.6913199795
UniRef90_A0A0R2JH05|g__Carnobacterium.s__Carnobacterium_divergens	2124.3579866461
UniRef90_A0A0R2JH05|g__Carnobacterium.s__Carnobacterium_maltaromaticum	283.3333333333
UniRef90_Q82YU9	2366.6666666667
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_divergens	1950.0000000000
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	416.6666666667
UniRef90_B9E9K1	2346.9619929883
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_divergens	1513.6170509159
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	833.3449420724
UniRef90_A0A0R2HXQ4	2238.7247317296
UniRef90_A0A0R2HXQ4|g__Carnobacterium.s__Carnobacterium_divergens	2238.7247317296
UniRef90_A0A0R2J9S4	2158.0993008650
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_divergens	1656.3810878066
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	501.7182130584
UniRef90_C4KZQ9	2005.7224723700
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_divergens	1717.9731846207
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	287.7492877493
UniRef90_A0A0R2I517	1981.6583958638
UniRef90_A0A0R2I517|g__Carnobacterium.s__Carnobacterium_divergens	1981.6583958638
UniRef90_A0A0R2I0E2	1938.2246319289
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_divergens	1785.3764552386
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	152.8481766902
UniRef90_A0A0R2HX12	1834.6891249268
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_divergens	1433.9703468495
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_maltaromaticum	400.7187780773
UniRef90_A8FFC6	1828.2828282828
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_divergens	1292.9292929293
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	535.3535353535
UniRef90_A0A0R2HNW1	1767.4720236479
UniRef90_A0A0R2HNW1|g__Carnobacterium.s__Carnobacterium_divergens	1767.4720236479
UniRef90_Q8ZDZ6	1734.7212637068
UniRef90_Q8ZDZ6|g__Vagococcus.s__Vagococcus_proximus	913.6569281497
UniRef90_Q8ZDZ6|g__Rahnella.s__Rahnella_inusitata	821.0643355571
UniRef90_Q9F0R4	1681.4857481978
UniRef90_Q9F0R4|g__Carnobacterium.s__Carnobacterium_divergens	1681.4857481978
UniRef90_B1MW10	1681.2769043689
UniRef90_B1MW10|g__Leuconostoc.s__Leuconostoc_gelidum	1681.2769043689
UniRef90_A0A0U3MDW1	1647.6190476191
UniRef90_A0A0U3MDW1|g__Carnobacterium.s__Carnobacterium_divergens	1647.6190476191
UniRef90_P66421	1594.6764946765
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_divergens	1306.3882063882
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_maltaromaticum	288.2882882883
UniRef90_Q5L3R6	1513.9374514375
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_divergens	1020.8818958819
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	493.0555555556
UniRef90_A0A0R2IU38	1469.7289349188
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_divergens	1371.2376933896
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_maltaromaticum	98.4912415292
UniRef90_A0A0R2HPK8	1460.1605429771
UniRef90_A0A0R2HPK8|g__Carnobacterium.s__Carnobacterium_divergens	1460.1605429771
UniRef90_A0A0U2VN98	1455.0264550265
UniRef90_A0A0U2VN98|g__Carnobacterium.s__Carnobacterium_divergens	1455.0264550265
UniRef90_A0A0R2I3M9	1429.5769233044
UniRef90_A0A0R2I3M9|g__Carnobacterium.s__Carnobacterium_divergens	1429.5769233044
UniRef90_A0A0R2HUL4	1394.3424586018
UniRef90_A0A0R2HUL4|g__Carnobacterium.s__Carnobacterium_divergens	1394.3424586018
UniRef90_A0A0R2KAN2	1351.1269276394
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_divergens	953.9385679311
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	397.1883597082
UniRef90_A0A0R2KAQ0	1320.8164486407
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_divergens	945.6915750009
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	375.1248736398
UniRef90_Q04GL9	1293.6507936508
UniRef90_Q04GL9|g__Leuconostoc.s__Leuconostoc_gelidum	1293.6507936508
UniRef90_A0A0R2HXW1	1290.0376730621
UniRef90_A0A0R2HXW1|g__Carnobacterium.s__Carnobacterium_divergens	1290.0376730621
UniRef90_Q03ZM1	1243.6206612252
UniRef90_Q03ZM1|g__Leuconostoc.s__Leuconostoc_gelidum	1243.6206612252
UniRef90_A0A0R2HZM5	1230.8429118774
UniRef90_A0A0R2HZM5|g__Carnobacterium.s__Carnobacterium_divergens	1230.8429118774
UniRef90_A0A0R2HW67	1220.5882352941
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_divergens	784.3137254902
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_maltaromaticum	436.2745098039
UniRef90_A0A0R2HWX2	1212.9415555645
UniRef90_A0A0R2HWX2|g__Carnobacterium.s__Carnobacterium_divergens	1212.9415555645
UniRef90_A0A0R2HX95	1209.7701149425
UniRef90_A0A0R2HX95|g__Carnobacterium.s__Carnobacterium_divergens	1209.7701149425
UniRef90_A0A0R2JIP5	1202.8985507246
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_divergens	963.7681159420
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	239.1304347826
UniRef90_Q03ZN8	1159.3007627725
UniRef90_Q03ZN8|g__Leuconostoc.s__Leuconostoc_gelidum	1159.3007627725
UniRef90_A0A0R2J1N0	1158.0227641201
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_divergens	831.1829372803
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	326.8398268398
UniRef90_K8E336	1120.5305091333
UniRef90_K8E336|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1120.5305091333
UniRef90_A0A0U3DSR8	1091.7366946779
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_divergens	583.3333333333
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	508.4033613445
UniRef90_A0A0R2I789	1072.7975697321
UniRef90_A0A0R2I789|g__Carnobacterium.s__Carnobacterium_divergens	1072.7975697321
UniRef90_D5T403	1057.7777777778
UniRef90_D5T403|g__Leuconostoc.s__Leuconostoc_gelidum	1057.7777777778
UniRef90_A0A0R2JIV5	1054.1064104869
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_divergens	896.2116736448
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	157.8947368421
UniRef90_A0A0R2I6A3	1032.4450279881
UniRef90_A0A0R2I6A3|g__Carnobacterium.s__Carnobacterium_divergens	1032.4450279881
UniRef90_Q03ZN9	1016.7532292334
UniRef90_Q03ZN9|g__Leuconostoc.s__Leuconostoc_gelidum	1016.7532292334
UniRef90_S4ECE0	1010.6917295197
UniRef90_S4ECE0|g__Carnobacterium.s__Carnobacterium_divergens	842.2329481577
UniRef90_S4ECE0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	168.4587813620
UniRef90_A0A0R2HUQ6	1009.5609089124
UniRef90_A0A0R2HUQ6|g__Carnobacterium.s__Carnobacterium_divergens	1009.5609089124
UniRef90_A0A0R2KAJ4	993.1746287524
UniRef90_A0A0R2KAJ4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	993.1746287524
UniRef90_Q837C9	988.8243496755
UniRef90_Q837C9|g__Carnobacterium.s__Carnobacterium_divergens	988.8243496755
UniRef90_A0A0R2J1L7	972.4243807895
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_divergens	719.5508175711
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	252.8735632184
UniRef90_A0A848MK01	970.4809286899
UniRef90_A0A848MK01|g__Rahnella.s__Rahnella_inusitata	525.9259259259
UniRef90_A0A848MK01|g__Vagococcus.s__Vagococcus_proximus	444.5550027640
UniRef90_A0A0R2J719	962.0431953086
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_divergens	666.6845455196
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_maltaromaticum	295.3586497890
UniRef90_A0A7R8ZB76	925.6032879235
UniRef90_A0A7R8ZB76|g__Vagococcus.s__Vagococcus_proximus	475.3767902394
UniRef90_A0A7R8ZB76|g__Rahnella.s__Rahnella_inusitata	450.2264976841
UniRef90_A0A0R2KJ77	911.5131578947
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_divergens	671.9298245614
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_maltaromaticum	239.5833333333
UniRef90_A0A0R2JFV2	911.1309523810
UniRef90_A0A0R2JFV2|g__Carnobacterium.s__Carnobacterium_divergens	853.3531746032
UniRef90_A0A0R2JFV2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	57.7777777778
UniRef90_A0A0R2HNK9	907.8590785908
UniRef90_A0A0R2HNK9|g__Carnobacterium.s__Carnobacterium_divergens	907.8590785908
UniRef90_F4BR43	901.2441233803
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_divergens	759.2688147384
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_maltaromaticum	141.9753086420
UniRef90_Q03W83	898.9898989899
UniRef90_Q03W83|g__Leuconostoc.s__Leuconostoc_gelidum	898.9898989899
UniRef90_S0K1G2	896.9160885072
UniRef90_S0K1G2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	896.9160885072
UniRef90_F4BR31	892.1890067502
UniRef90_F4BR31|g__Carnobacterium.s__Carnobacterium_divergens	892.1890067502
UniRef90_D5T3M8	887.8602024922
UniRef90_D5T3M8|g__Leuconostoc.s__Leuconostoc_gelidum	887.8602024922
UniRef90_Q03ZP5	885.0763851841
UniRef90_Q03ZP5|g__Leuconostoc.s__Leuconostoc_gelidum	885.0763851841
UniRef90_B1MVU1	872.8760151726
UniRef90_B1MVU1|g__Leuconostoc.s__Leuconostoc_gelidum	872.8760151726
UniRef90_B1MW06	871.2121212121
UniRef90_B1MW06|g__Leuconostoc.s__Leuconostoc_gelidum	871.2121212121
UniRef90_A0A0R2JA02	866.6666666667
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_divergens	558.9743589744
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_maltaromaticum	307.6923076923
UniRef90_Q836X4	854.4822393480
UniRef90_Q836X4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	854.4822393480
UniRef90_D5T3F7	849.6732026144
UniRef90_D5T3F7|g__Leuconostoc.s__Leuconostoc_gelidum	849.6732026144
UniRef90_O07125	849.0131578947
UniRef90_O07125|g__Carnobacterium.s__Carnobacterium_divergens	625.0548245614
UniRef90_O07125|g__Carnobacterium.s__Carnobacterium_maltaromaticum	223.9583333333
UniRef90_K0DBC7	838.0952380952
UniRef90_K0DBC7|g__Leuconostoc.s__Leuconostoc_gelidum	838.0952380952
UniRef90_Q839F2	827.9708935855
UniRef90_Q839F2|g__Carnobacterium.s__Carnobacterium_divergens	827.9708935855
UniRef90_J9YLB7	820.8186024522
UniRef90_J9YLB7|g__Leuconostoc.s__Leuconostoc_gelidum	820.8186024522
UniRef90_A0A0R2HXL8	781.3282839220
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_divergens	621.6825044357
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	159.6457794863
UniRef90_A0A0R2HXI1	775.1937984496
UniRef90_A0A0R2HXI1|g__Carnobacterium.s__Carnobacterium_divergens	775.1937984496
UniRef90_F4BRU5	773.3333333333
UniRef90_F4BRU5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	773.3333333333
UniRef90_Q03ZP4	752.2835148179
UniRef90_Q03ZP4|g__Leuconostoc.s__Leuconostoc_gelidum	752.2835148179
UniRef90_B1MVU3	742.7315850160
UniRef90_B1MVU3|g__Leuconostoc.s__Leuconostoc_gelidum	742.7315850160
UniRef90_B1MW15	739.3162393162
UniRef90_B1MW15|g__Leuconostoc.s__Leuconostoc_gelidum	739.3162393162
UniRef90_A0A484ZC93	736.4643895349
UniRef90_A0A484ZC93|g__Vagococcus.s__Vagococcus_proximus	375.9992732558
UniRef90_A0A484ZC93|g__Rahnella.s__Rahnella_inusitata	360.4651162791
UniRef90_A0A0R2JEY5	734.6445824707
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_divergens	456.7901234568
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	277.8544590139
UniRef90_Q03ZM9	733.8016670963
UniRef90_Q03ZM9|g__Leuconostoc.s__Leuconostoc_gelidum	733.8016670963
UniRef90_P50889	725.6526959127
UniRef90_P50889|g__Leuconostoc.s__Leuconostoc_gelidum	725.6526959127
UniRef90_A0A0R2HW77	724.1440059868
UniRef90_A0A0R2HW77|g__Carnobacterium.s__Carnobacterium_divergens	724.1440059868
UniRef90_Q7NFF1	717.9487179487
UniRef90_Q7NFF1|g__Carnobacterium.s__Carnobacterium_divergens	589.7435897436
UniRef90_Q7NFF1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	128.2051282051
UniRef90_A0A0R2J9N5	693.0426749103
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_divergens	544.2632270902
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	148.7794478201
UniRef90_A0A0R2JER6	690.5799466432
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_divergens	404.4630404463
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	286.1169061969
UniRef90_A0A0R2I5Z7	685.2592884985
UniRef90_A0A0R2I5Z7|g__Carnobacterium.s__Carnobacterium_divergens	685.2592884985
UniRef90_I0QLS6	666.7375026769
UniRef90_I0QLS6|g__Rahnella.s__Rahnella_inusitata	352.3910625821
UniRef90_I0QLS6|g__Vagococcus.s__Vagococcus_proximus	314.3464400948
UniRef90_A0A0R2HW05	661.6383885430
UniRef90_A0A0R2HW05|g__Carnobacterium.s__Carnobacterium_divergens	661.6383885430
UniRef90_A0A0R2J8X6	659.6950170249
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_divergens	422.3446710358
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	237.3503459891
UniRef90_A0A0R2JA98	656.5429578395
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_divergens	451.5867332947
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_maltaromaticum	204.9562245447
UniRef90_P0ADY3	643.0976430976
UniRef90_P0ADY3|g__Vagococcus.s__Vagococcus_proximus	323.2323232323
UniRef90_P0ADY3|g__Rahnella.s__Rahnella_inusitata	319.8653198653
UniRef90_Q03ZM2	639.7761397761
UniRef90_Q03ZM2|g__Leuconostoc.s__Leuconostoc_gelidum	639.7761397761
UniRef90_A0A2N5JDE8	637.3671883764
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_divergens	497.8586526765
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	139.5085356999
UniRef90_A0A2N5JJA2	631.6796926263
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_divergens	401.0152247070
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	230.6644679192
UniRef90_Q2NQU2	629.6296296296
UniRef90_Q2NQU2|g__Rahnella.s__Rahnella_inusitata	327.1604938272
UniRef90_Q2NQU2|g__Vagococcus.s__Vagococcus_proximus	302.4691358025
UniRef90_A0A2N5JK58	627.9220583356
UniRef90_A0A2N5JK58|g__Carnobacterium.s__Carnobacterium_maltaromaticum	627.9220583356
UniRef90_A0A0R2J1B2	619.6791051222
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_divergens	425.8465060033
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	193.8325991189
UniRef90_P0A7R9	619.0577292488
UniRef90_P0A7R9|g__Vagococcus.s__Vagococcus_proximus	317.4603174603
UniRef90_P0A7R9|g__Rahnella.s__Rahnella_inusitata	301.5974117885
UniRef90_K8ELT8	617.6150044258
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_divergens	485.2330173377
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	132.3819870881
UniRef90_A0A0R2KDV0	613.0952380952
UniRef90_A0A0R2KDV0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	613.0952380952
UniRef90_A0A2N5JDF0	611.5414163550
UniRef90_A0A2N5JDF0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	611.5414163550
UniRef90_A0A0R2J6P6	607.7193418250
UniRef90_A0A0R2J6P6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	607.7193418250
UniRef90_Q8ZJ91	595.2380952381
UniRef90_Q8ZJ91|g__Rahnella.s__Rahnella_inusitata	380.9523809524
UniRef90_Q8ZJ91|g__Vagococcus.s__Vagococcus_proximus	214.2857142857
UniRef90_K0DB16	594.7285388976
UniRef90_K0DB16|g__Leuconostoc.s__Leuconostoc_gelidum	594.7285388976
UniRef90_A0A0R2HUE1	591.9887479057
UniRef90_A0A0R2HUE1|g__Carnobacterium.s__Carnobacterium_divergens	591.9887479057
UniRef90_A0A0R2HYI2	590.8263473054
UniRef90_A0A0R2HYI2|g__Carnobacterium.s__Carnobacterium_divergens	590.8263473054
UniRef90_A0A0R2I1G6	588.7718326633
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_divergens	455.7137772752
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	133.0580553882
UniRef90_A1JHR4	580.6451612903
UniRef90_A1JHR4|g__Rahnella.s__Rahnella_inusitata	290.3225806452
UniRef90_A1JHR4|g__Vagococcus.s__Vagococcus_proximus	290.3225806452
UniRef90_Q03ZH6	579.4937710105
UniRef90_Q03ZH6|g__Leuconostoc.s__Leuconostoc_gelidum	579.4937710105
UniRef90_A4WFA3	575.9622627973
UniRef90_A4WFA3|g__Rahnella.s__Rahnella_inusitata	300.5512310029
UniRef90_A4WFA3|g__Vagococcus.s__Vagococcus_proximus	275.4110317944
UniRef90_A0A0R2I6Z6	575.4385964912
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_divergens	477.1929824561
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	98.2456140351
UniRef90_A0A0R2KHZ4	574.4278843613
UniRef90_A0A0R2KHZ4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	574.4278843613
UniRef90_A0A0R2HWM8	573.9068610025
UniRef90_A0A0R2HWM8|g__Carnobacterium.s__Carnobacterium_divergens	573.9068610025
UniRef90_A0A0R2HWG5	573.4543301164
UniRef90_A0A0R2HWG5|g__Carnobacterium.s__Carnobacterium_divergens	573.4543301164
UniRef90_A0A0R2KAL9	569.3302612976
UniRef90_A0A0R2KAL9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	569.3302612976
UniRef90_D5T404	563.7860082305
UniRef90_D5T404|g__Leuconostoc.s__Leuconostoc_gelidum	563.7860082305
UniRef90_A0A0R2HXC5	561.7283950617
UniRef90_A0A0R2HXC5|g__Carnobacterium.s__Carnobacterium_divergens	561.7283950617
UniRef90_A0A0R2I2B7	550.4871095023
UniRef90_A0A0R2I2B7|g__Carnobacterium.s__Carnobacterium_divergens	550.4871095023
UniRef90_Q03ZM7	550.0077375426
UniRef90_Q03ZM7|g__Leuconostoc.s__Leuconostoc_gelidum	550.0077375426
UniRef90_D5T2U0	547.7774718223
UniRef90_D5T2U0|g__Leuconostoc.s__Leuconostoc_gelidum	547.7774718223
UniRef90_A0A0R2HY11	546.4155340729
UniRef90_A0A0R2HY11|g__Carnobacterium.s__Carnobacterium_divergens	546.4155340729
UniRef90_J9YI37	543.6161776368
UniRef90_J9YI37|g__Leuconostoc.s__Leuconostoc_gelidum	543.6161776368
UniRef90_A0A0R2HP91	535.6069134918
UniRef90_A0A0R2HP91|g__Carnobacterium.s__Carnobacterium_divergens	535.6069134918
UniRef90_A0A0R2I4T8	532.3753183141
UniRef90_A0A0R2I4T8|g__Carnobacterium.s__Carnobacterium_divergens	532.3753183141
UniRef90_A0A0R2KEV3	525.2032520325
UniRef90_A0A0R2KEV3|g__Carnobacterium.s__Carnobacterium_maltaromaticum	525.2032520325
UniRef90_B1MY04	519.3187767845
UniRef90_B1MY04|g__Leuconostoc.s__Leuconostoc_gelidum	519.3187767845
UniRef90_A8AQM1	518.9873417722
UniRef90_A8AQM1|g__Vagococcus.s__Vagococcus_proximus	270.0421940928
UniRef90_A8AQM1|g__Rahnella.s__Rahnella_inusitata	248.9451476793
UniRef90_Q8ZJ93	516.6744042092
UniRef90_Q8ZJ93|g__Rahnella.s__Rahnella_inusitata	263.8966264314
UniRef90_Q8ZJ93|g__Vagococcus.s__Vagococcus_proximus	252.7777777778
UniRef90_A0A0R2HUR4	510.3693739140
UniRef90_A0A0R2HUR4|g__Carnobacterium.s__Carnobacterium_divergens	510.3693739140
UniRef90_A0A0R2HNC8	506.2111801242
UniRef90_A0A0R2HNC8|g__Carnobacterium.s__Carnobacterium_divergens	370.4087109884
UniRef90_A0A0R2HNC8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	135.8024691358
UniRef90_A0A0R2I4P0	502.7203443519
UniRef90_A0A0R2I4P0|g__Carnobacterium.s__Carnobacterium_divergens	502.7203443519
UniRef90_H2IRC3	502.3474178404
UniRef90_H2IRC3|g__Rahnella.s__Rahnella_inusitata	260.5633802817
