# Gene Family	A14_Abundance-RPKs
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	166.6666666667
UniRef90_A0A0R2JEY5	777.7777777778
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_divergens	462.9629629630
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	314.8148148148
UniRef90_A0A0R2J6P6	769.5651573907
UniRef90_A0A0R2J6P6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	769.5651573907
UniRef90_A0A0R2HWM8	752.6010190781
UniRef90_A0A0R2HWM8|g__Carnobacterium.s__Carnobacterium_divergens	752.6010190781
UniRef90_A0A0R2HXL8	745.2907011004
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_divergens	541.2990236097
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	203.9916774907
UniRef90_A0A7R8ZB76	744.8803328201
UniRef90_A0A7R8ZB76|g__Vagococcus.s__Vagococcus_proximus	744.8803328201
UniRef90_S4ECE0	734.3135164326
UniRef90_S4ECE0|g__Carnobacterium.s__Carnobacterium_divergens	563.4638196916
UniRef90_S4ECE0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	170.8496967410
UniRef90_Q6CZZ1	714.2857142857
UniRef90_Q6CZZ1|g__Yersinia.s__Yersinia_intermedia	714.2857142857
UniRef90_K8ELT8	711.2092096508
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_divergens	508.0180649545
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	203.1911446963
UniRef90_A7ZTI8	709.8765432099
UniRef90_A7ZTI8|g__Yersinia.s__Yersinia_intermedia	709.8765432099
UniRef90_A8ARM4	709.6774193548
UniRef90_A8ARM4|g__Yersinia.s__Yersinia_intermedia	709.6774193548
UniRef90_A0A0R2J719	700.4398197812
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_divergens	476.8111277980
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_maltaromaticum	223.6286919831
UniRef90_F4BR43	697.5983516409
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_divergens	558.6903517938
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_maltaromaticum	138.9079998471
UniRef90_F4BR31	686.2745098039
UniRef90_F4BR31|g__Carnobacterium.s__Carnobacterium_divergens	686.2745098039
UniRef90_A0A0R2J8X6	678.8983374908
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_divergens	364.7560990493
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	314.1422384415
UniRef90_A0A0R2KAL9	675.5249515631
UniRef90_A0A0R2KAL9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	675.5249515631
UniRef90_A0A2N5JDE8	665.6976556548
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_divergens	464.4390582282
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	201.2585974266
UniRef90_A0A0R2JER6	654.2441608294
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_divergens	351.4663830517
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	302.7777777778
UniRef90_A0A0R2I1G6	636.2491502129
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_divergens	441.5149943137
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	194.7341558992
UniRef90_A0A0R2KEV3	635.7763268438
UniRef90_A0A0R2KEV3|g__Carnobacterium.s__Carnobacterium_maltaromaticum	635.7763268438
UniRef90_A0A0R2JH05	625.8945386064
UniRef90_A0A0R2JH05|g__Carnobacterium.s__Carnobacterium_divergens	553.6723163842
UniRef90_A0A0R2JH05|g__Carnobacterium.s__Carnobacterium_maltaromaticum	72.2222222222
UniRef90_F4BRU5	613.3333333333
UniRef90_F4BRU5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	613.3333333333
UniRef90_A8APV6	609.9290780142
UniRef90_A8APV6|g__Yersinia.s__Yersinia_intermedia	312.0567375887
UniRef90_A8APV6|g__Vagococcus.s__Vagococcus_proximus	297.8723404255
UniRef90_A0A0R2JA98	601.3538905309
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_divergens	405.4079445849
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_maltaromaticum	195.9459459459
UniRef90_O07125	593.7500000000
UniRef90_O07125|g__Carnobacterium.s__Carnobacterium_divergens	380.2083333333
UniRef90_O07125|g__Carnobacterium.s__Carnobacterium_maltaromaticum	213.5416666667
UniRef90_Q6CZY9	586.1111111111
UniRef90_Q6CZY9|g__Yersinia.s__Yersinia_intermedia	586.1111111111
UniRef90_A0A2N5JJA2	578.7309785278
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_divergens	342.5418608006
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	236.1891177271
UniRef90_A0A0R2I5Z7	575.6443150606
UniRef90_A0A0R2I5Z7|g__Carnobacterium.s__Carnobacterium_divergens	575.6443150606
UniRef90_A0A0R2I6A3	574.0848156741
UniRef90_A0A0R2I6A3|g__Carnobacterium.s__Carnobacterium_divergens	574.0848156741
UniRef90_I0QLS6	571.4386816298
UniRef90_I0QLS6|g__Vagococcus.s__Vagococcus_proximus	571.4386816298
UniRef90_A0A0R2J1B2	571.2231147966
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_divergens	381.7914831131
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	189.4316316835
UniRef90_A0A2N5JDF0	548.8847747509
UniRef90_A0A2N5JDF0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	548.8847747509
UniRef90_A0A0R2JB88	544.9735449735
UniRef90_A0A0R2JB88|g__Carnobacterium.s__Carnobacterium_maltaromaticum	544.9735449735
UniRef90_A0A0R2KEQ3	543.1235431235
UniRef90_A0A0R2KEQ3|g__Carnobacterium.s__Carnobacterium_maltaromaticum	543.1235431235
UniRef90_A0A0R2KJ77	541.6939354276
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_divergens	385.4439354276
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_maltaromaticum	156.2500000000
UniRef90_A8AQL2	534.9290835294
UniRef90_A8AQL2|g__Yersinia.s__Yersinia_intermedia	534.9290835294
UniRef90_Q6D0C1	529.1286727457
UniRef90_Q6D0C1|g__Yersinia.s__Yersinia_intermedia	529.1286727457
UniRef90_A0A0R2HXI1	511.6279069767
UniRef90_A0A0R2HXI1|g__Carnobacterium.s__Carnobacterium_divergens	511.6279069767
UniRef90_Q7N3P9	507.0921985816
UniRef90_Q7N3P9|g__Yersinia.s__Yersinia_intermedia	507.0921985816
UniRef90_A0A0R2HW05	495.6038211112
UniRef90_A0A0R2HW05|g__Carnobacterium.s__Carnobacterium_divergens	495.6038211112
UniRef90_A0A0R2J9N5	493.4228760260
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_divergens	369.1290907153
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	124.2937853107
UniRef90_A0A0U3E3W6	492.3871975020
UniRef90_A0A0U3E3W6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	341.2698412698
UniRef90_A0A0U3E3W6|g__Carnobacterium.s__Carnobacterium_divergens	151.1173562321
UniRef90_A0A0R2JA02	492.3341263547
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_divergens	328.2315622522
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_maltaromaticum	164.1025641026
UniRef90_Q6CZX0	491.9016607039
UniRef90_Q6CZX0|g__Yersinia.s__Yersinia_intermedia	491.9016607039
UniRef90_A0A2R8A243	490.7084785134
UniRef90_A0A2R8A243|g__Carnobacterium.s__Carnobacterium_divergens	490.7084785134
UniRef90_Q2NQU2	487.6543209877
UniRef90_Q2NQU2|g__Vagococcus.s__Vagococcus_proximus	487.6543209877
UniRef90_Q7MYG9	485.7142857143
UniRef90_Q7MYG9|g__Yersinia.s__Yersinia_intermedia	485.7142857143
UniRef90_A1JS27	485.1190476190
UniRef90_A1JS27|g__Yersinia.s__Yersinia_intermedia	485.1190476190
UniRef90_A7FNM6	472.2532588454
UniRef90_A7FNM6|g__Yersinia.s__Yersinia_intermedia	472.2532588454
UniRef90_Q839F2	468.8172043011
UniRef90_Q839F2|g__Carnobacterium.s__Carnobacterium_divergens	468.8172043011
UniRef90_Q83PY9	468.8172043011
UniRef90_Q83PY9|g__Yersinia.s__Yersinia_intermedia	468.8172043011
UniRef90_Q8ZG77	467.0688592844
UniRef90_Q8ZG77|g__Yersinia.s__Yersinia_intermedia	467.0688592844
UniRef90_A8AQK6	464.6464646465
UniRef90_A8AQK6|g__Yersinia.s__Yersinia_intermedia	464.6464646465
UniRef90_C5BGL7	461.5384615385
UniRef90_C5BGL7|g__Yersinia.s__Yersinia_intermedia	461.5384615385
UniRef90_A0A0R2HW77	458.9517953783
UniRef90_A0A0R2HW77|g__Carnobacterium.s__Carnobacterium_divergens	458.9517953783
UniRef90_A3N357	443.0379746835
UniRef90_A3N357|g__Yersinia.s__Yersinia_intermedia	443.0379746835
UniRef90_P0A7R9	441.2698412698
UniRef90_P0A7R9|g__Vagococcus.s__Vagococcus_proximus	441.2698412698
UniRef90_A0A0R2HNK9	439.0464828561
UniRef90_A0A0R2HNK9|g__Carnobacterium.s__Carnobacterium_divergens	439.0464828561
UniRef90_A3N364	437.5025723340
UniRef90_A3N364|g__Yersinia.s__Yersinia_intermedia	437.5025723340
UniRef90_P0ADY3	434.3548093548
UniRef90_P0ADY3|g__Vagococcus.s__Vagococcus_proximus	434.3548093548
UniRef90_A0A0R2HWG5	432.2113922632
UniRef90_A0A0R2HWG5|g__Carnobacterium.s__Carnobacterium_divergens	432.2113922632
UniRef90_A1JIS8	430.8176100629
UniRef90_A1JIS8|g__Yersinia.s__Yersinia_intermedia	430.8176100629
UniRef90_A1JHR4	430.1075268817
UniRef90_A1JHR4|g__Vagococcus.s__Vagococcus_proximus	430.1075268817
UniRef90_A0A0R2I4T8	429.0633608815
UniRef90_A0A0R2I4T8|g__Carnobacterium.s__Carnobacterium_divergens	429.0633608815
UniRef90_A8GKI0	426.5788728406
UniRef90_A8GKI0|g__Yersinia.s__Yersinia_intermedia	426.5788728406
UniRef90_C5BGM3	425.4385964912
UniRef90_C5BGM3|g__Yersinia.s__Yersinia_intermedia	425.4385964912
UniRef90_A0A0R2HND5	412.2807017544
UniRef90_A0A0R2HND5|g__Carnobacterium.s__Carnobacterium_divergens	412.2807017544
UniRef90_A0A484ZC93	410.8527131783
UniRef90_A0A484ZC93|g__Vagococcus.s__Vagococcus_proximus	410.8527131783
UniRef90_A1JS34	410.6720118804
UniRef90_A1JS34|g__Yersinia.s__Yersinia_intermedia	410.6720118804
UniRef90_Q8ZJA4	410.4037724727
UniRef90_Q8ZJA4|g__Vagococcus.s__Vagococcus_proximus	410.4037724727
UniRef90_A1JS33	401.9849319038
UniRef90_A1JS33|g__Yersinia.s__Yersinia_intermedia	401.9849319038
UniRef90_A0A0R2HZM5	401.7094017094
UniRef90_A0A0R2HZM5|g__Carnobacterium.s__Carnobacterium_divergens	401.7094017094
UniRef90_A0A0R2JGY1	401.5186372725
UniRef90_A0A0R2JGY1|g__Carnobacterium.s__Carnobacterium_divergens	308.0273573384
UniRef90_A0A0R2JGY1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	93.4912799341
UniRef90_A8AQM1	396.6244725738
UniRef90_A8AQM1|g__Vagococcus.s__Vagococcus_proximus	396.6244725738
UniRef90_A0A066Z7U8	389.6499238965
UniRef90_A0A066Z7U8|g__Carnobacterium.s__Carnobacterium_divergens	211.5677321157
UniRef90_A0A066Z7U8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	178.0821917808
UniRef90_P46177	387.5000000000
UniRef90_P46177|g__Yersinia.s__Yersinia_intermedia	387.5000000000
UniRef90_A0A1Q5ZF69	387.4341922098
UniRef90_A0A1Q5ZF69|g__Yersinia.s__Yersinia_intermedia	387.4341922098
UniRef90_A0A0R2HYI2	387.2335329341
UniRef90_A0A0R2HYI2|g__Carnobacterium.s__Carnobacterium_divergens	387.2335329341
UniRef90_A0A0R2HWC5	375.7575757576
UniRef90_A0A0R2HWC5|g__Carnobacterium.s__Carnobacterium_divergens	375.7575757576
UniRef90_Q7CFT2	371.4285714286
UniRef90_Q7CFT2|g__Vagococcus.s__Vagococcus_proximus	371.4285714286
UniRef90_A7MFQ6	365.5913978495
UniRef90_A7MFQ6|g__Yersinia.s__Yersinia_intermedia	365.5913978495
UniRef90_Q8ZFT9	365.5913978495
UniRef90_Q8ZFT9|g__Vagococcus.s__Vagococcus_proximus	365.5913978495
UniRef90_A0A0R2K6G5	364.9508098976
UniRef90_A0A0R2K6G5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	364.9508098976
UniRef90_A1JMK2	362.6878424326
UniRef90_A1JMK2|g__Yersinia.s__Yersinia_intermedia	362.6878424326
UniRef90_P66491	357.8672848450
UniRef90_P66491|g__Vagococcus.s__Vagococcus_proximus	357.8672848450
UniRef90_A0A2X2EDT7	357.1428571429
UniRef90_A0A2X2EDT7|g__Vagococcus.s__Vagococcus_proximus	357.1428571429
UniRef90_A8AQL8	355.9357566713
UniRef90_A8AQL8|g__Yersinia.s__Yersinia_intermedia	355.9357566713
UniRef90_Q2NQP8	346.0622710623
UniRef90_Q2NQP8|g__Yersinia.s__Yersinia_intermedia	346.0622710623
UniRef90_A0A0R2HUL4	335.9136089870
UniRef90_A0A0R2HUL4|g__Carnobacterium.s__Carnobacterium_divergens	335.9136089870
UniRef90_A0A0R2I8E1	334.7639474159
UniRef90_A0A0R2I8E1|g__Carnobacterium.s__Carnobacterium_divergens	334.7639474159
UniRef90_A0A0R2I4P0	334.4238304301
UniRef90_A0A0R2I4P0|g__Carnobacterium.s__Carnobacterium_divergens	334.4238304301
UniRef90_A0A0R2I661	333.3365537870
UniRef90_A0A0R2I661|g__Carnobacterium.s__Carnobacterium_divergens	333.3365537870
UniRef90_UPI00244B09DA	333.3333333333
UniRef90_UPI00244B09DA|g__Vagococcus.s__Vagococcus_proximus	333.3333333333
UniRef90_Q3YX17	330.5244794418
UniRef90_Q3YX17|g__Yersinia.s__Yersinia_intermedia	330.5244794418
