# Gene Family	A21_Abundance-RPKs
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_divergens	1719.5538631457
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	340.6776366934
UniRef90_Q836X4	2046.9483568075
UniRef90_Q836X4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2046.9483568075
UniRef90_A0A0R2HW05	1906.9388377010
UniRef90_A0A0R2HW05|g__Carnobacterium.s__Carnobacterium_divergens	1906.9388377010
UniRef90_A0A0R2I6A3	1898.1642605482
UniRef90_A0A0R2I6A3|g__Carnobacterium.s__Carnobacterium_divergens	1898.1642605482
UniRef90_A0A0R2JIV5	1891.8343086638
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_divergens	1659.3760277737
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	232.4582808901
UniRef90_A0A0R2J719	1881.8744189373
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_divergens	1556.9799041693
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_maltaromaticum	324.8945147679
UniRef90_A0A0R2I789	1866.2082297708
UniRef90_A0A0R2I789|g__Carnobacterium.s__Carnobacterium_divergens	1866.2082297708
UniRef90_A0A0R2I6Z6	1849.1475166790
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_divergens	1624.5861131703
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	224.5614035088
UniRef90_A0A0R2HUE1	1784.4624901476
UniRef90_A0A0R2HUE1|g__Carnobacterium.s__Carnobacterium_divergens	1784.4624901476
UniRef90_A0A0R2KAM9	1738.2222222222
UniRef90_A0A0R2KAM9|g__Carnobacterium.s__Carnobacterium_divergens	1635.0476190476
UniRef90_A0A0R2KAM9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	103.1746031746
UniRef90_A0A0R2JCR5	1730.0518509040
UniRef90_A0A0R2JCR5|g__Carnobacterium.s__Carnobacterium_divergens	1484.8766562433
UniRef90_A0A0R2JCR5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	245.1751946607
UniRef90_K8ELT8	1704.9358083669
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_divergens	1484.6726457710
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	220.2631625959
UniRef90_A0A0R2HXL8	1681.0763501843
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_divergens	1503.6927581666
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	177.3835920177
UniRef90_A0A7R8ZB76	1606.9191033054
UniRef90_A0A7R8ZB76|g__Vagococcus.s__Vagococcus_proximus	1606.9191033054
UniRef90_A0A2N5JDE8	1562.8696462103
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_divergens	1363.0407640500
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	199.8288821604
UniRef90_Q839F2	1544.1230997405
UniRef90_Q839F2|g__Carnobacterium.s__Carnobacterium_divergens	1544.1230997405
UniRef90_A0A0R2I1G6	1512.4384823758
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_divergens	1321.1698105246
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	191.2686718512
UniRef90_A1JHR4	1494.7405329593
UniRef90_A1JHR4|g__Vagococcus.s__Vagococcus_proximus	1494.7405329593
UniRef90_A0A0R2HY11	1491.5159112898
UniRef90_A0A0R2HY11|g__Carnobacterium.s__Carnobacterium_divergens	1491.5159112898
UniRef90_A0A0R2J9N5	1489.6706108091
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_divergens	1344.6611946132
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	145.0094161959
UniRef90_A0A0R2J6P6	1475.8876944095
UniRef90_A0A0R2J6P6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1475.8876944095
UniRef90_A0A0R2HP41	1465.0540174485
UniRef90_A0A0R2HP41|g__Carnobacterium.s__Carnobacterium_divergens	1465.0540174485
UniRef90_A0A2N5JJA2	1456.2655394693
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_divergens	1204.4224343493
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	251.8431051200
UniRef90_Q2NQU2	1444.4827850625
UniRef90_Q2NQU2|g__Vagococcus.s__Vagococcus_proximus	1444.4827850625
UniRef90_A0A0R2HWG5	1443.5428370225
UniRef90_A0A0R2HWG5|g__Carnobacterium.s__Carnobacterium_divergens	1443.5428370225
UniRef90_A0A0S3KDI4	1426.6268762550
UniRef90_A0A0S3KDI4|g__Carnobacterium.s__Carnobacterium_divergens	1426.6268762550
UniRef90_A0A0R2HWC5	1400.0000000000
UniRef90_A0A0R2HWC5|g__Carnobacterium.s__Carnobacterium_divergens	1400.0000000000
UniRef90_A0A0R2J988	1392.1616196211
UniRef90_A0A0R2J988|g__Carnobacterium.s__Carnobacterium_divergens	1328.9807917344
UniRef90_A0A0R2J988|g__Carnobacterium.s__Carnobacterium_maltaromaticum	63.1808278867
UniRef90_A0A0R2JER6	1391.6996187300
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_divergens	1006.9773965078
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	384.7222222222
UniRef90_I0QLS6	1384.1775997349
UniRef90_I0QLS6|g__Vagococcus.s__Vagococcus_proximus	1384.1775997349
UniRef90_A0A0R2I4P0	1383.2955774738
UniRef90_A0A0R2I4P0|g__Carnobacterium.s__Carnobacterium_divergens	1383.2955774738
UniRef90_A0A0R2JA02	1374.4118424531
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_divergens	974.4118424531
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_maltaromaticum	400.0000000000
UniRef90_A0A0R2HW77	1354.6865503106
UniRef90_A0A0R2HW77|g__Carnobacterium.s__Carnobacterium_divergens	1354.6865503106
UniRef90_A0A0R2J8X6	1342.0806941749
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_divergens	1061.1033817840
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	280.9773123909
UniRef90_A0A0R2HXP5	1340.1193916232
UniRef90_A0A0R2HXP5|g__Carnobacterium.s__Carnobacterium_divergens	1340.1193916232
UniRef90_A0A0R2I661	1339.5498771710
UniRef90_A0A0R2I661|g__Carnobacterium.s__Carnobacterium_divergens	1339.5498771710
UniRef90_A0A0R2JA98	1322.0809592005
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_divergens	1039.4220319530
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_maltaromaticum	282.6589272474
UniRef90_A0A0R2KJ77	1296.9295375218
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_divergens	1062.5545375218
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_maltaromaticum	234.3750000000
UniRef90_A0A0R2HPP8	1292.6028997458
UniRef90_A0A0R2HPP8|g__Carnobacterium.s__Carnobacterium_divergens	1292.6028997458
UniRef90_A0A0R2HYI2	1275.4570858283
UniRef90_A0A0R2HYI2|g__Carnobacterium.s__Carnobacterium_divergens	1275.4570858283
UniRef90_K8E336	1265.3219966062
UniRef90_K8E336|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1265.3219966062
UniRef90_A0A0R2HVL0	1248.1335736733
UniRef90_A0A0R2HVL0|g__Carnobacterium.s__Carnobacterium_divergens	1248.1335736733
UniRef90_A0A0R2HZ28	1224.6640316206
UniRef90_A0A0R2HZ28|g__Carnobacterium.s__Carnobacterium_divergens	1224.6640316206
UniRef90_A0A0R2JH50	1217.9162645015
UniRef90_A0A0R2JH50|g__Carnobacterium.s__Carnobacterium_divergens	1151.5178741594
UniRef90_A0A0R2JH50|g__Carnobacterium.s__Carnobacterium_maltaromaticum	66.3983903421
UniRef90_A0A377DBF2	1212.5697350070
UniRef90_A0A377DBF2|g__Vagococcus.s__Vagococcus_proximus	1212.5697350070
UniRef90_A0A0R2I2B7	1186.6666666667
UniRef90_A0A0R2I2B7|g__Carnobacterium.s__Carnobacterium_divergens	1186.6666666667
UniRef90_A0A0R2HZC2	1177.4488553085
UniRef90_A0A0R2HZC2|g__Carnobacterium.s__Carnobacterium_divergens	1177.4488553085
UniRef90_A0A484ZC93	1166.7572740401
UniRef90_A0A484ZC93|g__Vagococcus.s__Vagococcus_proximus	1166.7572740401
UniRef90_A0A0R2HY25	1151.5379015379
UniRef90_A0A0R2HY25|g__Carnobacterium.s__Carnobacterium_divergens	1151.5379015379
UniRef90_P0ADY3	1151.5265265265
UniRef90_P0ADY3|g__Vagococcus.s__Vagococcus_proximus	1151.5265265265
UniRef90_A0A2R8A1D2	1133.5135135135
UniRef90_A0A2R8A1D2|g__Carnobacterium.s__Carnobacterium_divergens	1133.5135135135
UniRef90_A8AQM1	1126.5822784810
UniRef90_A8AQM1|g__Vagococcus.s__Vagococcus_proximus	1126.5822784810
UniRef90_A0A0R2I8E1	1121.9086194819
UniRef90_A0A0R2I8E1|g__Carnobacterium.s__Carnobacterium_divergens	1121.9086194819
UniRef90_A0A0R2KAJ4	1110.0370630851
UniRef90_A0A0R2KAJ4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1110.0370630851
UniRef90_A0A0R2JEY5	1104.9766122230
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_divergens	746.9519208650
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	358.0246913580
UniRef90_A0A0R2KEV3	1103.2546786005
UniRef90_A0A0R2KEV3|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1103.2546786005
UniRef90_Q7MYG3	1101.0984427141
UniRef90_Q7MYG3|g__Vagococcus.s__Vagococcus_proximus	1101.0984427141
UniRef90_P0A7R9	1082.5396825397
UniRef90_P0A7R9|g__Vagococcus.s__Vagococcus_proximus	1082.5396825397
UniRef90_A0A2N5JDF0	1065.1692044181
UniRef90_A0A2N5JDF0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1065.1692044181
UniRef90_A0A0R2IMN2	1057.6600947205
UniRef90_A0A0R2IMN2|g__Carnobacterium.s__Carnobacterium_divergens	935.1367598437
UniRef90_A0A0R2IMN2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	122.5233348768
UniRef90_Q8ZJ90	1056.7502082229
UniRef90_Q8ZJ90|g__Vagococcus.s__Vagococcus_proximus	1056.7502082229
UniRef90_A0A0R2JGY1	1053.9699337771
UniRef90_A0A0R2JGY1|g__Carnobacterium.s__Carnobacterium_divergens	967.5792455589
UniRef90_A0A0R2JGY1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	86.3906882181
UniRef90_A0A0R2JA75	1014.4209147150
UniRef90_A0A0R2JA75|g__Carnobacterium.s__Carnobacterium_divergens	861.2661368533
UniRef90_A0A0R2JA75|g__Carnobacterium.s__Carnobacterium_maltaromaticum	153.1547778617
UniRef90_Q8ZJ93	1002.7855153203
UniRef90_Q8ZJ93|g__Vagococcus.s__Vagococcus_proximus	1002.7855153203
UniRef90_A4WFA3	989.0770168957
UniRef90_A4WFA3|g__Vagococcus.s__Vagococcus_proximus	989.0770168957
UniRef90_A0A0R2HY92	978.1420765027
UniRef90_A0A0R2HY92|g__Carnobacterium.s__Carnobacterium_divergens	868.8524590164
UniRef90_A0A0R2HY92|g__Carnobacterium.s__Carnobacterium_maltaromaticum	109.2896174863
UniRef90_A0A0R2JJ64	974.3956567991
UniRef90_A0A0R2JJ64|g__Carnobacterium.s__Carnobacterium_divergens	906.0195884230
UniRef90_A0A0R2JJ64|g__Carnobacterium.s__Carnobacterium_maltaromaticum	68.3760683761
UniRef90_Q7NFF1	974.3589743590
UniRef90_Q7NFF1|g__Carnobacterium.s__Carnobacterium_divergens	897.4358974359
UniRef90_Q7NFF1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	76.9230769231
UniRef90_A0A0R2JI12	968.3488861206
UniRef90_A0A0R2JI12|g__Carnobacterium.s__Carnobacterium_divergens	962.7182554899
UniRef90_A0A0R2JI12|g__Carnobacterium.s__Carnobacterium_maltaromaticum	5.6306306306
UniRef90_P66491	965.7345696899
UniRef90_P66491|g__Vagococcus.s__Vagococcus_proximus	965.7345696899
UniRef90_S0K1G2	963.9263977855
UniRef90_S0K1G2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	963.9263977855
UniRef90_A0A0R2HWE2	961.9503303714
UniRef90_A0A0R2HWE2|g__Carnobacterium.s__Carnobacterium_divergens	961.9503303714
UniRef90_UPI000D0ABCEB	961.5590650642
UniRef90_UPI000D0ABCEB|g__Vagococcus.s__Vagococcus_proximus	961.5590650642
UniRef90_H2IRC3	960.1160161115
UniRef90_H2IRC3|g__Vagococcus.s__Vagococcus_proximus	960.1160161115
UniRef90_A0A2N5JK58	941.8604651163
UniRef90_A0A2N5JK58|g__Carnobacterium.s__Carnobacterium_maltaromaticum	941.8604651163
UniRef90_A0A0R2I5Z7	930.7749888380
