# Gene Family	A15_Abundance-RPKs
UniRef90_K8EVY6	2282.0663906473
UniRef90_K8EVY6|g__Carnobacterium.s__Carnobacterium_divergens	1649.6031787417
UniRef90_K8EVY6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	632.4632119057
UniRef90_A0A0R2KGR4	2168.2539682540
UniRef90_A0A0R2KGR4|g__Carnobacterium.s__Carnobacterium_divergens	1546.0317460317
UniRef90_A0A0R2KGR4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	622.2222222222
UniRef90_UPI000704A2DC	2166.7244968772
UniRef90_UPI000704A2DC|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2166.7244968772
UniRef90_A0A0R2HWA8	1958.0917506563
UniRef90_A0A0R2HWA8|g__Carnobacterium.s__Carnobacterium_divergens	1426.1642374689
UniRef90_A0A0R2HWA8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	531.9275131875
UniRef90_A0A0R2KLY7	1752.5508896067
UniRef90_A0A0R2KLY7|g__Carnobacterium.s__Carnobacterium_divergens	1479.7979797980
UniRef90_A0A0R2KLY7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	272.7529098087
UniRef90_F4BR38	1745.9315817052
UniRef90_F4BR38|g__Carnobacterium.s__Carnobacterium_divergens	1390.7328392844
UniRef90_F4BR38|g__Carnobacterium.s__Carnobacterium_maltaromaticum	355.1987424208
UniRef90_Q8ZDZ6	1574.1507553102
UniRef90_Q8ZDZ6|g__Rahnella.s__Rahnella_inusitata	802.5074764205
UniRef90_Q8ZDZ6|g__Vagococcus.s__Vagococcus_proximus	765.4704393835
UniRef90_Q8ZDZ6|g__Yersinia.s__Yersinia_intermedia	6.1728395062
UniRef90_A0A0R2HX12	1536.4067338592
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_divergens	1289.3251538402
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_maltaromaticum	247.0815800190
UniRef90_A0A0R2J142	1468.3174603175
UniRef90_A0A0R2J142|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1468.3174603175
UniRef90_A0A0R2J9S4	1460.5403483825
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_divergens	1206.2448157365
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	254.2955326460
UniRef90_P66145	1403.8982966265
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_divergens	1008.8495575221
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_maltaromaticum	395.0487391044
UniRef90_A0A0R2HXQ4	1319.3664156801
UniRef90_A0A0R2HXQ4|g__Carnobacterium.s__Carnobacterium_divergens	1319.3664156801
UniRef90_B9E9K1	1278.9347821040
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_divergens	921.7687074830
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	357.1660746210
UniRef90_P66421	1189.1891891892
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_divergens	927.9279279279
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_maltaromaticum	261.2612612613
UniRef90_C4KZQ9	1116.8253968254
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_divergens	954.4322344322
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	162.3931623932
UniRef90_Q9F0R4	1106.2383271369
UniRef90_Q9F0R4|g__Carnobacterium.s__Carnobacterium_divergens	1106.2383271369
UniRef90_A0A0R2HPK8	1103.2863849765
UniRef90_A0A0R2HPK8|g__Carnobacterium.s__Carnobacterium_divergens	1103.2863849765
UniRef90_Q82YU9	1066.9491525424
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_divergens	833.3333333333
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	233.6158192090
UniRef90_A0A0R2I0E2	1063.4199306162
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_divergens	977.2410688276
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	86.1788617886
UniRef90_A0A0R2I3M9	1061.8615847780
UniRef90_A0A0R2I3M9|g__Carnobacterium.s__Carnobacterium_divergens	1061.8615847780
UniRef90_A0A0R2KAN2	1056.7502082229
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_divergens	836.8794326241
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	219.8707755988
UniRef90_A0A0U3MDW1	1028.6630036630
UniRef90_A0A0U3MDW1|g__Carnobacterium.s__Carnobacterium_divergens	1028.6630036630
UniRef90_A0A0U2VN98	952.4372396713
UniRef90_A0A0U2VN98|g__Carnobacterium.s__Carnobacterium_divergens	952.4372396713
UniRef90_A0A0R2KAQ0	936.8781458779
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_divergens	706.0316315615
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	230.8465143164
UniRef90_A0A0R2IU38	931.8437539957
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_divergens	833.3525124664
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_maltaromaticum	98.4912415292
UniRef90_Q5L3R6	930.5555555556
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_divergens	631.9444444444
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	298.6111111111
UniRef90_A0A0R2HNW1	906.9918257775
UniRef90_A0A0R2HNW1|g__Carnobacterium.s__Carnobacterium_divergens	906.9918257775
UniRef90_A0A0R2HW67	902.0573746740
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_divergens	661.8612962426
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_maltaromaticum	240.1960784314
UniRef90_A4WFA3	900.5572122665
UniRef90_A4WFA3|g__Yersinia.s__Yersinia_intermedia	346.4540660760
UniRef90_A4WFA3|g__Rahnella.s__Rahnella_inusitata	296.1772574650
UniRef90_A4WFA3|g__Vagococcus.s__Vagococcus_proximus	257.9258887255
UniRef90_A0A0R2HXW1	890.0343642612
UniRef90_A0A0R2HXW1|g__Carnobacterium.s__Carnobacterium_divergens	890.0343642612
UniRef90_A0A7R8ZB76	877.8675573328
UniRef90_A0A7R8ZB76|g__Vagococcus.s__Vagococcus_proximus	452.8561052027
UniRef90_A0A7R8ZB76|g__Rahnella.s__Rahnella_inusitata	425.0114521301
UniRef90_A0A0R2I517	875.7182013601
UniRef90_A0A0R2I517|g__Carnobacterium.s__Carnobacterium_divergens	875.7182013601
UniRef90_A0A0R2I789	826.3021264844
UniRef90_A0A0R2I789|g__Carnobacterium.s__Carnobacterium_divergens	826.3021264844
UniRef90_A0A0R2J1N0	820.3510155788
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_divergens	629.8748251026
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	190.4761904762
UniRef90_A0A0R2HWX2	728.9120715350
UniRef90_A0A0R2HWX2|g__Carnobacterium.s__Carnobacterium_divergens	728.9120715350
UniRef90_A8FFC6	686.8686868687
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_divergens	474.7474747475
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	212.1212121212
UniRef90_Q837C9	677.8724355413
UniRef90_Q837C9|g__Carnobacterium.s__Carnobacterium_divergens	677.8724355413
UniRef90_I0QLS6	663.4920634921
UniRef90_I0QLS6|g__Vagococcus.s__Vagococcus_proximus	336.5079365079
UniRef90_I0QLS6|g__Rahnella.s__Rahnella_inusitata	326.9841269841
UniRef90_A8APV6	631.2056737589
UniRef90_A8APV6|g__Yersinia.s__Yersinia_intermedia	304.9645390071
UniRef90_A8APV6|g__Rahnella.s__Rahnella_inusitata	177.3049645390
UniRef90_A8APV6|g__Vagococcus.s__Vagococcus_proximus	148.9361702128
UniRef90_A0A0R2JIP5	630.4347826087
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_divergens	579.7101449275
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	50.7246376812
UniRef90_A0A0R2HX95	620.7144986585
UniRef90_A0A0R2HX95|g__Carnobacterium.s__Carnobacterium_divergens	620.7144986585
UniRef90_A0A0R2HWM8	615.1439744045
UniRef90_A0A0R2HWM8|g__Carnobacterium.s__Carnobacterium_divergens	615.1439744045
UniRef90_A0A0R2JFV2	604.4841269841
UniRef90_A0A0R2JFV2|g__Carnobacterium.s__Carnobacterium_divergens	555.5952380952
UniRef90_A0A0R2JFV2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	48.8888888889
UniRef90_P0ADY3	602.6936026936
UniRef90_P0ADY3|g__Rahnella.s__Rahnella_inusitata	313.1313131313
UniRef90_P0ADY3|g__Vagococcus.s__Vagococcus_proximus	289.5622895623
UniRef90_A0A0R2JH05	598.1488614963
UniRef90_A0A0R2JH05|g__Carnobacterium.s__Carnobacterium_divergens	553.7044170519
UniRef90_A0A0R2JH05|g__Carnobacterium.s__Carnobacterium_maltaromaticum	44.4444444444
UniRef90_Q5PH64	586.4197530864
UniRef90_Q5PH64|g__Yersinia.s__Yersinia_intermedia	586.4197530864
UniRef90_F4BR31	584.9887495982
UniRef90_F4BR31|g__Carnobacterium.s__Carnobacterium_divergens	584.9887495982
UniRef90_A0A0R2JEY5	580.2469135802
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_divergens	432.0987654321
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	148.1481481481
UniRef90_A0A083ZYE5	579.7101449275
UniRef90_A0A083ZYE5|g__Yersinia.s__Yersinia_intermedia	579.7101449275
UniRef90_A0A0R2I5Z7	575.6422591734
UniRef90_A0A0R2I5Z7|g__Carnobacterium.s__Carnobacterium_divergens	575.6422591734
UniRef90_A0A0R2J719	561.2171923049
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_divergens	459.9334906672
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_maltaromaticum	101.2837016377
UniRef90_A0A0R2J1L7	558.6259834982
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_divergens	421.8443743028
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	136.7816091954
UniRef90_Q2NQU2	549.3827160494
UniRef90_Q2NQU2|g__Rahnella.s__Rahnella_inusitata	296.2962962963
UniRef90_Q2NQU2|g__Vagococcus.s__Vagococcus_proximus	253.0864197531
UniRef90_Q8ZJ91	547.6190476190
UniRef90_Q8ZJ91|g__Vagococcus.s__Vagococcus_proximus	285.7142857143
UniRef90_Q8ZJ91|g__Rahnella.s__Rahnella_inusitata	261.9047619048
UniRef90_F4BR43	543.2194320223
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_divergens	453.7132591828
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_maltaromaticum	89.5061728395
UniRef90_A0A0R2I6Z6	533.3333333333
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_divergens	438.5964912281
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	94.7368421053
UniRef90_A8AQM1	527.4261603376
UniRef90_A8AQM1|g__Vagococcus.s__Vagococcus_proximus	270.0421940928
UniRef90_A8AQM1|g__Rahnella.s__Rahnella_inusitata	257.3839662447
UniRef90_Q836X4	516.4319248826
UniRef90_Q836X4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	516.4319248826
UniRef90_A0A0R2KAJ4	515.4639175258
UniRef90_A0A0R2KAJ4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	515.4639175258
UniRef90_A0A0R2HWG5	508.4825787039
UniRef90_A0A0R2HWG5|g__Carnobacterium.s__Carnobacterium_divergens	508.4825787039
UniRef90_A0A484ZC93	503.8759689922
UniRef90_A0A484ZC93|g__Rahnella.s__Rahnella_inusitata	279.0697674419
UniRef90_A0A484ZC93|g__Vagococcus.s__Vagococcus_proximus	224.8062015504
UniRef90_UPI00244B09DA	503.1446540881
UniRef90_UPI00244B09DA|g__Rahnella.s__Rahnella_inusitata	289.3081761006
UniRef90_UPI00244B09DA|g__Vagococcus.s__Vagococcus_proximus	213.8364779874
UniRef90_A0A2X2EDT7	502.9761904762
UniRef90_A0A2X2EDT7|g__Rahnella.s__Rahnella_inusitata	282.7380952381
UniRef90_A0A2X2EDT7|g__Vagococcus.s__Vagococcus_proximus	220.2380952381
UniRef90_A0A0R2JIV5	489.7703629498
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_divergens	432.7506785509
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	57.0196843989
UniRef90_A7ZTI8	487.6543209877
UniRef90_A7ZTI8|g__Yersinia.s__Yersinia_intermedia	487.6543209877
UniRef90_P0A7R9	482.5396825397
UniRef90_P0A7R9|g__Rahnella.s__Rahnella_inusitata	250.7936507937
UniRef90_P0A7R9|g__Vagococcus.s__Vagococcus_proximus	231.7460317460
UniRef90_A0A848MK01	481.4814814815
UniRef90_A0A848MK01|g__Rahnella.s__Rahnella_inusitata	244.4444444444
UniRef90_A0A848MK01|g__Vagococcus.s__Vagococcus_proximus	237.0370370370
UniRef90_A0A0R2HXL8	476.5352617323
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_divergens	416.6682994264
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	59.8669623060
UniRef90_Q83PY9	475.2734519837
UniRef90_Q83PY9|g__Yersinia.s__Yersinia_intermedia	475.2734519837
UniRef90_H2IRC3	471.8309859155
UniRef90_H2IRC3|g__Vagococcus.s__Vagococcus_proximus	267.6056338028
UniRef90_H2IRC3|g__Rahnella.s__Rahnella_inusitata	204.2253521127
UniRef90_Q839F2	470.9770114943
UniRef90_Q839F2|g__Carnobacterium.s__Carnobacterium_divergens	470.9770114943
UniRef90_K8ELT8	455.2928805921
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_divergens	375.5276636060
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	79.7652169861
UniRef90_A0A0R2J8X6	453.7643857016
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_divergens	319.3808808992
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	134.3835048024
UniRef90_Q8ZJA4	453.0651340996
UniRef90_Q8ZJA4|g__Vagococcus.s__Vagococcus_proximus	273.5779546124
UniRef90_Q8ZJA4|g__Rahnella.s__Rahnella_inusitata	179.4871794872
UniRef90_A0A0R2I6A3	451.3996554694
UniRef90_A0A0R2I6A3|g__Carnobacterium.s__Carnobacterium_divergens	451.3996554694
UniRef90_A0A2N5JDE8	444.5167100484
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_divergens	361.0401926447
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	83.4765174037
UniRef90_A0A0U3DSR8	441.6666666667
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_divergens	300.0000000000
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	141.6666666667
UniRef90_S0K1G2	438.1561592467
UniRef90_S0K1G2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	438.1561592467
UniRef90_Q7CFT2	438.0952380952
UniRef90_Q7CFT2|g__Vagococcus.s__Vagococcus_proximus	238.0952380952
UniRef90_Q7CFT2|g__Rahnella.s__Rahnella_inusitata	200.0000000000
UniRef90_Q6CZX0	432.4389488946
UniRef90_Q6CZX0|g__Yersinia.s__Yersinia_intermedia	432.4389488946
UniRef90_A8AQL2	422.4957017464
UniRef90_A8AQL2|g__Yersinia.s__Yersinia_intermedia	422.4957017464
UniRef90_A0A0R2I1G6	421.6184625487
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_divergens	350.2393911697
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	71.3790713791
UniRef90_P66491	421.6169226311
UniRef90_P66491|g__Rahnella.s__Rahnella_inusitata	220.6123828842
UniRef90_P66491|g__Vagococcus.s__Vagococcus_proximus	201.0045397469
UniRef90_C5BGM3	421.1105958729
UniRef90_C5BGM3|g__Yersinia.s__Yersinia_intermedia	421.1105958729
UniRef90_Q6CZY9	416.6899225208
UniRef90_Q6CZY9|g__Yersinia.s__Yersinia_intermedia	416.6899225208
UniRef90_Q2NQP8	415.8730158730
UniRef90_Q2NQP8|g__Yersinia.s__Yersinia_intermedia	415.8730158730
UniRef90_A0A0R2HW77	415.4371634467
UniRef90_A0A0R2HW77|g__Carnobacterium.s__Carnobacterium_divergens	415.4371634467
UniRef90_Q8ZBA7	409.8660901940
UniRef90_Q8ZBA7|g__Rahnella.s__Rahnella_inusitata	213.1447787185
UniRef90_Q8ZBA7|g__Vagococcus.s__Vagococcus_proximus	196.7213114754
UniRef90_A0A0R2JER6	408.1841887234
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_divergens	297.0730776123
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	111.1111111111
UniRef90_A1JS27	404.7619047619
UniRef90_A1JS27|g__Yersinia.s__Yersinia_intermedia	404.7619047619
UniRef90_S4ECE0	401.3330584740
UniRef90_S4ECE0|g__Carnobacterium.s__Carnobacterium_divergens	347.5696176138
UniRef90_S4ECE0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	53.7634408602
UniRef90_P66643	396.2363351388
UniRef90_P66643|g__Vagococcus.s__Vagococcus_proximus	198.1231275916
UniRef90_P66643|g__Rahnella.s__Rahnella_inusitata	198.1132075472
UniRef90_Q8ZJ93	386.1111111111
UniRef90_Q8ZJ93|g__Rahnella.s__Rahnella_inusitata	219.4444444444
UniRef90_Q8ZJ93|g__Vagococcus.s__Vagococcus_proximus	166.6666666667
UniRef90_A0A0R2JA02	384.6682527095
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_divergens	225.6938937351
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_maltaromaticum	158.9743589744
UniRef90_A0A0R2J1B2	383.2642371631
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_divergens	301.0322254157
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	82.2320117474
UniRef90_A0A0R2J6P6	382.6378059607
UniRef90_A0A0R2J6P6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	382.6378059607
UniRef90_A0A0R2JA98	381.7580263465
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_divergens	308.5598281483
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_maltaromaticum	73.1981981982
UniRef90_A0A0R2HYI2	381.2375249501
UniRef90_A0A0R2HYI2|g__Carnobacterium.s__Carnobacterium_divergens	381.2375249501
UniRef90_A0A0R2J9N5	376.6478342750
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_divergens	329.5668549906
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	47.0809792844
UniRef90_A0A2N5JJA2	376.1531337923
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_divergens	288.6757299090
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	87.4774038833
UniRef90_UPI000D0ABCEB	373.4000082315
UniRef90_UPI000D0ABCEB|g__Rahnella.s__Rahnella_inusitata	201.9230769231
UniRef90_UPI000D0ABCEB|g__Vagococcus.s__Vagococcus_proximus	171.4769313084
UniRef90_A0A2R8A243	369.9186991870
UniRef90_A0A2R8A243|g__Carnobacterium.s__Carnobacterium_divergens	369.9186991870
UniRef90_Q7MYG3	369.8971078977
UniRef90_Q7MYG3|g__Vagococcus.s__Vagococcus_proximus	208.6067853170
UniRef90_Q7MYG3|g__Rahnella.s__Rahnella_inusitata	161.2903225806
UniRef90_A0AA40X769	368.4210526316
UniRef90_A0AA40X769|g__Vagococcus.s__Vagococcus_proximus	197.3684210526
UniRef90_A0AA40X769|g__Rahnella.s__Rahnella_inusitata	171.0526315789
UniRef90_A8GKI0	368.3092608326
UniRef90_A8GKI0|g__Yersinia.s__Yersinia_intermedia	368.3092608326
UniRef90_A1JS34	366.6684468180
UniRef90_A1JS34|g__Yersinia.s__Yersinia_intermedia	366.6684468180
UniRef90_A8ARM4	365.5913978495
UniRef90_A8ARM4|g__Yersinia.s__Yersinia_intermedia	365.5913978495
UniRef90_Q8ZJ99	363.6363636364
UniRef90_Q8ZJ99|g__Rahnella.s__Rahnella_inusitata	212.1212121212
UniRef90_Q8ZJ99|g__Vagococcus.s__Vagococcus_proximus	151.5151515152
UniRef90_A8AQK6	360.2921102921
UniRef90_A8AQK6|g__Yersinia.s__Yersinia_intermedia	360.2921102921
UniRef90_A0A0R2KJ77	359.3750000000
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_divergens	302.0833333333
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_maltaromaticum	57.2916666667
UniRef90_Q6CZZ1	357.1428571429
UniRef90_Q6CZZ1|g__Yersinia.s__Yersinia_intermedia	357.1428571429
UniRef90_Q8ZG77	355.2904181647
UniRef90_Q8ZG77|g__Yersinia.s__Yersinia_intermedia	355.2904181647
UniRef90_A3N357	354.4303797468
UniRef90_A3N357|g__Yersinia.s__Yersinia_intermedia	354.4303797468
UniRef90_P60436	352.0035603026
UniRef90_P60436|g__Rahnella.s__Rahnella_inusitata	185.3351134846
UniRef90_P60436|g__Vagococcus.s__Vagococcus_proximus	166.6684468180
UniRef90_Q7N3P9	347.5177304965
UniRef90_Q7N3P9|g__Yersinia.s__Yersinia_intermedia	347.5177304965
UniRef90_Q7CFT4	346.4052287582
UniRef90_Q7CFT4|g__Rahnella.s__Rahnella_inusitata	178.6492374728
UniRef90_Q7CFT4|g__Vagococcus.s__Vagococcus_proximus	167.7559912854
UniRef90_A0A0R2HWC5	345.4545454545
UniRef90_A0A0R2HWC5|g__Carnobacterium.s__Carnobacterium_divergens	345.4545454545
UniRef90_Q7MYG9	342.8571428571
UniRef90_Q7MYG9|g__Yersinia.s__Yersinia_intermedia	342.8571428571
UniRef90_O54297	342.4942030447
UniRef90_O54297|g__Vagococcus.s__Vagococcus_proximus	177.6556776557
UniRef90_O54297|g__Rahnella.s__Rahnella_inusitata	164.8385253890
UniRef90_C5BGL7	341.8803418803
UniRef90_C5BGL7|g__Yersinia.s__Yersinia_intermedia	341.8803418803
UniRef90_H2ISA5	339.3213572854
UniRef90_H2ISA5|g__Rahnella.s__Rahnella_inusitata	177.6447105788
UniRef90_H2ISA5|g__Vagococcus.s__Vagococcus_proximus	161.6766467066
UniRef90_O07125	333.3333333333
UniRef90_O07125|g__Carnobacterium.s__Carnobacterium_divergens	286.4583333333
UniRef90_O07125|g__Carnobacterium.s__Carnobacterium_maltaromaticum	46.8750000000
UniRef90_P0AGA2	328.5606970393
UniRef90_P0AGA2|g__Vagococcus.s__Vagococcus_proximus	177.4065234686
UniRef90_P0AGA2|g__Rahnella.s__Rahnella_inusitata	151.1541735707
UniRef90_A1JIS8	327.0440251572
UniRef90_A1JIS8|g__Yersinia.s__Yersinia_intermedia	327.0440251572
UniRef90_A0A0R2HND5	324.5614035088
UniRef90_A0A0R2HND5|g__Carnobacterium.s__Carnobacterium_divergens	324.5614035088
UniRef90_Q8ZFT9	322.5806451613
UniRef90_Q8ZFT9|g__Rahnella.s__Rahnella_inusitata	193.5483870968
UniRef90_Q8ZFT9|g__Vagococcus.s__Vagococcus_proximus	129.0322580645
UniRef90_A0A0R2HNK9	322.4932249322
UniRef90_A0A0R2HNK9|g__Carnobacterium.s__Carnobacterium_divergens	322.4932249322
UniRef90_A0A0R2HUL4	322.1679045196
UniRef90_A0A0R2HUL4|g__Carnobacterium.s__Carnobacterium_divergens	322.1679045196
UniRef90_Q0I0Y8	318.8405797101
UniRef90_Q0I0Y8|g__Rahnella.s__Rahnella_inusitata	159.4202898551
UniRef90_Q0I0Y8|g__Vagococcus.s__Vagococcus_proximus	159.4202898551
UniRef90_A0A0R2JGY1	316.9970769737
UniRef90_A0A0R2JGY1|g__Carnobacterium.s__Carnobacterium_divergens	264.1369607476
UniRef90_A0A0R2JGY1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	52.8601162260
UniRef90_A0A0R2HVV6	316.6666666667
