# Gene Family	A09_Abundance-RPKs
UniRef90_A0A0R2KGR4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	57.1428571429
UniRef90_UPI000704A2DC	234.8484848485
UniRef90_UPI000704A2DC|g__Carnobacterium.s__Carnobacterium_maltaromaticum	234.8484848485
UniRef90_A0A0R2J142	214.3492063492
UniRef90_A0A0R2J142|g__Carnobacterium.s__Carnobacterium_maltaromaticum	214.3492063492
UniRef90_P66145	184.2105263158
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_maltaromaticum	105.2631578947
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_divergens	78.9473684211
UniRef90_B9E9K1	180.2721088435
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_divergens	122.4489795918
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	57.8231292517
UniRef90_A0A0R2HX12	179.6945193172
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_divergens	154.5372866128
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_maltaromaticum	25.1572327044
UniRef90_Q8ZDZ6	179.0123456790
UniRef90_Q8ZDZ6|g__Rahnella.s__Rahnella_inusitata	179.0123456790
UniRef90_A0A0R2J9S4	178.6941580756
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_divergens	154.6391752577
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	24.0549828179
UniRef90_C4KZQ9	173.7891737892
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_divergens	148.1481481481
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	25.6410256410
UniRef90_A0A0R2I3M9	163.2331978873
UniRef90_A0A0R2I3M9|g__Carnobacterium.s__Carnobacterium_divergens	163.2331978873
UniRef90_P66421	153.1531531532
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_divergens	144.1441441441
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_maltaromaticum	9.0090090090
UniRef90_Q82YU9	150.0000000000
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_divergens	100.0000000000
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	50.0000000000
UniRef90_Q9F0R4	147.5013527430
UniRef90_Q9F0R4|g__Carnobacterium.s__Carnobacterium_divergens	147.5013527430
UniRef90_Q8ZJ91	142.8571428571
UniRef90_Q8ZJ91|g__Rahnella.s__Rahnella_inusitata	142.8571428571
UniRef90_A0A0R2HW67	137.2549019608
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_divergens	83.3333333333
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_maltaromaticum	53.9215686275
UniRef90_A0A0R2I0E2	136.5853658537
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_divergens	126.8292682927
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	9.7560975610
UniRef90_A0A0R2HPK8	136.1502347418
UniRef90_A0A0R2HPK8|g__Carnobacterium.s__Carnobacterium_divergens	136.1502347418
UniRef90_I0QLS6	133.3333333333
UniRef90_I0QLS6|g__Rahnella.s__Rahnella_inusitata	133.3333333333
UniRef90_Q5L3R6	131.9444444444
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_divergens	76.3888888889
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	55.5555555556
UniRef90_A0A0R2KAN2	131.2056737589
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_divergens	88.6524822695
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	42.5531914894
UniRef90_A0A0U3MDW1	123.8095238095
UniRef90_A0A0U3MDW1|g__Carnobacterium.s__Carnobacterium_divergens	123.8095238095
UniRef90_A0A7R8ZB76	121.7692268540
UniRef90_A0A7R8ZB76|g__Rahnella.s__Rahnella_inusitata	121.7692268540
UniRef90_A0A0R2IU38	121.2121212121
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_divergens	108.5858585859
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_maltaromaticum	12.6262626263
UniRef90_A0A0R2HNW1	120.1550387597
UniRef90_A0A0R2HNW1|g__Carnobacterium.s__Carnobacterium_divergens	120.1550387597
UniRef90_A0A0R2KAQ0	118.5316563680
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_divergens	82.7105132038
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	35.8211431642
UniRef90_A0A848MK01	118.5185185185
UniRef90_A0A848MK01|g__Rahnella.s__Rahnella_inusitata	118.5185185185
UniRef90_A0A484ZC93	116.2790697674
UniRef90_A0A484ZC93|g__Rahnella.s__Rahnella_inusitata	116.2790697674
UniRef90_A0A0U2VN98	105.8201058201
UniRef90_A0A0U2VN98|g__Carnobacterium.s__Carnobacterium_divergens	105.8201058201
UniRef90_A0A0R2J1N0	101.7316017316
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_divergens	75.7575757576
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	25.9740259740
UniRef90_A0A0R2KAJ4	99.6563573883
UniRef90_A0A0R2KAJ4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	99.6563573883
UniRef90_A0A0R2HXQ4	94.6236559140
UniRef90_A0A0R2HXQ4|g__Carnobacterium.s__Carnobacterium_divergens	94.6236559140
UniRef90_A0A0R2I789	93.8967136150
UniRef90_A0A0R2I789|g__Carnobacterium.s__Carnobacterium_divergens	93.8967136150
UniRef90_A0A0R2J719	88.6075949367
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_divergens	80.1687763713
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_maltaromaticum	8.4388185654
UniRef90_Q7MYG3	88.1720430108
UniRef90_Q7MYG3|g__Rahnella.s__Rahnella_inusitata	88.1720430108
UniRef90_A4WFA3	87.4328897179
UniRef90_A4WFA3|g__Rahnella.s__Rahnella_inusitata	87.4328897179
UniRef90_H2IRC3	86.8544600939
UniRef90_H2IRC3|g__Rahnella.s__Rahnella_inusitata	86.8544600939
UniRef90_A0A2X2EDT7	86.3095238095
UniRef90_A0A2X2EDT7|g__Rahnella.s__Rahnella_inusitata	86.3095238095
UniRef90_P0A7R9	85.7142857143
UniRef90_P0A7R9|g__Rahnella.s__Rahnella_inusitata	85.7142857143
UniRef90_A0A0R2J1L7	85.0574712644
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_divergens	63.2183908046
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	21.8390804598
UniRef90_P66491	83.3333333333
UniRef90_P66491|g__Rahnella.s__Rahnella_inusitata	83.3333333333
UniRef90_F4BR43	83.3333333333
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_divergens	70.9876543210
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_maltaromaticum	12.3456790123
UniRef90_Q8ZJ99	82.2510822511
UniRef90_Q8ZJ99|g__Rahnella.s__Rahnella_inusitata	82.2510822511
UniRef90_P0ADY3	80.8080808081
UniRef90_P0ADY3|g__Rahnella.s__Rahnella_inusitata	80.8080808081
UniRef90_Q2NQU2	80.2469135802
UniRef90_Q2NQU2|g__Rahnella.s__Rahnella_inusitata	80.2469135802
UniRef90_P60436	80.0017801513
UniRef90_P60436|g__Rahnella.s__Rahnella_inusitata	80.0017801513
UniRef90_A0A0R2JIP5	79.7101449275
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_divergens	57.9710144928
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	21.7391304348
UniRef90_A0A0R2I5Z7	79.4871794872
UniRef90_A0A0R2I5Z7|g__Carnobacterium.s__Carnobacterium_divergens	79.4871794872
UniRef90_A0A0U3DSR8	75.0000000000
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_divergens	41.6666666667
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	33.3333333333
UniRef90_Q837C9	73.8255033557
UniRef90_Q837C9|g__Carnobacterium.s__Carnobacterium_divergens	73.8255033557
UniRef90_A0A377DBF2	70.8333333333
UniRef90_A0A377DBF2|g__Rahnella.s__Rahnella_inusitata	70.8333333333
UniRef90_UPI00244B09DA	69.1923099815
UniRef90_UPI00244B09DA|g__Rahnella.s__Rahnella_inusitata	69.1923099815
UniRef90_Q8ZJ96	68.1003584229
UniRef90_Q8ZJ96|g__Rahnella.s__Rahnella_inusitata	68.1003584229
UniRef90_A0A0R2HXW1	65.9793814433
UniRef90_A0A0R2HXW1|g__Carnobacterium.s__Carnobacterium_divergens	65.9793814433
UniRef90_UPI000D0ABCEB	65.7051282051
UniRef90_UPI000D0ABCEB|g__Rahnella.s__Rahnella_inusitata	65.7051282051
UniRef90_A1JHR4	64.5161290323
UniRef90_A1JHR4|g__Rahnella.s__Rahnella_inusitata	64.5161290323
UniRef90_Q8ZFT9	64.5161290323
UniRef90_Q8ZFT9|g__Rahnella.s__Rahnella_inusitata	64.5161290323
UniRef90_A0A2R8A488	64.1025641026
UniRef90_A0A2R8A488|g__Carnobacterium.s__Carnobacterium_divergens	64.1025641026
UniRef90_Q8ZJ93	63.8888888889
UniRef90_Q8ZJ93|g__Rahnella.s__Rahnella_inusitata	63.8888888889
UniRef90_A8AQM1	63.2911392405
UniRef90_A8AQM1|g__Rahnella.s__Rahnella_inusitata	63.2911392405
UniRef90_A0A0R2HWX2	63.0630630631
UniRef90_A0A0R2HWX2|g__Carnobacterium.s__Carnobacterium_divergens	63.0630630631
UniRef90_A0A0R2JFV2	62.2222222222
UniRef90_A0A0R2JFV2|g__Carnobacterium.s__Carnobacterium_divergens	62.2222222222
UniRef90_A0AA40X769	61.4421516346
UniRef90_A0AA40X769|g__Rahnella.s__Rahnella_inusitata	61.4421516346
UniRef90_F4BR31	58.8342440801
UniRef90_F4BR31|g__Carnobacterium.s__Carnobacterium_divergens	58.8342440801
UniRef90_Q7CFT2	57.1428571429
UniRef90_Q7CFT2|g__Rahnella.s__Rahnella_inusitata	57.1428571429
UniRef90_A0A0R2HWG5	56.4971751412
UniRef90_A0A0R2HWG5|g__Carnobacterium.s__Carnobacterium_divergens	56.4971751412
UniRef90_A0A0R2JEY5	55.5555555556
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_divergens	49.3827160494
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	6.1728395062
UniRef90_A0A0R2HWM8	54.9828178694
UniRef90_A0A0R2HWM8|g__Carnobacterium.s__Carnobacterium_divergens	54.9828178694
UniRef90_O54297	54.9450549451
UniRef90_O54297|g__Rahnella.s__Rahnella_inusitata	54.9450549451
UniRef90_P0AGA2	54.8938682233
UniRef90_P0AGA2|g__Rahnella.s__Rahnella_inusitata	54.8938682233
UniRef90_A0A0R2J8X6	54.1012216405
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_divergens	34.9040139616
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	19.1972076789
UniRef90_A0A0R2HYI2	53.8922155689
UniRef90_A0A0R2HYI2|g__Carnobacterium.s__Carnobacterium_divergens	53.8922155689
UniRef90_Q839F2	53.7634408602
UniRef90_Q839F2|g__Carnobacterium.s__Carnobacterium_divergens	53.7634408602
UniRef90_Q8ZJ90	53.1914893617
UniRef90_Q8ZJ90|g__Rahnella.s__Rahnella_inusitata	53.1914893617
UniRef90_A0A0R2KAL9	53.0973451327
UniRef90_A0A0R2KAL9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	53.0973451327
UniRef90_A0A0R2I6Z6	52.6315789474
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_divergens	49.1228070175
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3.5087719298
UniRef90_P0A297	52.0094562648
UniRef90_P0A297|g__Rahnella.s__Rahnella_inusitata	52.0094562648
UniRef90_A0A0R2HW77	50.9037944932
UniRef90_A0A0R2HW77|g__Carnobacterium.s__Carnobacterium_divergens	50.9037944932
UniRef90_A0A0R2HXL8	50.8914964451
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_divergens	47.9351032448
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2.9563932003
UniRef90_A0A2N5JDE8	50.8528233016
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_divergens	39.1318398825
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	11.7209834191
UniRef90_A4WFB9	50.0000000000
UniRef90_A4WFB9|g__Rahnella.s__Rahnella_inusitata	50.0000000000
UniRef90_U4UZW2	50.0000000000
UniRef90_U4UZW2|g__Rahnella.s__Rahnella_inusitata	50.0000000000
UniRef90_K8ELT8	49.4553029578
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_divergens	39.0998593530
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	10.3554436048
UniRef90_A0A0R2JER6	48.7215248722
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_divergens	26.4993026499
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	22.2222222222
UniRef90_A0A2R8A243	47.9094076655
UniRef90_A0A2R8A243|g__Carnobacterium.s__Carnobacterium_divergens	47.9094076655
UniRef90_P66643	47.1698113208
UniRef90_P66643|g__Rahnella.s__Rahnella_inusitata	47.1698113208
UniRef90_Q8ZB83	45.7516339869
UniRef90_Q8ZB83|g__Rahnella.s__Rahnella_inusitata	45.7516339869
UniRef90_A0A0R2J1B2	45.5212922173
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_divergens	38.1791483113
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	7.3421439060
UniRef90_S0K1G2	44.6764968564
UniRef90_S0K1G2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	44.6764968564
UniRef90_A0A0R2I517	43.7853107345
UniRef90_A0A0R2I517|g__Carnobacterium.s__Carnobacterium_divergens	43.7853107345
UniRef90_Q8ZBA7	43.7158469945
UniRef90_Q8ZBA7|g__Rahnella.s__Rahnella_inusitata	43.7158469945
UniRef90_A0A0R2J9N5	43.3145009416
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_divergens	39.5480225989
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3.7664783427
UniRef90_Q8ZJA4	42.7350427350
UniRef90_Q8ZJA4|g__Rahnella.s__Rahnella_inusitata	42.7350427350
UniRef90_A8APV6	42.5531914894
UniRef90_A8APV6|g__Rahnella.s__Rahnella_inusitata	42.5531914894
UniRef90_H2ISA5	41.9171646717
UniRef90_H2ISA5|g__Rahnella.s__Rahnella_inusitata	41.9171646717
UniRef90_A0A0R2J6P6	40.7288317256
UniRef90_A0A0R2J6P6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	40.7288317256
UniRef90_Q8ZDW7	40.6504065041
UniRef90_Q8ZDW7|g__Rahnella.s__Rahnella_inusitata	40.6504065041
UniRef90_A8FFC6	40.4040404040
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_divergens	30.3030303030
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	10.1010101010
UniRef90_A0A0R2HV98	40.3023523829
UniRef90_A0A0R2HV98|g__Carnobacterium.s__Carnobacterium_divergens	30.2013422819
UniRef90_A0A0R2HV98|g__Carnobacterium.s__Carnobacterium_maltaromaticum	10.1010101010
UniRef90_A0A0R2HX95	40.2298850575
UniRef90_A0A0R2HX95|g__Carnobacterium.s__Carnobacterium_divergens	40.2298850575
UniRef90_P33320	39.8322851153
UniRef90_P33320|g__Rahnella.s__Rahnella_inusitata	39.8322851153
UniRef90_Q8ZB84	39.6825396825
UniRef90_Q8ZB84|g__Rahnella.s__Rahnella_inusitata	39.6825396825
UniRef90_A0A2N5JK58	38.7596899225
UniRef90_A0A2N5JK58|g__Carnobacterium.s__Carnobacterium_maltaromaticum	38.7596899225
UniRef90_A0A0R2JA98	38.2882882883
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_divergens	28.1531531532
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_maltaromaticum	10.1351351351
UniRef90_C5BGL1	37.7358490566
UniRef90_C5BGL1|g__Rahnella.s__Rahnella_inusitata	37.7358490566
UniRef90_A0A0R2K995	37.3820297480
UniRef90_A0A0R2K995|g__Carnobacterium.s__Carnobacterium_divergens	29.2157342766
UniRef90_A0A0R2K995|g__Carnobacterium.s__Carnobacterium_maltaromaticum	8.1662954714
UniRef90_A0A0R2KJ77	36.4856020942
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_divergens	31.2772687609
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_maltaromaticum	5.2083333333
UniRef90_A0A0R2HW05	36.4779874214
UniRef90_A0A0R2HW05|g__Carnobacterium.s__Carnobacterium_divergens	36.4779874214
UniRef90_A0A502G5Y8	36.2318840580
UniRef90_A0A502G5Y8|g__Rahnella.s__Rahnella_inusitata	36.2318840580
UniRef90_A0A0R2KHZ4	35.6394129979
UniRef90_A0A0R2KHZ4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	35.6394129979
UniRef90_S4WWK4	35.4609929078
UniRef90_S4WWK4|g__Rahnella.s__Rahnella_inusitata	35.4609929078
UniRef90_A0A0R2I1G6	35.3448984884
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_divergens	27.7218908654
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	7.6230076230
UniRef90_A0A0R2HNK9	35.2303523035
UniRef90_A0A0R2HNK9|g__Carnobacterium.s__Carnobacterium_divergens	35.2303523035
UniRef90_A0A0R2HND5	35.0877192982
UniRef90_A0A0R2HND5|g__Carnobacterium.s__Carnobacterium_divergens	35.0877192982
UniRef90_Q7CFT4	34.8631446756
UniRef90_Q7CFT4|g__Rahnella.s__Rahnella_inusitata	34.8631446756
UniRef90_A0A0R2HNG7	34.7384855582
UniRef90_A0A0R2HNG7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	23.8095238095
UniRef90_A0A0R2HNG7|g__Carnobacterium.s__Carnobacterium_divergens	10.9289617486
UniRef90_A0A0R2HVV6	33.3333333333
UniRef90_A0A0R2HVV6|g__Carnobacterium.s__Carnobacterium_divergens	33.3333333333
UniRef90_P02359	32.8346758727
UniRef90_P02359|g__Rahnella.s__Rahnella_inusitata	32.8346758727
UniRef90_A0A0R2KEQ3	32.6340326340
UniRef90_A0A0R2KEQ3|g__Carnobacterium.s__Carnobacterium_maltaromaticum	32.6340326340
UniRef90_A0A2N5JDF0	32.5877507840
UniRef90_A0A2N5JDF0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	32.5877507840
UniRef90_A0A0R2HUC3	31.4465408805
UniRef90_A0A0R2HUC3|g__Carnobacterium.s__Carnobacterium_divergens	31.4465408805
UniRef90_A0A0R2I4T8	30.9936347590
UniRef90_A0A0R2I4T8|g__Carnobacterium.s__Carnobacterium_divergens	30.9936347590
UniRef90_E0SKY4	30.7692307692
UniRef90_E0SKY4|g__Rahnella.s__Rahnella_inusitata	30.7692307692
UniRef90_A0A0R2HWC5	30.3030303030
UniRef90_A0A0R2HWC5|g__Carnobacterium.s__Carnobacterium_divergens	30.3030303030
UniRef90_A0A0R2I6A3	30.0925925926
UniRef90_A0A0R2I6A3|g__Carnobacterium.s__Carnobacterium_divergens	30.0925925926
UniRef90_A0A2N5JJA2	29.9263351750
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_divergens	22.5598526703
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	7.3664825046
UniRef90_P66541	29.1858678955
UniRef90_P66541|g__Rahnella.s__Rahnella_inusitata	29.1858678955
UniRef90_A0A0R2HUE1	29.1442668691
UniRef90_A0A0R2HUE1|g__Carnobacterium.s__Carnobacterium_divergens	29.1442668691
UniRef90_Q0I0Y8	28.9855072464
UniRef90_Q0I0Y8|g__Rahnella.s__Rahnella_inusitata	28.9855072464
UniRef90_A0A0R2HWE2	28.6169970380
UniRef90_A0A0R2HWE2|g__Carnobacterium.s__Carnobacterium_divergens	28.6169970380
UniRef90_A0A0R2I8E1	28.5718823022
UniRef90_A0A0R2I8E1|g__Carnobacterium.s__Carnobacterium_divergens	28.5718823022
UniRef90_A0A0R2KF71	28.5714285714
UniRef90_A0A0R2KF71|g__Carnobacterium.s__Carnobacterium_maltaromaticum	28.5714285714
UniRef90_A0A366SL42	28.3085633404
UniRef90_A0A366SL42|g__Carnobacterium.s__Carnobacterium_divergens	18.4005661713
UniRef90_A0A366SL42|g__Carnobacterium.s__Carnobacterium_maltaromaticum	9.9079971691
UniRef90_P0AA10	28.2485875706
UniRef90_P0AA10|g__Rahnella.s__Rahnella_inusitata	28.2485875706
UniRef90_Q836X4	28.1690140845
UniRef90_Q836X4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	28.1690140845
UniRef90_W0HXI1	28.1385281385
UniRef90_W0HXI1|g__Rahnella.s__Rahnella_inusitata	28.1385281385
UniRef90_A0A4P0Y0V7	28.0830280830
UniRef90_A0A4P0Y0V7|g__Rahnella.s__Rahnella_inusitata	28.0830280830
UniRef90_A0A0R2J9R2	27.6890308839
UniRef90_A0A0R2J9R2|g__Carnobacterium.s__Carnobacterium_divergens	23.4291799787
UniRef90_A0A0R2J9R2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4.2598509052
UniRef90_UPI002909763B	27.0270270270
UniRef90_UPI002909763B|g__Rahnella.s__Rahnella_inusitata	27.0270270270
UniRef90_F4BRU5	26.6666666667
UniRef90_F4BRU5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	26.6666666667
UniRef90_A0A0R2IMN2	26.1261261261
UniRef90_A0A0R2IMN2|g__Carnobacterium.s__Carnobacterium_divergens	19.8198198198
UniRef90_A0A0R2IMN2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	6.3063063063
UniRef90_A0A0R2HNC8	24.6913580247
UniRef90_A0A0R2HNC8|g__Carnobacterium.s__Carnobacterium_divergens	24.6913580247
UniRef90_A0A0R2HXC5	24.6913580247
UniRef90_A0A0R2HXC5|g__Carnobacterium.s__Carnobacterium_divergens	24.6913580247
UniRef90_Q6D687	24.6913580247
UniRef90_Q6D687|g__Rahnella.s__Rahnella_inusitata	24.6913580247
UniRef90_A0A066Z7U8	24.3531202435
UniRef90_A0A066Z7U8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	16.7427701674
UniRef90_A0A066Z7U8|g__Carnobacterium.s__Carnobacterium_divergens	7.6103500761
UniRef90_A0A0R2JA75	24.3243243243
UniRef90_A0A0R2JA75|g__Carnobacterium.s__Carnobacterium_divergens	21.6216216216
UniRef90_A0A0R2JA75|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2.7027027027
UniRef90_A0A0R2JH50	24.2315847950
UniRef90_A0A0R2JH50|g__Carnobacterium.s__Carnobacterium_divergens	21.5488215488
UniRef90_A0A0R2JH50|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2.6827632461
UniRef90_A0A0R2I661	23.8105965522
UniRef90_A0A0R2I661|g__Carnobacterium.s__Carnobacterium_divergens	23.8105965522
