# Gene Family	A16_Abundance-RPKs
UniRef90_A0A0R2I3M9	2118.5951770637
UniRef90_A0A0R2I3M9|g__Carnobacterium.s__Carnobacterium_divergens	2118.5951770637
UniRef90_A0A0R2KAN2	2117.0465157366
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_divergens	1602.8621185735
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	514.1843971631
UniRef90_Q82YU9	2033.3333333333
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_divergens	1650.0000000000
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	383.3333333333
UniRef90_Q5L3R6	2014.0345765346
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_divergens	1194.4930069930
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	819.5415695416
UniRef90_A0A0R2IU38	1977.2919064058
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_divergens	1805.5747346886
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_maltaromaticum	171.7171717172
UniRef90_A0A0R2I517	1954.8082532224
UniRef90_A0A0R2I517|g__Carnobacterium.s__Carnobacterium_divergens	1954.8082532224
UniRef90_A0A0R2KAQ0	1927.4625953228
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_divergens	1396.1180735316
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	531.3445217912
UniRef90_Q9F0R4	1766.9965614145
UniRef90_Q9F0R4|g__Carnobacterium.s__Carnobacterium_divergens	1766.9965614145
UniRef90_A0A0U3MDW1	1753.0255343362
UniRef90_A0A0U3MDW1|g__Carnobacterium.s__Carnobacterium_divergens	1753.0255343362
UniRef90_A8FFC6	1737.5798804370
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_divergens	1192.1253349825
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	545.4545454545
UniRef90_A0A0R2HW67	1696.2718511782
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_divergens	1220.7575075097
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_maltaromaticum	475.5143436685
UniRef90_A0A0R2JIP5	1674.0188300011
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_divergens	1391.4101343489
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	282.6086956522
UniRef90_A0A0R2JH05	1657.4153280319
UniRef90_A0A0R2JH05|g__Carnobacterium.s__Carnobacterium_divergens	1429.6375502542
UniRef90_A0A0R2JH05|g__Carnobacterium.s__Carnobacterium_maltaromaticum	227.7777777778
UniRef90_B1MYA3	1648.6486486487
UniRef90_B1MYA3|g__Leuconostoc.s__Leuconostoc_gelidum	1648.6486486487
UniRef90_Q8ZDZ6	1635.8408097538
UniRef90_Q8ZDZ6|g__Vagococcus.s__Vagococcus_proximus	1635.8408097538
UniRef90_A0A0R2HXW1	1589.0128940483
UniRef90_A0A0R2HXW1|g__Carnobacterium.s__Carnobacterium_divergens	1589.0128940483
UniRef90_A0A0R2J1N0	1554.1313554565
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_divergens	1073.6071797045
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	480.5241757519
UniRef90_A0A0R2HX95	1537.3646030011
UniRef90_A0A0R2HX95|g__Carnobacterium.s__Carnobacterium_divergens	1537.3646030011
UniRef90_A0A0R2JFV2	1506.7063492063
UniRef90_A0A0R2JFV2|g__Carnobacterium.s__Carnobacterium_divergens	1426.7063492063
UniRef90_A0A0R2JFV2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	80.0000000000
UniRef90_A0A0R2HWX2	1362.0104500254
UniRef90_A0A0R2HWX2|g__Carnobacterium.s__Carnobacterium_divergens	1362.0104500254
UniRef90_Q837C9	1326.6620744895
UniRef90_Q837C9|g__Carnobacterium.s__Carnobacterium_divergens	1326.6620744895
UniRef90_F4BR43	1262.3552344915
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_divergens	1070.9876543210
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_maltaromaticum	191.3675801705
UniRef90_A0A0U3DSR8	1241.6666666667
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_divergens	775.0000000000
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	466.6666666667
UniRef90_K8E336	1217.0968379069
UniRef90_K8E336|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1217.0968379069
UniRef90_B1MW10	1193.2367149759
UniRef90_B1MW10|g__Leuconostoc.s__Leuconostoc_gelidum	1193.2367149759
UniRef90_Q836X4	1183.1428824519
UniRef90_Q836X4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1183.1428824519
UniRef90_A0A0R2J1L7	1126.4433981511
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_divergens	829.8903513143
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	296.5530468368
UniRef90_A0A0R2I6A3	1097.2705594225
UniRef90_A0A0R2I6A3|g__Carnobacterium.s__Carnobacterium_divergens	1097.2705594225
UniRef90_A0A0R2KAJ4	1092.7953548999
UniRef90_A0A0R2KAJ4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1092.7953548999
UniRef90_S0K1G2	1079.0555447120
UniRef90_S0K1G2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1079.0555447120
UniRef90_A0A0R2HNK9	1029.8250666430
UniRef90_A0A0R2HNK9|g__Carnobacterium.s__Carnobacterium_divergens	1029.8250666430
UniRef90_A0A0R2J719	1029.6075325509
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_divergens	831.2952962640
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_maltaromaticum	198.3122362869
UniRef90_A0A0R2HXL8	1022.5397752925
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_divergens	836.2853628536
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	186.2544124389
UniRef90_F4BR31	1016.3505839494
UniRef90_F4BR31|g__Carnobacterium.s__Carnobacterium_divergens	1016.3505839494
UniRef90_A0A0R2KJ77	994.8462041885
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_divergens	692.7628708551
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_maltaromaticum	302.0833333333
UniRef90_Q03ZN8	991.1591698522
UniRef90_Q03ZN8|g__Leuconostoc.s__Leuconostoc_gelidum	991.1591698522
UniRef90_A0A0R2JIV5	982.4604214294
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_divergens	820.1775791357
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	162.2828422936
UniRef90_A0A0R2HWG5	957.6591738434
UniRef90_A0A0R2HWG5|g__Carnobacterium.s__Carnobacterium_divergens	957.6591738434
UniRef90_A0A0R2HWM8	948.4773077379
UniRef90_A0A0R2HWM8|g__Carnobacterium.s__Carnobacterium_divergens	948.4773077379
UniRef90_A0A0R2I789	941.3256006628
UniRef90_A0A0R2I789|g__Carnobacterium.s__Carnobacterium_divergens	941.3256006628
UniRef90_A0A0R2I1G6	936.5377494551
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_divergens	738.3376289249
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	198.2001205302
UniRef90_A0A0R2J8X6	930.1980741771
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_divergens	600.3551422400
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	329.8429319372
UniRef90_A0A0R2I5Z7	905.1314945478
UniRef90_A0A0R2I5Z7|g__Carnobacterium.s__Carnobacterium_divergens	905.1314945478
UniRef90_A0A848MK01	903.7037037037
UniRef90_A0A848MK01|g__Vagococcus.s__Vagococcus_proximus	903.7037037037
UniRef90_A0A0R2JA98	891.8957006612
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_divergens	679.0578628234
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_maltaromaticum	212.8378378378
UniRef90_S4ECE0	874.2345138613
UniRef90_S4ECE0|g__Carnobacterium.s__Carnobacterium_divergens	711.7465899133
UniRef90_S4ECE0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	162.4879239480
UniRef90_A0A2N5JDE8	862.1830497876
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_divergens	695.8021790159
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	166.3808707717
UniRef90_Q03ZN9	857.6270709289
UniRef90_Q03ZN9|g__Leuconostoc.s__Leuconostoc_gelidum	857.6270709289
UniRef90_K8ELT8	838.2765307849
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_divergens	675.3879665908
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	162.8885641941
UniRef90_Q839F2	832.2812384130
UniRef90_Q839F2|g__Carnobacterium.s__Carnobacterium_divergens	832.2812384130
UniRef90_A0A0R2J1B2	825.2612939449
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_divergens	606.4610866373
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	218.8002073076
UniRef90_A0A0R2JEY5	808.6419753086
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_divergens	462.9629629630
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	345.6790123457
UniRef90_A0A0R2HW77	804.6003996476
UniRef90_A0A0R2HW77|g__Carnobacterium.s__Carnobacterium_divergens	804.6003996476
UniRef90_A0A2N5JK58	802.3406629868
UniRef90_A0A2N5JK58|g__Carnobacterium.s__Carnobacterium_maltaromaticum	802.3406629868
UniRef90_O07125	802.1106020942
UniRef90_O07125|g__Carnobacterium.s__Carnobacterium_divergens	598.9856020942
UniRef90_O07125|g__Carnobacterium.s__Carnobacterium_maltaromaticum	203.1250000000
UniRef90_Q03ZM1	788.4718443400
UniRef90_Q03ZM1|g__Leuconostoc.s__Leuconostoc_gelidum	788.4718443400
UniRef90_A0A7R8ZB76	780.0881405177
UniRef90_A0A7R8ZB76|g__Vagococcus.s__Vagococcus_proximus	780.0881405177
UniRef90_A0A0R2HYI2	774.4710738843
UniRef90_A0A0R2HYI2|g__Carnobacterium.s__Carnobacterium_divergens	774.4710738843
UniRef90_A0A0R2I6Z6	761.4035087719
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_divergens	624.5614035088
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	136.8421052632
UniRef90_A0A0R2HUL4	758.6006696460
UniRef90_A0A0R2HUL4|g__Carnobacterium.s__Carnobacterium_divergens	758.6006696460
UniRef90_A0A0R2HVV6	744.5065176909
UniRef90_A0A0R2HVV6|g__Carnobacterium.s__Carnobacterium_divergens	744.5065176909
UniRef90_A0A2N5JDF0	731.8674522457
UniRef90_A0A2N5JDF0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	731.8674522457
UniRef90_A0A0R2J9N5	723.1638418079
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_divergens	559.3220338983
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	163.8418079096
UniRef90_Q04GL9	722.2222222222
UniRef90_Q04GL9|g__Leuconostoc.s__Leuconostoc_gelidum	722.2222222222
UniRef90_A0A0R2JER6	718.4973352613
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_divergens	433.7634417039
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	284.7338935574
UniRef90_A0A0R2J6P6	714.9027779694
UniRef90_A0A0R2J6P6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	714.9027779694
UniRef90_A0A0R2KDV0	696.4285714286
UniRef90_A0A0R2KDV0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	696.4285714286
UniRef90_A0A0R2KHZ4	685.5433997498
UniRef90_A0A0R2KHZ4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	685.5433997498
UniRef90_A1JHR4	656.0308555400
UniRef90_A1JHR4|g__Vagococcus.s__Vagococcus_proximus	656.0308555400
UniRef90_A0A0R2I4T8	652.8963591178
UniRef90_A0A0R2I4T8|g__Carnobacterium.s__Carnobacterium_divergens	652.8963591178
UniRef90_B1MW06	651.5151515152
UniRef90_B1MW06|g__Leuconostoc.s__Leuconostoc_gelidum	651.5151515152
UniRef90_A0A0R2HW05	650.3176338260
UniRef90_A0A0R2HW05|g__Carnobacterium.s__Carnobacterium_divergens	650.3176338260
UniRef90_A0A0R2HWC5	648.5218033999
UniRef90_A0A0R2HWC5|g__Carnobacterium.s__Carnobacterium_divergens	648.5218033999
UniRef90_Q03ZP5	637.1208281882
UniRef90_Q03ZP5|g__Leuconostoc.s__Leuconostoc_gelidum	637.1208281882
UniRef90_B1MW15	632.5336561388
UniRef90_B1MW15|g__Leuconostoc.s__Leuconostoc_gelidum	632.5336561388
UniRef90_Q03ZM9	629.6403712297
UniRef90_Q03ZM9|g__Leuconostoc.s__Leuconostoc_gelidum	629.6403712297
UniRef90_A0A0R2KAL9	628.3185840708
UniRef90_A0A0R2KAL9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	628.3185840708
UniRef90_A0A0R2JA02	620.7251189532
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_divergens	369.3637655300
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_maltaromaticum	251.3613534232
UniRef90_J9YLB7	617.9252661988
UniRef90_J9YLB7|g__Leuconostoc.s__Leuconostoc_gelidum	617.9252661988
UniRef90_A0A2N5JJA2	614.6419445261
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_divergens	434.6226798422
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	180.0192646839
UniRef90_Q03W83	606.0606060606
UniRef90_Q03W83|g__Leuconostoc.s__Leuconostoc_gelidum	606.0606060606
UniRef90_F4BRU5	600.0000000000
UniRef90_F4BRU5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	600.0000000000
UniRef90_A0A0R2HND5	596.4912280702
UniRef90_A0A0R2HND5|g__Carnobacterium.s__Carnobacterium_divergens	596.4912280702
UniRef90_D5T403	591.1111111111
UniRef90_D5T403|g__Leuconostoc.s__Leuconostoc_gelidum	591.1111111111
UniRef90_B1MVU1	587.6525654698
UniRef90_B1MVU1|g__Leuconostoc.s__Leuconostoc_gelidum	587.6525654698
UniRef90_A0A0R2HXI1	581.4559108527
UniRef90_A0A0R2HXI1|g__Carnobacterium.s__Carnobacterium_divergens	581.4559108527
UniRef90_A0A0R2JGY1	573.4748749993
UniRef90_A0A0R2JGY1|g__Carnobacterium.s__Carnobacterium_divergens	458.6811972222
UniRef90_A0A0R2JGY1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	114.7936777771
UniRef90_A0A0R2I2B7	563.8240639767
UniRef90_A0A0R2I2B7|g__Carnobacterium.s__Carnobacterium_divergens	563.8240639767
UniRef90_P0ADY3	552.2113793300
UniRef90_P0ADY3|g__Vagococcus.s__Vagococcus_proximus	552.2113793300
UniRef90_A0A0R2HUQ6	542.4684880651
UniRef90_A0A0R2HUQ6|g__Carnobacterium.s__Carnobacterium_divergens	542.4684880651
UniRef90_D5T3M8	520.2492211838
UniRef90_D5T3M8|g__Leuconostoc.s__Leuconostoc_gelidum	520.2492211838
UniRef90_A0A066Z7U8	512.9399153581
UniRef90_A0A066Z7U8|g__Carnobacterium.s__Carnobacterium_divergens	258.7542228162
UniRef90_A0A066Z7U8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	254.1856925419
UniRef90_Q8ZJ91	500.0000000000
UniRef90_Q8ZJ91|g__Vagococcus.s__Vagococcus_proximus	500.0000000000
UniRef90_A0A0R2I661	498.9701670260
UniRef90_A0A0R2I661|g__Carnobacterium.s__Carnobacterium_divergens	498.9701670260
UniRef90_A0A0R2KEV3	498.3759683000
UniRef90_A0A0R2KEV3|g__Carnobacterium.s__Carnobacterium_maltaromaticum	498.3759683000
UniRef90_A0A0S3KDI4	495.2007868675
UniRef90_A0A0S3KDI4|g__Carnobacterium.s__Carnobacterium_divergens	495.2007868675
UniRef90_A0A0R2I4P0	492.9495375729
UniRef90_A0A0R2I4P0|g__Carnobacterium.s__Carnobacterium_divergens	492.9495375729
UniRef90_A0A0R2HUE1	492.4126564666
UniRef90_A0A0R2HUE1|g__Carnobacterium.s__Carnobacterium_divergens	492.4126564666
UniRef90_P50889	491.5102770331
UniRef90_P50889|g__Leuconostoc.s__Leuconostoc_gelidum	491.5102770331
UniRef90_B1MVZ7	490.7407407407
UniRef90_B1MVZ7|g__Leuconostoc.s__Leuconostoc_gelidum	490.7407407407
UniRef90_D5T3F7	490.2390780874
UniRef90_D5T3F7|g__Leuconostoc.s__Leuconostoc_gelidum	490.2390780874
UniRef90_Q03ZP4	489.9817850638
UniRef90_Q03ZP4|g__Leuconostoc.s__Leuconostoc_gelidum	489.9817850638
UniRef90_Q2NQU2	487.6926616057
UniRef90_Q2NQU2|g__Vagococcus.s__Vagococcus_proximus	487.6926616057
UniRef90_I0QLS6	485.7243959155
UniRef90_I0QLS6|g__Vagococcus.s__Vagococcus_proximus	485.7243959155
UniRef90_A0A0R2HY11	484.5716317099
UniRef90_A0A0R2HY11|g__Carnobacterium.s__Carnobacterium_divergens	484.5716317099
UniRef90_A0A0R2HWE2	476.2132604238
UniRef90_A0A0R2HWE2|g__Carnobacterium.s__Carnobacterium_divergens	476.2132604238
UniRef90_D5T2U0	470.2782647543
UniRef90_D5T2U0|g__Leuconostoc.s__Leuconostoc_gelidum	470.2782647543
UniRef90_A0A0R2HZM5	470.1591511936
UniRef90_A0A0R2HZM5|g__Carnobacterium.s__Carnobacterium_divergens	470.1591511936
UniRef90_B1MVU3	469.2582859960
UniRef90_B1MVU3|g__Leuconostoc.s__Leuconostoc_gelidum	469.2582859960
UniRef90_K0DB16	465.2278177458
UniRef90_K0DB16|g__Leuconostoc.s__Leuconostoc_gelidum	465.2278177458
UniRef90_A0A0R2JA75	460.3619850689
UniRef90_A0A0R2JA75|g__Carnobacterium.s__Carnobacterium_divergens	366.6682913752
UniRef90_A0A0R2JA75|g__Carnobacterium.s__Carnobacterium_maltaromaticum	93.6936936937
UniRef90_Q03ZP0	457.4468085106
UniRef90_Q03ZP0|g__Leuconostoc.s__Leuconostoc_gelidum	457.4468085106
UniRef90_A0A0R2KF71	457.2344322344
UniRef90_A0A0R2KF71|g__Carnobacterium.s__Carnobacterium_maltaromaticum	457.2344322344
UniRef90_A0A0R2JB88	455.0264550265
UniRef90_A0A0R2JB88|g__Carnobacterium.s__Carnobacterium_maltaromaticum	455.0264550265
UniRef90_D5T404	448.5596707819
UniRef90_D5T404|g__Leuconostoc.s__Leuconostoc_gelidum	448.5596707819
UniRef90_Q839Y4	448.2792363012
UniRef90_Q839Y4|g__Carnobacterium.s__Carnobacterium_divergens	366.1774300615
UniRef90_Q839Y4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	82.1018062397
UniRef90_A0A0R2HNC8	444.4444444444
UniRef90_A0A0R2HNC8|g__Carnobacterium.s__Carnobacterium_divergens	339.5061728395
UniRef90_A0A0R2HNC8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	104.9382716049
UniRef90_Q03ZN4	440.1709401709
UniRef90_Q03ZN4|g__Leuconostoc.s__Leuconostoc_gelidum	440.1709401709
UniRef90_Q03W87	439.0243902439
UniRef90_Q03W87|g__Leuconostoc.s__Leuconostoc_gelidum	439.0243902439
UniRef90_P66491	436.2745098039
UniRef90_P66491|g__Vagococcus.s__Vagococcus_proximus	436.2745098039
UniRef90_Q03ZM7	433.3333333333
UniRef90_Q03ZM7|g__Leuconostoc.s__Leuconostoc_gelidum	433.3333333333
UniRef90_Q7MYG3	432.2626992955
UniRef90_Q7MYG3|g__Vagococcus.s__Vagococcus_proximus	432.2626992955
UniRef90_A0A0R2HXC5	432.0987654321
UniRef90_A0A0R2HXC5|g__Carnobacterium.s__Carnobacterium_divergens	432.0987654321
UniRef90_Q03ZL1	425.4816189466
