# Gene Family	A04_Abundance-RPKs
UniRef90_Q1WS97|g__Carnobacterium.s__Carnobacterium_divergens	91.6666666667
UniRef90_P50889	90.2591599643
UniRef90_P50889|g__Leuconostoc.s__Leuconostoc_gelidum	90.2591599643
UniRef90_Q03ZN4	89.7435897436
UniRef90_Q03ZN4|g__Leuconostoc.s__Leuconostoc_gelidum	89.7435897436
UniRef90_F4BR38	87.4316939891
UniRef90_F4BR38|g__Carnobacterium.s__Carnobacterium_divergens	87.4316939891
UniRef90_A0A0U3MDW1	85.7142857143
UniRef90_A0A0U3MDW1|g__Carnobacterium.s__Carnobacterium_divergens	85.7142857143
UniRef90_F4BNZ2	85.7142857143
UniRef90_F4BNZ2|g__Carnobacterium.s__Carnobacterium_divergens	85.7142857143
UniRef90_Q04G75	85.0340136054
UniRef90_Q04G75|g__Leuconostoc.s__Leuconostoc_gelidum	85.0340136054
UniRef90_Q03W83	80.8080808081
UniRef90_Q03W83|g__Leuconostoc.s__Leuconostoc_gelidum	80.8080808081
UniRef90_A0A0R2JAD9	79.6019900498
UniRef90_A0A0R2JAD9|g__Carnobacterium.s__Carnobacterium_divergens	79.6019900498
UniRef90_Q03ZL1	78.6128785201
UniRef90_Q03ZL1|g__Leuconostoc.s__Leuconostoc_gelidum	78.6128785201
UniRef90_P66491	78.4313725490
UniRef90_P66491|g__Rahnella.s__Rahnella_inusitata	78.4313725490
UniRef90_D5T404	78.1893004115
UniRef90_D5T404|g__Leuconostoc.s__Leuconostoc_gelidum	78.1893004115
UniRef90_P0ADY3	77.4410774411
UniRef90_P0ADY3|g__Rahnella.s__Rahnella_inusitata	77.4410774411
UniRef90_A0A0R2KLY7	75.7575757576
UniRef90_A0A0R2KLY7|g__Carnobacterium.s__Carnobacterium_divergens	75.7575757576
UniRef90_A0A0R2HWA8	75.6013745704
UniRef90_A0A0R2HWA8|g__Carnobacterium.s__Carnobacterium_divergens	75.6013745704
UniRef90_B1MVZ7	74.0740740741
UniRef90_B1MVZ7|g__Leuconostoc.s__Leuconostoc_gelidum	74.0740740741
UniRef90_Q9F0R4	73.7637674329
UniRef90_Q9F0R4|g__Carnobacterium.s__Carnobacterium_divergens	73.7637674329
UniRef90_UPI00244B09DA	72.3270440252
UniRef90_UPI00244B09DA|g__Rahnella.s__Rahnella_inusitata	72.3270440252
UniRef90_J9YKM2	69.7674418605
UniRef90_J9YKM2|g__Leuconostoc.s__Leuconostoc_gelidum	69.7674418605
UniRef90_K0DB16	68.3453237410
UniRef90_K0DB16|g__Leuconostoc.s__Leuconostoc_gelidum	68.3453237410
UniRef90_A0A0U3DSR8	66.7366946779
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_divergens	66.7366946779
UniRef90_K8EVY6	64.5603679331
UniRef90_K8EVY6|g__Carnobacterium.s__Carnobacterium_divergens	64.5603679331
UniRef90_Q7MYG3	64.5161290323
UniRef90_Q7MYG3|g__Rahnella.s__Rahnella_inusitata	64.5161290323
UniRef90_Q836X6	64.1025641026
UniRef90_Q836X6|g__Carnobacterium.s__Carnobacterium_divergens	64.1025641026
UniRef90_Q03ZM0	63.2197135034
UniRef90_Q03ZM0|g__Leuconostoc.s__Leuconostoc_gelidum	63.2197135034
UniRef90_B1MY04	62.8930817610
UniRef90_B1MY04|g__Leuconostoc.s__Leuconostoc_gelidum	62.8930817610
UniRef90_A4WFA3	62.2950819672
UniRef90_A4WFA3|g__Rahnella.s__Rahnella_inusitata	62.2950819672
UniRef90_D5T2U0	60.5095541401
UniRef90_D5T2U0|g__Leuconostoc.s__Leuconostoc_gelidum	60.5095541401
UniRef90_A0A0R2KGR4	60.3174603175
UniRef90_A0A0R2KGR4|g__Carnobacterium.s__Carnobacterium_divergens	60.3174603175
UniRef90_Q03ZP0	60.2836879433
UniRef90_Q03ZP0|g__Leuconostoc.s__Leuconostoc_gelidum	60.2836879433
UniRef90_A0A2X2EDT7	59.5238095238
UniRef90_A0A2X2EDT7|g__Rahnella.s__Rahnella_inusitata	59.5238095238
UniRef90_Q8ZJ93	58.3333333333
UniRef90_Q8ZJ93|g__Rahnella.s__Rahnella_inusitata	58.3333333333
UniRef90_Q8ZDZ6	55.5555555556
UniRef90_Q8ZDZ6|g__Rahnella.s__Rahnella_inusitata	55.5555555556
UniRef90_A1JHR4	53.7634408602
UniRef90_A1JHR4|g__Rahnella.s__Rahnella_inusitata	53.7634408602
UniRef90_C5BGL1	53.4591194969
UniRef90_C5BGL1|g__Rahnella.s__Rahnella_inusitata	53.4591194969
UniRef90_A0A0R2I3M9	53.2646048110
UniRef90_A0A0R2I3M9|g__Carnobacterium.s__Carnobacterium_divergens	53.2646048110
UniRef90_A0A0R2IU38	53.0303030303
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_divergens	53.0303030303
UniRef90_Q03UT3	52.3809523810
UniRef90_Q03UT3|g__Leuconostoc.s__Leuconostoc_gelidum	52.3809523810
UniRef90_J9YJ72	52.0833333333
UniRef90_J9YJ72|g__Leuconostoc.s__Leuconostoc_gelidum	52.0833333333
UniRef90_A0A062XNU7	51.2824048100
UniRef90_A0A062XNU7|g__Leuconostoc.s__Leuconostoc_gelidum	51.2824048100
UniRef90_K0D619	50.3144654088
UniRef90_K0D619|g__Leuconostoc.s__Leuconostoc_gelidum	50.3144654088
UniRef90_Q5L3R6	48.6111111111
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_divergens	48.6111111111
UniRef90_C4KZQ9	48.4330484330
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_divergens	48.4330484330
UniRef90_P60436	48.0000000000
UniRef90_P60436|g__Rahnella.s__Rahnella_inusitata	48.0000000000
UniRef90_A0A0R2HNF4	47.6190476190
UniRef90_A0A0R2HNF4|g__Carnobacterium.s__Carnobacterium_divergens	47.6190476190
UniRef90_A0A062XN66	47.6190476190
UniRef90_A0A062XN66|g__Leuconostoc.s__Leuconostoc_gelidum	47.6190476190
UniRef90_A0A0R2HPK8	46.9483568075
UniRef90_A0A0R2HPK8|g__Carnobacterium.s__Carnobacterium_divergens	46.9483568075
UniRef90_Q03ZP3	46.9483568075
UniRef90_Q03ZP3|g__Leuconostoc.s__Leuconostoc_gelidum	46.9483568075
UniRef90_A0A0R2HX12	46.7205750225
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_divergens	46.7205750225
UniRef90_A8AQM1	46.4135021097
UniRef90_A8AQM1|g__Rahnella.s__Rahnella_inusitata	46.4135021097
UniRef90_J9YI37	46.1538461538
UniRef90_J9YI37|g__Leuconostoc.s__Leuconostoc_gelidum	46.1538461538
UniRef90_Q8ZB83	45.7516339869
UniRef90_Q8ZB83|g__Rahnella.s__Rahnella_inusitata	45.7516339869
UniRef90_J9YIL7	45.6621004566
UniRef90_J9YIL7|g__Leuconostoc.s__Leuconostoc_gelidum	45.6621004566
UniRef90_P66421	45.0450450450
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_divergens	45.0450450450
UniRef90_H2IRC3	44.6009389671
UniRef90_H2IRC3|g__Rahnella.s__Rahnella_inusitata	44.6009389671
UniRef90_P66643	44.0251572327
UniRef90_P66643|g__Rahnella.s__Rahnella_inusitata	44.0251572327
UniRef90_UPI000D0ABCEB	43.2692307692
UniRef90_UPI000D0ABCEB|g__Rahnella.s__Rahnella_inusitata	43.2692307692
UniRef90_Q03ZN0	43.0107526882
UniRef90_Q03ZN0|g__Leuconostoc.s__Leuconostoc_gelidum	43.0107526882
UniRef90_H2ISA5	42.9141716567
UniRef90_H2ISA5|g__Rahnella.s__Rahnella_inusitata	42.9141716567
UniRef90_Q03ZN3	42.7350427350
UniRef90_Q03ZN3|g__Leuconostoc.s__Leuconostoc_gelidum	42.7350427350
UniRef90_A0A484ZC93	42.6356589147
UniRef90_A0A484ZC93|g__Rahnella.s__Rahnella_inusitata	42.6356589147
UniRef90_Q03YK1	42.1052631579
UniRef90_Q03YK1|g__Leuconostoc.s__Leuconostoc_gelidum	42.1052631579
UniRef90_Q03V27	41.6666666667
UniRef90_Q03V27|g__Leuconostoc.s__Leuconostoc_gelidum	41.6666666667
UniRef90_P0A7R9	41.2698412698
UniRef90_P0A7R9|g__Rahnella.s__Rahnella_inusitata	41.2698412698
UniRef90_A0A502GH71	41.1522633745
UniRef90_A0A502GH71|g__Rahnella.s__Rahnella_inusitata	41.1522633745
UniRef90_Q03VU8	41.0256410256
UniRef90_Q03VU8|g__Leuconostoc.s__Leuconostoc_gelidum	41.0256410256
UniRef90_B9E9K1	40.8163265306
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_divergens	40.8163265306
UniRef90_Q03V29	40.7239819005
UniRef90_Q03V29|g__Leuconostoc.s__Leuconostoc_gelidum	40.7239819005
UniRef90_A0A0R2I0E2	40.6504065041
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_divergens	40.6504065041
UniRef90_A0A0Q1DKW8	40.5405405405
UniRef90_A0A0Q1DKW8|g__Leuconostoc.s__Leuconostoc_gelidum	40.5405405405
UniRef90_A8FFC6	40.4040404040
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_divergens	40.4040404040
UniRef90_A0AA40X769	39.5123270732
UniRef90_A0AA40X769|g__Rahnella.s__Rahnella_inusitata	39.5123270732
UniRef90_Q8ZJ99	38.9610389610
UniRef90_Q8ZJ99|g__Rahnella.s__Rahnella_inusitata	38.9610389610
UniRef90_A0A0R2HVV6	38.8888888889
UniRef90_A0A0R2HVV6|g__Carnobacterium.s__Carnobacterium_divergens	38.8888888889
UniRef90_Q03ZL9	38.8454587484
UniRef90_Q03ZL9|g__Leuconostoc.s__Leuconostoc_gelidum	38.8454587484
UniRef90_Q03ZQ4	38.3480825959
UniRef90_Q03ZQ4|g__Leuconostoc.s__Leuconostoc_gelidum	38.3480825959
UniRef90_Q7CFT2	38.0952380952
UniRef90_Q7CFT2|g__Rahnella.s__Rahnella_inusitata	38.0952380952
UniRef90_B1MWU3	37.7176558697
UniRef90_B1MWU3|g__Leuconostoc.s__Leuconostoc_gelidum	37.7176558697
UniRef90_Q03V53	35.3817504655
UniRef90_Q03V53|g__Leuconostoc.s__Leuconostoc_gelidum	35.3817504655
UniRef90_O54297	34.7985347985
UniRef90_O54297|g__Rahnella.s__Rahnella_inusitata	34.7985347985
UniRef90_Q03ZK4	34.3725019984
UniRef90_Q03ZK4|g__Leuconostoc.s__Leuconostoc_gelidum	34.3725019984
UniRef90_A0A0R2J9S4	34.3642611684
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_divergens	34.3642611684
UniRef90_A0A0R2I5Z7	33.9743589744
UniRef90_A0A0R2I5Z7|g__Carnobacterium.s__Carnobacterium_divergens	33.9743589744
UniRef90_H1WN82	32.8638497653
UniRef90_H1WN82|g__Leuconostoc.s__Leuconostoc_gelidum	32.8638497653
UniRef90_Q8ZBA7	32.7868852459
UniRef90_Q8ZBA7|g__Rahnella.s__Rahnella_inusitata	32.7868852459
UniRef90_B1MW00	32.4675324675
UniRef90_B1MW00|g__Leuconostoc.s__Leuconostoc_gelidum	32.4675324675
UniRef90_A0A0R2KAQ0	32.3866467364
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_divergens	32.3866467364
UniRef90_Q8ZFT9	32.2580645161
UniRef90_Q8ZFT9|g__Rahnella.s__Rahnella_inusitata	32.2580645161
UniRef90_Q8ZJ96	32.2580645161
UniRef90_Q8ZJ96|g__Rahnella.s__Rahnella_inusitata	32.2580645161
UniRef90_J9YJC5	32.1839080460
UniRef90_J9YJC5|g__Leuconostoc.s__Leuconostoc_gelidum	32.1839080460
UniRef90_A0A0U2VN98	31.7460317460
UniRef90_A0A0U2VN98|g__Carnobacterium.s__Carnobacterium_divergens	31.7460317460
UniRef90_A0A0U3E3W6	31.7460317460
UniRef90_A0A0U3E3W6|g__Carnobacterium.s__Carnobacterium_divergens	31.7460317460
UniRef90_J9YKB5	31.7460317460
UniRef90_J9YKB5|g__Leuconostoc.s__Leuconostoc_gelidum	31.7460317460
UniRef90_Q837C9	31.3199105145
UniRef90_Q837C9|g__Carnobacterium.s__Carnobacterium_divergens	31.3199105145
UniRef90_A0A0R2HWG5	31.0734463277
UniRef90_A0A0R2HWG5|g__Carnobacterium.s__Carnobacterium_divergens	31.0734463277
UniRef90_P0AA10	31.0734463277
UniRef90_P0AA10|g__Rahnella.s__Rahnella_inusitata	31.0734463277
UniRef90_A0A0R2HNW1	31.0077519380
UniRef90_A0A0R2HNW1|g__Carnobacterium.s__Carnobacterium_divergens	31.0077519380
UniRef90_Q2NQU2	30.8641975309
UniRef90_Q2NQU2|g__Rahnella.s__Rahnella_inusitata	30.8641975309
UniRef90_J9YHS3	30.6748466258
UniRef90_J9YHS3|g__Leuconostoc.s__Leuconostoc_gelidum	30.6748466258
UniRef90_Q7CFT4	30.5010893246
UniRef90_Q7CFT4|g__Rahnella.s__Rahnella_inusitata	30.5010893246
UniRef90_B1MVN3	30.4692260817
UniRef90_B1MVN3|g__Leuconostoc.s__Leuconostoc_gelidum	30.4692260817
UniRef90_P02359	30.3030303030
UniRef90_P02359|g__Rahnella.s__Rahnella_inusitata	30.3030303030
UniRef90_A0A0R2HXQ4	30.1075268817
UniRef90_A0A0R2HXQ4|g__Carnobacterium.s__Carnobacterium_divergens	30.1075268817
UniRef90_A0A0R2HW67	29.4117647059
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_divergens	29.4117647059
UniRef90_A0A377DBF2	29.1666666667
UniRef90_A0A377DBF2|g__Rahnella.s__Rahnella_inusitata	29.1666666667
UniRef90_D5T2F5	28.9855072464
UniRef90_D5T2F5|g__Leuconostoc.s__Leuconostoc_gelidum	28.9855072464
UniRef90_A0A0R2HW77	28.7356321839
UniRef90_A0A0R2HW77|g__Carnobacterium.s__Carnobacterium_divergens	28.7356321839
UniRef90_H1WQQ1	28.6738351254
UniRef90_H1WQQ1|g__Leuconostoc.s__Leuconostoc_gelidum	28.6738351254
UniRef90_A0A0R2KAN2	28.3687943262
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_divergens	28.3687943262
UniRef90_A0A3S4DJ12	28.2485875706
UniRef90_A0A3S4DJ12|g__Rahnella.s__Rahnella_inusitata	28.2485875706
UniRef90_H1WR77	27.8670953912
UniRef90_H1WR77|g__Leuconostoc.s__Leuconostoc_gelidum	27.8670953912
UniRef90_Q03V28	27.5779376499
UniRef90_Q03V28|g__Leuconostoc.s__Leuconostoc_gelidum	27.5779376499
UniRef90_A0A0R2HNK9	27.1002710027
UniRef90_A0A0R2HNK9|g__Carnobacterium.s__Carnobacterium_divergens	27.1002710027
UniRef90_B1MZ65	27.0655270655
UniRef90_B1MZ65|g__Leuconostoc.s__Leuconostoc_gelidum	27.0655270655
UniRef90_B1MW21	27.0004909180
UniRef90_B1MW21|g__Leuconostoc.s__Leuconostoc_gelidum	27.0004909180
UniRef90_P66145	26.3157894737
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_divergens	26.3157894737
UniRef90_K0DB84	26.0586319218
UniRef90_K0DB84|g__Leuconostoc.s__Leuconostoc_gelidum	26.0586319218
UniRef90_A0A0R2KJ77	26.0416666667
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_divergens	26.0416666667
UniRef90_K0DED0	25.6456011274
UniRef90_K0DED0|g__Leuconostoc.s__Leuconostoc_gelidum	25.6456011274
UniRef90_E0SKY4	25.6410256410
UniRef90_E0SKY4|g__Rahnella.s__Rahnella_inusitata	25.6410256410
UniRef90_Q03WG9	25.6410256410
UniRef90_Q03WG9|g__Leuconostoc.s__Leuconostoc_gelidum	25.6410256410
UniRef90_P0A7L0	25.3968253968
UniRef90_P0A7L0|g__Rahnella.s__Rahnella_inusitata	25.3968253968
UniRef90_A0A0R2J719	25.3164556962
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_divergens	25.3164556962
UniRef90_A0A0R2J1L7	25.2873563218
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_divergens	25.2873563218
UniRef90_Q8ZJ90	24.8226950355
UniRef90_Q8ZJ90|g__Rahnella.s__Rahnella_inusitata	24.8226950355
UniRef90_S4WWK4	24.8226950355
UniRef90_S4WWK4|g__Rahnella.s__Rahnella_inusitata	24.8226950355
UniRef90_Q03UX8	24.4969378828
UniRef90_Q03UX8|g__Leuconostoc.s__Leuconostoc_gelidum	24.4969378828
UniRef90_A1JTD2	24.2424242424
UniRef90_A1JTD2|g__Rahnella.s__Rahnella_inusitata	24.2424242424
UniRef90_P0AGA2	23.8663484487
UniRef90_P0AGA2|g__Rahnella.s__Rahnella_inusitata	23.8663484487
UniRef90_Q8ZJ91	23.8095238095
UniRef90_Q8ZJ91|g__Rahnella.s__Rahnella_inusitata	23.8095238095
UniRef90_P33320	23.0607966457
UniRef90_P33320|g__Rahnella.s__Rahnella_inusitata	23.0607966457
UniRef90_J9YKW2	22.6977950713
UniRef90_J9YKW2|g__Leuconostoc.s__Leuconostoc_gelidum	22.6977950713
UniRef90_Q03ZM3	22.2222222222
UniRef90_Q03ZM3|g__Leuconostoc.s__Leuconostoc_gelidum	22.2222222222
UniRef90_A0A0R2HYI2	21.9560878244
UniRef90_A0A0R2HYI2|g__Carnobacterium.s__Carnobacterium_divergens	21.9560878244
UniRef90_A0A0R2JIP5	21.7391304348
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_divergens	21.7391304348
UniRef90_Q839F2	21.5100111235
UniRef90_Q839F2|g__Carnobacterium.s__Carnobacterium_divergens	21.5100111235
UniRef90_D5T3L2	20.6349206349
UniRef90_D5T3L2|g__Leuconostoc.s__Leuconostoc_gelidum	20.6349206349
UniRef90_J9YI16	20.5761316872
UniRef90_J9YI16|g__Leuconostoc.s__Leuconostoc_gelidum	20.5761316872
UniRef90_J9YHZ2	20.3562340967
UniRef90_J9YHZ2|g__Leuconostoc.s__Leuconostoc_gelidum	20.3562340967
UniRef90_Q03ZQ3	20.2020202020
UniRef90_Q03ZQ3|g__Leuconostoc.s__Leuconostoc_gelidum	20.2020202020
UniRef90_A0A0R2HX95	20.1149425287
UniRef90_A0A0R2HX95|g__Carnobacterium.s__Carnobacterium_divergens	20.1149425287
UniRef90_B1MXJ0	19.5681511471
UniRef90_B1MXJ0|g__Leuconostoc.s__Leuconostoc_gelidum	19.5681511471
UniRef90_A0A0R2JER6	19.5258019526
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_divergens	19.5258019526
UniRef90_A0A0R2J1N0	19.4805194805
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_divergens	19.4805194805
UniRef90_H1WNV4	19.3021529324
UniRef90_H1WNV4|g__Leuconostoc.s__Leuconostoc_gelidum	19.3021529324
UniRef90_A0A175CDG5	19.2307692308
UniRef90_A0A175CDG5|g__Leuconostoc.s__Leuconostoc_gelidum	19.2307692308
UniRef90_J9YHM5	19.1704644282
UniRef90_J9YHM5|g__Leuconostoc.s__Leuconostoc_gelidum	19.1704644282
UniRef90_B1MVW8	18.9265536723
UniRef90_B1MVW8|g__Leuconostoc.s__Leuconostoc_gelidum	18.9265536723
UniRef90_UPI0007DFD65A	18.6781609195
UniRef90_UPI0007DFD65A|g__Leuconostoc.s__Leuconostoc_gelidum	18.6781609195
UniRef90_D5T3X9	18.6757215620
UniRef90_D5T3X9|g__Leuconostoc.s__Leuconostoc_gelidum	18.6757215620
UniRef90_A0A0R2HXW1	18.5567010309
UniRef90_A0A0R2HXW1|g__Carnobacterium.s__Carnobacterium_divergens	18.5567010309
UniRef90_A0A0R2JEY5	18.5185185185
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_divergens	18.5185185185
UniRef90_C5BGF9	18.3150183150
UniRef90_C5BGF9|g__Rahnella.s__Rahnella_inusitata	18.3150183150
UniRef90_A0A0R2JFV2	17.7777777778
UniRef90_A0A0R2JFV2|g__Carnobacterium.s__Carnobacterium_divergens	17.7777777778
UniRef90_Q03W88	17.3913043478
UniRef90_Q03W88|g__Leuconostoc.s__Leuconostoc_gelidum	17.3913043478
UniRef90_H2IVC5	16.8776371308
UniRef90_H2IVC5|g__Rahnella.s__Rahnella_inusitata	16.8776371308
UniRef90_P0A297	16.5484633570
UniRef90_P0A297|g__Rahnella.s__Rahnella_inusitata	16.5484633570
UniRef90_W0HXI1	16.2337662338
UniRef90_W0HXI1|g__Rahnella.s__Rahnella_inusitata	16.2337662338
UniRef90_J9YH66	16.0642570281
UniRef90_J9YH66|g__Leuconostoc.s__Leuconostoc_gelidum	16.0642570281
UniRef90_D5T3G3	16.0000000000
UniRef90_D5T3G3|g__Leuconostoc.s__Leuconostoc_gelidum	16.0000000000
UniRef90_UPI0007E2893B	16.0000000000
UniRef90_UPI0007E2893B|g__Leuconostoc.s__Leuconostoc_gelidum	16.0000000000
UniRef90_A0A175CNY4	15.8730158730
UniRef90_A0A175CNY4|g__Leuconostoc.s__Leuconostoc_gelidum	15.8730158730
UniRef90_P94892	15.6075808250
UniRef90_P94892|g__Leuconostoc.s__Leuconostoc_gelidum	15.6075808250
UniRef90_K0DD65	15.4471544715
UniRef90_K0DD65|g__Leuconostoc.s__Leuconostoc_gelidum	15.4471544715
UniRef90_A0A0R2I4T8	15.1515151515
UniRef90_A0A0R2I4T8|g__Carnobacterium.s__Carnobacterium_divergens	15.1515151515
UniRef90_H1WNX8	14.9253731343
UniRef90_H1WNX8|g__Leuconostoc.s__Leuconostoc_gelidum	14.9253731343
UniRef90_A0A0A2W096	14.6341463415
UniRef90_A0A0A2W096|g__Rahnella.s__Rahnella_inusitata	14.6341463415
UniRef90_J9YHC5	14.4927536232
UniRef90_J9YHC5|g__Leuconostoc.s__Leuconostoc_gelidum	14.4927536232
UniRef90_A0A0R2HWE2	14.2857142857
UniRef90_A0A0R2HWE2|g__Carnobacterium.s__Carnobacterium_divergens	14.2857142857
UniRef90_A8AHA8	14.1843971631
UniRef90_A8AHA8|g__Rahnella.s__Rahnella_inusitata	14.1843971631
UniRef90_A8APV6	14.1843971631
UniRef90_A8APV6|g__Rahnella.s__Rahnella_inusitata	14.1843971631
UniRef90_K0D6H3	14.1414141414
UniRef90_K0D6H3|g__Leuconostoc.s__Leuconostoc_gelidum	14.1414141414
UniRef90_A0A0R2HUG0	13.8067061144
UniRef90_A0A0R2HUG0|g__Carnobacterium.s__Carnobacterium_divergens	13.8067061144
UniRef90_A0A0R2HWM8	13.7457044674
UniRef90_A0A0R2HWM8|g__Carnobacterium.s__Carnobacterium_divergens	13.7457044674
UniRef90_D5T1Q7	13.5593220339
UniRef90_D5T1Q7|g__Leuconostoc.s__Leuconostoc_gelidum	13.5593220339
UniRef90_UPI002909763B	13.5135135135
UniRef90_UPI002909763B|g__Rahnella.s__Rahnella_inusitata	13.5135135135
UniRef90_H1WQU6	13.3744855967
UniRef90_H1WQU6|g__Leuconostoc.s__Leuconostoc_gelidum	13.3744855967
UniRef90_A0A2R8A1D2	13.3333333333
UniRef90_A0A2R8A1D2|g__Carnobacterium.s__Carnobacterium_divergens	13.3333333333
