# Gene Family	A12_Abundance-RPKs
UniRef90_A0A0R2KGR4|g__Carnobacterium.s__Carnobacterium_divergens	1660.3275705186
UniRef90_A0A0R2KGR4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	631.7561419472
UniRef90_A0A0R2J142	2246.2232462878
UniRef90_A0A0R2J142|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2246.2232462878
UniRef90_F4BR38	2106.5873194101
UniRef90_F4BR38|g__Carnobacterium.s__Carnobacterium_divergens	1625.7130024702
UniRef90_F4BR38|g__Carnobacterium.s__Carnobacterium_maltaromaticum	480.8743169399
UniRef90_UPI000704A2DC	1893.9393939394
UniRef90_UPI000704A2DC|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1893.9393939394
UniRef90_B9E9K1	1557.8463467298
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_divergens	1108.8551461540
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	448.9912005758
UniRef90_A0A0R2J9S4	1501.7537622941
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_divergens	1247.4463799028
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	254.3073823913
UniRef90_A0A0R2HX12	1454.6376405078
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_divergens	1195.8743007753
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_maltaromaticum	258.7633397325
UniRef90_P66421	1441.4414414414
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_divergens	1171.1711711712
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_maltaromaticum	270.2702702703
UniRef90_P66145	1377.1929824561
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_divergens	1026.3157894737
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_maltaromaticum	350.8771929825
UniRef90_C4KZQ9	1327.6842143318
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_divergens	1113.9927206403
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	213.6914936915
UniRef90_A0A0R2HXQ4	1277.4228271815
UniRef90_A0A0R2HXQ4|g__Carnobacterium.s__Carnobacterium_divergens	1277.4228271815
UniRef90_A0A0R2I0E2	1261.7939143561
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_divergens	1164.2329387463
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	97.5609756098
UniRef90_A0A0R2I517	1247.1831323568
UniRef90_A0A0R2I517|g__Carnobacterium.s__Carnobacterium_divergens	1247.1831323568
UniRef90_A0A0U3MDW1	1209.5238095238
UniRef90_A0A0U3MDW1|g__Carnobacterium.s__Carnobacterium_divergens	1209.5238095238
UniRef90_A0A0R2HPK8	1173.7310656391
UniRef90_A0A0R2HPK8|g__Carnobacterium.s__Carnobacterium_divergens	1173.7310656391
UniRef90_Q9F0R4	1147.5013527430
UniRef90_Q9F0R4|g__Carnobacterium.s__Carnobacterium_divergens	1147.5013527430
UniRef90_Q82YU9	1133.3333333333
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_divergens	933.3333333333
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	200.0000000000
UniRef90_A0A0R2I3M9	1118.5655730433
UniRef90_A0A0R2I3M9|g__Carnobacterium.s__Carnobacterium_divergens	1118.5655730433
UniRef90_A0A0R2HNW1	1081.6100819720
UniRef90_A0A0R2HNW1|g__Carnobacterium.s__Carnobacterium_divergens	1081.6100819720
UniRef90_A0A0U2VN98	1021.2484520995
UniRef90_A0A0U2VN98|g__Carnobacterium.s__Carnobacterium_divergens	1021.2484520995
UniRef90_A0A0R2IU38	1015.1770873290
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_divergens	921.7427438946
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_maltaromaticum	93.4343434343
UniRef90_A0A0R2KAQ0	968.7566182462
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_divergens	732.4379626442
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	236.3186556020
UniRef90_A0A0R2HXW1	951.2070046148
UniRef90_A0A0R2HXW1|g__Carnobacterium.s__Carnobacterium_divergens	951.2070046148
UniRef90_Q8ZDZ6	944.4827850625
UniRef90_Q8ZDZ6|g__Rahnella.s__Rahnella_inusitata	512.3840196304
UniRef90_Q8ZDZ6|g__Vagococcus.s__Vagococcus_proximus	432.0987654321
UniRef90_A0A0R2HW67	936.4435429344
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_divergens	701.1252776973
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_maltaromaticum	235.3182652371
UniRef90_A0A0R2KAN2	911.3475177305
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_divergens	666.6666666667
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	244.6808510638
UniRef90_Q837C9	838.9362064987
UniRef90_Q837C9|g__Carnobacterium.s__Carnobacterium_divergens	838.9362064987
UniRef90_A0A0R2HWX2	822.2795075254
UniRef90_A0A0R2HWX2|g__Carnobacterium.s__Carnobacterium_divergens	822.2795075254
UniRef90_A0A0R2J1N0	792.2077922078
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_divergens	638.5281385281
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	153.6796536797
UniRef90_Q5L3R6	777.8263403263
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_divergens	513.9374514375
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	263.8888888889
UniRef90_A0A7R8ZB76	716.1193994123
UniRef90_A0A7R8ZB76|g__Vagococcus.s__Vagococcus_proximus	360.9609609610
UniRef90_A0A7R8ZB76|g__Rahnella.s__Rahnella_inusitata	355.1584384514
UniRef90_A0A0R2JFV2	697.7976190476
UniRef90_A0A0R2JFV2|g__Carnobacterium.s__Carnobacterium_divergens	662.2420634921
UniRef90_A0A0R2JFV2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	35.5555555556
UniRef90_A0A0U3DSR8	691.7366946779
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_divergens	516.7366946779
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	175.0000000000
UniRef90_A8FFC6	687.0748299320
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_divergens	393.9393939394
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	293.1354359926
UniRef90_A0A0R2I789	685.4625793980
UniRef90_A0A0R2I789|g__Carnobacterium.s__Carnobacterium_divergens	685.4625793980
UniRef90_A0A0R2JH05	682.8625235405
UniRef90_A0A0R2JH05|g__Carnobacterium.s__Carnobacterium_divergens	638.4180790960
UniRef90_A0A0R2JH05|g__Carnobacterium.s__Carnobacterium_maltaromaticum	44.4444444444
UniRef90_P0ADY3	649.8316498316
UniRef90_P0ADY3|g__Rahnella.s__Rahnella_inusitata	353.5353535354
UniRef90_P0ADY3|g__Vagococcus.s__Vagococcus_proximus	296.2962962963
UniRef90_A0A0R2HX95	646.6014589780
UniRef90_A0A0R2HX95|g__Carnobacterium.s__Carnobacterium_divergens	646.6014589780
UniRef90_K8E336	634.7177429780
UniRef90_K8E336|g__Carnobacterium.s__Carnobacterium_maltaromaticum	634.7177429780
UniRef90_A0A848MK01	614.8148148148
UniRef90_A0A848MK01|g__Rahnella.s__Rahnella_inusitata	340.7407407407
UniRef90_A0A848MK01|g__Vagococcus.s__Vagococcus_proximus	274.0740740741
UniRef90_A0A0R2JIV5	609.6641191362
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_divergens	554.1042762249
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	55.5598429113
UniRef90_A0A0R2KAJ4	594.5135679583
UniRef90_A0A0R2KAJ4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	594.5135679583
UniRef90_A0A0R2J1L7	591.9593137838
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_divergens	468.9708080367
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	122.9885057471
UniRef90_A0A0R2I5Z7	575.6480219956
UniRef90_A0A0R2I5Z7|g__Carnobacterium.s__Carnobacterium_divergens	575.6480219956
UniRef90_S4ECE0	568.5404150563
UniRef90_S4ECE0|g__Carnobacterium.s__Carnobacterium_divergens	521.9454329775
UniRef90_S4ECE0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	46.5949820789
UniRef90_F4BR31	552.2875816993
UniRef90_F4BR31|g__Carnobacterium.s__Carnobacterium_divergens	552.2875816993
UniRef90_S0K1G2	551.5493490900
UniRef90_S0K1G2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	551.5493490900
UniRef90_Q8ZJ91	547.6190476190
UniRef90_Q8ZJ91|g__Rahnella.s__Rahnella_inusitata	285.7142857143
UniRef90_Q8ZJ91|g__Vagococcus.s__Vagococcus_proximus	261.9047619048
UniRef90_A0A0R2HWM8	539.5307500889
UniRef90_A0A0R2HWM8|g__Carnobacterium.s__Carnobacterium_divergens	539.5307500889
UniRef90_A0A0R2JIP5	536.2847773194
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_divergens	413.0963715223
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	123.1884057971
UniRef90_A0A0R2HZM5	529.9145299145
UniRef90_A0A0R2HZM5|g__Carnobacterium.s__Carnobacterium_divergens	529.9145299145
UniRef90_A1JHR4	516.1290322581
UniRef90_A1JHR4|g__Rahnella.s__Rahnella_inusitata	268.8172043011
UniRef90_A1JHR4|g__Vagococcus.s__Vagococcus_proximus	247.3118279570
UniRef90_A0A0R2HXI1	511.6279069767
UniRef90_A0A0R2HXI1|g__Carnobacterium.s__Carnobacterium_divergens	511.6279069767
UniRef90_I0QLS6	511.1111111111
UniRef90_I0QLS6|g__Vagococcus.s__Vagococcus_proximus	269.8412698413
UniRef90_I0QLS6|g__Rahnella.s__Rahnella_inusitata	241.2698412698
UniRef90_F4BR43	506.1728395062
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_divergens	453.7037037037
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_maltaromaticum	52.4691358025
UniRef90_A0A484ZC93	503.9062500000
UniRef90_A0A484ZC93|g__Rahnella.s__Rahnella_inusitata	282.9760174419
UniRef90_A0A484ZC93|g__Vagococcus.s__Vagococcus_proximus	220.9302325581
UniRef90_A0A0R2HWG5	497.1751412429
UniRef90_A0A0R2HWG5|g__Carnobacterium.s__Carnobacterium_divergens	497.1751412429
UniRef90_Q2NQU2	493.8655011119
UniRef90_Q2NQU2|g__Rahnella.s__Rahnella_inusitata	259.2975998773
UniRef90_Q2NQU2|g__Vagococcus.s__Vagococcus_proximus	234.5679012346
UniRef90_A0A0R2JEY5	493.8271604938
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_divergens	302.4691358025
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	191.3580246914
UniRef90_A0A0R2HXL8	488.3777353533
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_divergens	409.2931239047
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	79.0846114486
UniRef90_Q836X4	488.2629107981
UniRef90_Q836X4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	488.2629107981
UniRef90_Q7NFF1	487.1794871795
UniRef90_Q7NFF1|g__Carnobacterium.s__Carnobacterium_divergens	435.8974358974
UniRef90_Q7NFF1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	51.2820512821
UniRef90_A0A0R2J719	476.8290066509
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_divergens	400.8796395623
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_maltaromaticum	75.9493670886
UniRef90_Q839F2	475.2827215425
UniRef90_Q839F2|g__Carnobacterium.s__Carnobacterium_divergens	475.2827215425
UniRef90_A0A0R2HUL4	472.5122845585
UniRef90_A0A0R2HUL4|g__Carnobacterium.s__Carnobacterium_divergens	472.5122845585
UniRef90_A0A0R2J8X6	471.2072395318
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_divergens	349.0431906662
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	122.1640488656
UniRef90_Q8ZJ93	469.4444444444
UniRef90_Q8ZJ93|g__Vagococcus.s__Vagococcus_proximus	238.8888888889
UniRef90_Q8ZJ93|g__Rahnella.s__Rahnella_inusitata	230.5555555556
UniRef90_UPI00244B09DA	465.4088050314
UniRef90_UPI00244B09DA|g__Rahnella.s__Rahnella_inusitata	254.7169811321
UniRef90_UPI00244B09DA|g__Vagococcus.s__Vagococcus_proximus	210.6918238994
UniRef90_A0A2N5JDE8	459.9407114943
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_divergens	376.4641122944
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	83.4765991999
UniRef90_A4WFA3	459.0175891715
UniRef90_A4WFA3|g__Rahnella.s__Rahnella_inusitata	236.0655737705
UniRef90_A4WFA3|g__Vagococcus.s__Vagococcus_proximus	222.9520154010
UniRef90_K8ELT8	458.6626627773
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_divergens	377.7781735651
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	80.8844892122
UniRef90_A0A0R2JA98	453.8313680084
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_divergens	367.1183867069
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_maltaromaticum	86.7129813015
UniRef90_A0A0R2HYI2	453.1097804391
UniRef90_A0A0R2HYI2|g__Carnobacterium.s__Carnobacterium_divergens	453.1097804391
UniRef90_A0A0R2I6A3	451.3942596889
UniRef90_A0A0R2I6A3|g__Carnobacterium.s__Carnobacterium_divergens	451.3942596889
UniRef90_A8AQM1	447.2573839662
UniRef90_A8AQM1|g__Vagococcus.s__Vagococcus_proximus	236.2869198312
UniRef90_A8AQM1|g__Rahnella.s__Rahnella_inusitata	210.9704641350
UniRef90_Q7MYG3	438.7143121987
UniRef90_Q7MYG3|g__Rahnella.s__Rahnella_inusitata	234.4086021505
UniRef90_Q7MYG3|g__Vagococcus.s__Vagococcus_proximus	204.3057100482
UniRef90_A0A377DBF2	433.3333333333
UniRef90_A0A377DBF2|g__Vagococcus.s__Vagococcus_proximus	220.8333333333
UniRef90_A0A377DBF2|g__Rahnella.s__Rahnella_inusitata	212.5000000000
UniRef90_A0A0R2JER6	431.7217069761
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_divergens	277.5511769189
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	154.1705300572
UniRef90_A0A0R2I6Z6	424.5985553143
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_divergens	371.9669763669
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	52.6315789474
UniRef90_A0A0R2HNK9	420.0615647461
UniRef90_A0A0R2HNK9|g__Carnobacterium.s__Carnobacterium_divergens	420.0615647461
UniRef90_H2IRC3	417.8514222590
UniRef90_H2IRC3|g__Rahnella.s__Rahnella_inusitata	234.7528307097
UniRef90_H2IRC3|g__Vagococcus.s__Vagococcus_proximus	183.0985915493
UniRef90_A0A0R2I1G6	417.3579000896
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_divergens	354.2943564435
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	63.0635436461
UniRef90_A0A0R2KJ77	411.4856020942
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_divergens	333.3606020942
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_maltaromaticum	78.1250000000
UniRef90_P66491	401.9607843137
UniRef90_P66491|g__Rahnella.s__Rahnella_inusitata	210.7843137255
UniRef90_P66491|g__Vagococcus.s__Vagococcus_proximus	191.1764705882
UniRef90_A0A0R2J1B2	399.4169473957
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_divergens	305.4375053986
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	93.9794419971
UniRef90_O07125	395.8881578947
UniRef90_O07125|g__Carnobacterium.s__Carnobacterium_divergens	281.2500000000
UniRef90_O07125|g__Carnobacterium.s__Carnobacterium_maltaromaticum	114.6381578947
UniRef90_A0A0R2HW05	392.4544143973
UniRef90_A0A0R2HW05|g__Carnobacterium.s__Carnobacterium_divergens	392.4544143973
UniRef90_P0A7R9	384.1370943282
UniRef90_P0A7R9|g__Rahnella.s__Rahnella_inusitata	196.8355070266
UniRef90_P0A7R9|g__Vagococcus.s__Vagococcus_proximus	187.3015873016
UniRef90_A0A0R2HW77	380.9544059356
UniRef90_A0A0R2HW77|g__Carnobacterium.s__Carnobacterium_divergens	380.9544059356
UniRef90_A0A0R2I4T8	372.5914309023
UniRef90_A0A0R2I4T8|g__Carnobacterium.s__Carnobacterium_divergens	372.5914309023
UniRef90_A0A2N5JJA2	365.1021374166
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_divergens	270.2586751698
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	94.8434622468
UniRef90_A0AA40X769	359.8616585517
UniRef90_A0AA40X769|g__Vagococcus.s__Vagococcus_proximus	201.8896359842
UniRef90_A0AA40X769|g__Rahnella.s__Rahnella_inusitata	157.9720225674
UniRef90_A0A2N5JDF0	358.4211785746
UniRef90_A0A2N5JDF0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	358.4211785746
UniRef90_UPI000D0ABCEB	357.3743672058
UniRef90_UPI000D0ABCEB|g__Vagococcus.s__Vagococcus_proximus	185.9000082315
UniRef90_UPI000D0ABCEB|g__Rahnella.s__Rahnella_inusitata	171.4743589744
UniRef90_P60436	357.3351134846
UniRef90_P60436|g__Vagococcus.s__Vagococcus_proximus	190.6666666667
UniRef90_P60436|g__Rahnella.s__Rahnella_inusitata	166.6684468180
UniRef90_A0A0R2J9N5	344.6363216430
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_divergens	299.4385815300
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	45.1977401130
UniRef90_A0A0R2HND5	342.1052631579
UniRef90_A0A0R2HND5|g__Carnobacterium.s__Carnobacterium_divergens	342.1052631579
UniRef90_A0A0R2KHZ4	339.6226415094
UniRef90_A0A0R2KHZ4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	339.6226415094
UniRef90_F4BRU5	333.5135135135
UniRef90_F4BRU5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	333.5135135135
UniRef90_A0A0R2KAL9	327.4336283186
UniRef90_A0A0R2KAL9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	327.4336283186
UniRef90_A0A2X2EDT7	324.4047619048
UniRef90_A0A2X2EDT7|g__Vagococcus.s__Vagococcus_proximus	172.6190476190
UniRef90_A0A2X2EDT7|g__Rahnella.s__Rahnella_inusitata	151.7857142857
UniRef90_P66643	323.9092911136
UniRef90_P66643|g__Rahnella.s__Rahnella_inusitata	169.8212407992
UniRef90_P66643|g__Vagococcus.s__Vagococcus_proximus	154.0880503145
UniRef90_A0A0R2JA02	323.0769230769
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_divergens	220.5128205128
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_maltaromaticum	102.5641025641
UniRef90_A0A0R2J6P6	315.1148426878
UniRef90_A0A0R2J6P6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	315.1148426878
UniRef90_Q8ZJ90	304.9897781480
UniRef90_Q8ZJ90|g__Vagococcus.s__Vagococcus_proximus	163.1205673759
UniRef90_Q8ZJ90|g__Rahnella.s__Rahnella_inusitata	141.8692107721
UniRef90_A0A0S3KDI4	301.7851490074
UniRef90_A0A0S3KDI4|g__Carnobacterium.s__Carnobacterium_divergens	301.7851490074
UniRef90_A0A0R2HUE1	301.1539815018
UniRef90_A0A0R2HUE1|g__Carnobacterium.s__Carnobacterium_divergens	301.1539815018
UniRef90_P0AGA2	292.7643423539
UniRef90_P0AGA2|g__Rahnella.s__Rahnella_inusitata	151.1548069663
UniRef90_P0AGA2|g__Vagococcus.s__Vagococcus_proximus	141.6095353876
UniRef90_A0A0R2JGY1	292.0966505783
UniRef90_A0A0R2JGY1|g__Carnobacterium.s__Carnobacterium_divergens	243.9704178366
UniRef90_A0A0R2JGY1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	48.1262327416
UniRef90_A0A2N5JK58	290.7127560100
UniRef90_A0A2N5JK58|g__Carnobacterium.s__Carnobacterium_maltaromaticum	290.7127560100
UniRef90_A0A0R2I2B7	287.6299527445
UniRef90_A0A0R2I2B7|g__Carnobacterium.s__Carnobacterium_divergens	287.6299527445
UniRef90_A0A0R2I661	282.6129866229
UniRef90_A0A0R2I661|g__Carnobacterium.s__Carnobacterium_divergens	282.6129866229
UniRef90_A0A0R2HWE2	280.9523809524
UniRef90_A0A0R2HWE2|g__Carnobacterium.s__Carnobacterium_divergens	280.9523809524
UniRef90_A0A0R2I4P0	277.9634612661
UniRef90_A0A0R2I4P0|g__Carnobacterium.s__Carnobacterium_divergens	277.9634612661
UniRef90_A4WFB9	277.7777777778
UniRef90_A4WFB9|g__Rahnella.s__Rahnella_inusitata	138.8888888889
UniRef90_A4WFB9|g__Vagococcus.s__Vagococcus_proximus	138.8888888889
UniRef90_A0A0R2HUQ6	271.7655924605
UniRef90_A0A0R2HUQ6|g__Carnobacterium.s__Carnobacterium_divergens	271.7655924605
UniRef90_A0A0R2KDV0	267.8571428571
UniRef90_A0A0R2KDV0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	267.8571428571
UniRef90_A0A0R2KEV3	266.6693127468
UniRef90_A0A0R2KEV3|g__Carnobacterium.s__Carnobacterium_maltaromaticum	266.6693127468
UniRef90_A0A0R2JB88	264.5502645503
UniRef90_A0A0R2JB88|g__Carnobacterium.s__Carnobacterium_maltaromaticum	264.5502645503
UniRef90_Q8ZJ99	264.0692640693
UniRef90_Q8ZJ99|g__Rahnella.s__Rahnella_inusitata	138.5281385281
UniRef90_Q8ZJ99|g__Vagococcus.s__Vagococcus_proximus	125.5411255411
UniRef90_A0A0R2I8E1	261.4297061881
UniRef90_A0A0R2I8E1|g__Carnobacterium.s__Carnobacterium_divergens	261.4297061881
UniRef90_A0A0R2HVV6	261.1111111111
UniRef90_A0A0R2HVV6|g__Carnobacterium.s__Carnobacterium_divergens	261.1111111111
UniRef90_A0A0R2HP91	260.0619195046
UniRef90_A0A0R2HP91|g__Carnobacterium.s__Carnobacterium_divergens	260.0619195046
UniRef90_Q8ZJA4	256.4102564103
UniRef90_Q8ZJA4|g__Rahnella.s__Rahnella_inusitata	128.2051282051
UniRef90_Q8ZJA4|g__Vagococcus.s__Vagococcus_proximus	128.2051282051
UniRef90_A0A2R8A243	250.8710801394
UniRef90_A0A2R8A243|g__Carnobacterium.s__Carnobacterium_divergens	250.8710801394
UniRef90_A0A0R2JA75	246.8468468468
UniRef90_A0A0R2JA75|g__Carnobacterium.s__Carnobacterium_divergens	208.1081081081
UniRef90_A0A0R2JA75|g__Carnobacterium.s__Carnobacterium_maltaromaticum	38.7387387387
UniRef90_A0A0R2KEQ3	244.7552447552
