# Gene Family	A06_Abundance-RPKs
UniRef90_A0A0R2J9S4	65.2920962199
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_divergens	48.1099656357
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	17.1821305842
UniRef90_A0A0R2JAD9	59.7014925373
UniRef90_A0A0R2JAD9|g__Carnobacterium.s__Carnobacterium_divergens	29.8507462687
UniRef90_A0A0R2JAD9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	29.8507462687
UniRef90_A4WFA3	59.0163934426
UniRef90_A4WFA3|g__Rahnella.s__Rahnella_inusitata	59.0163934426
UniRef90_Q38UT0	58.3333333333
UniRef90_Q38UT0|g__Lactobacillus.s__Lactobacillus_sakei	58.3333333333
UniRef90_A0A2X2EDT7	56.5476190476
UniRef90_A0A2X2EDT7|g__Rahnella.s__Rahnella_inusitata	56.5476190476
UniRef90_A0A2H1MMB1	55.6332556333
UniRef90_A0A2H1MMB1|g__Lactobacillus.s__Lactobacillus_sakei	55.6332556333
UniRef90_A0A0R2HX12	54.8068283917
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_divergens	40.4312668464
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_maltaromaticum	14.3755615454
UniRef90_Q8ZBA7	54.6448087432
UniRef90_Q8ZBA7|g__Rahnella.s__Rahnella_inusitata	54.6448087432
UniRef90_P66421	54.0540540541
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_divergens	54.0540540541
UniRef90_P66491	53.9457162175
UniRef90_P66491|g__Rahnella.s__Rahnella_inusitata	53.9457162175
UniRef90_P66145	52.6315789474
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_divergens	35.0877192982
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_maltaromaticum	17.5438596491
UniRef90_A0A0R2HPK8	51.6431924883
UniRef90_A0A0R2HPK8|g__Carnobacterium.s__Carnobacterium_divergens	51.6431924883
UniRef90_B9E9K1	51.0204081633
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_divergens	27.2108843537
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	23.8095238095
UniRef90_K9NMY0	50.7246376812
UniRef90_K9NMY0|g__Pseudomonas.s__Pseudomonas_lundensis	50.7246376812
UniRef90_P0ADY3	50.5050505051
UniRef90_P0ADY3|g__Rahnella.s__Rahnella_inusitata	50.5050505051
UniRef90_Q82YU9	50.0000000000
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_divergens	50.0000000000
UniRef90_A8APV6	49.6453900709
UniRef90_A8APV6|g__Rahnella.s__Rahnella_inusitata	49.6453900709
UniRef90_A0AA40X769	48.2456140351
UniRef90_A0AA40X769|g__Rahnella.s__Rahnella_inusitata	48.2456140351
UniRef90_UPI00244B09DA	47.1698113208
UniRef90_UPI00244B09DA|g__Rahnella.s__Rahnella_inusitata	47.1698113208
UniRef90_P60436	46.6666666667
UniRef90_P60436|g__Rahnella.s__Rahnella_inusitata	46.6666666667
UniRef90_A0A0R2HNW1	46.5116279070
UniRef90_A0A0R2HNW1|g__Carnobacterium.s__Carnobacterium_divergens	46.5116279070
UniRef90_Q38UR3	45.5373406193
UniRef90_Q38UR3|g__Lactobacillus.s__Lactobacillus_sakei	45.5373406193
UniRef90_Q38UT6	44.0251572327
UniRef90_Q38UT6|g__Lactobacillus.s__Lactobacillus_sakei	44.0251572327
UniRef90_A0A0R2I0E2	43.9024390244
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_divergens	40.6504065041
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3.2520325203
UniRef90_A0A0B2XAI7	43.3604336043
UniRef90_A0A0B2XAI7|g__Lactobacillus.s__Lactobacillus_sakei	43.3604336043
UniRef90_A1JHR4	43.0107526882
UniRef90_A1JHR4|g__Rahnella.s__Rahnella_inusitata	43.0107526882
UniRef90_C4KZQ9	42.7350427350
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_divergens	37.0370370370
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	5.6980056980
UniRef90_H2IRC3	42.2535211268
UniRef90_H2IRC3|g__Rahnella.s__Rahnella_inusitata	42.2535211268
UniRef90_P0AGA2	41.3689707067
UniRef90_P0AGA2|g__Rahnella.s__Rahnella_inusitata	41.3689707067
UniRef90_P66643	40.8805031447
UniRef90_P66643|g__Rahnella.s__Rahnella_inusitata	40.8805031447
UniRef90_Q38UQ8	40.4040404040
UniRef90_Q38UQ8|g__Lactobacillus.s__Lactobacillus_sakei	40.4040404040
UniRef90_Q88YX0	39.8860398860
UniRef90_Q88YX0|g__Lactobacillus.s__Lactobacillus_sakei	39.8860398860
UniRef90_Q8ZJ99	38.9610389610
UniRef90_Q8ZJ99|g__Rahnella.s__Rahnella_inusitata	38.9610389610
UniRef90_UPI000D0ABCEB	38.4615384615
UniRef90_UPI000D0ABCEB|g__Rahnella.s__Rahnella_inusitata	38.4615384615
UniRef90_Q9F0R4	38.3480825959
UniRef90_Q9F0R4|g__Carnobacterium.s__Carnobacterium_divergens	38.3480825959
UniRef90_Q7CFT2	38.0952380952
UniRef90_Q7CFT2|g__Rahnella.s__Rahnella_inusitata	38.0952380952
UniRef90_A0A0R2IU38	37.8787878788
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_divergens	35.3535353535
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2.5252525253
UniRef90_A0A377DBF2	37.5000000000
UniRef90_A0A377DBF2|g__Rahnella.s__Rahnella_inusitata	37.5000000000
UniRef90_Q7MYG3	36.5591397849
UniRef90_Q7MYG3|g__Rahnella.s__Rahnella_inusitata	36.5591397849
UniRef90_Q8ZJ93	36.1111111111
UniRef90_Q8ZJ93|g__Rahnella.s__Rahnella_inusitata	36.1111111111
UniRef90_Q38V06	35.7723577236
UniRef90_Q38V06|g__Lactobacillus.s__Lactobacillus_sakei	35.7723577236
UniRef90_A0A0R2KAN2	35.4609929078
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_divergens	28.3687943262
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	7.0921985816
UniRef90_P0A297	35.4609929078
UniRef90_P0A297|g__Rahnella.s__Rahnella_inusitata	35.4609929078
UniRef90_Q8ZJ90	35.4609929078
UniRef90_Q8ZJ90|g__Rahnella.s__Rahnella_inusitata	35.4609929078
UniRef90_A0A0R2I789	35.2112676056
UniRef90_A0A0R2I789|g__Carnobacterium.s__Carnobacterium_divergens	35.2112676056
UniRef90_Q7CFT4	34.8583877996
UniRef90_Q7CFT4|g__Rahnella.s__Rahnella_inusitata	34.8583877996
UniRef90_Q38UR5	34.2555994730
UniRef90_Q38UR5|g__Lactobacillus.s__Lactobacillus_sakei	34.2555994730
UniRef90_C5BGF9	32.9670329670
UniRef90_C5BGF9|g__Rahnella.s__Rahnella_inusitata	32.9670329670
UniRef90_A0A502GH71	32.9218106996
UniRef90_A0A502GH71|g__Rahnella.s__Rahnella_inusitata	32.9218106996
UniRef90_Q38US8	32.8638497653
UniRef90_Q38US8|g__Lactobacillus.s__Lactobacillus_sakei	32.8638497653
UniRef90_K8E336	32.1285140562
UniRef90_K8E336|g__Carnobacterium.s__Carnobacterium_maltaromaticum	32.1285140562
UniRef90_A0A023D0Y6	32.0000000000
UniRef90_A0A023D0Y6|g__Lactobacillus.s__Lactobacillus_sakei	32.0000000000
UniRef90_A0A0R2KAQ0	31.3730302151
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_divergens	19.9302441455
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	11.4427860697
UniRef90_F4BR43	30.8737530100
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_divergens	21.6144937507
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_maltaromaticum	9.2592592593
UniRef90_P0A106	29.6296296296
UniRef90_P0A106|g__Pseudomonas.s__Pseudomonas_lundensis	29.6296296296
UniRef90_A0A0R2HW67	29.4117647059
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_divergens	14.7058823529
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_maltaromaticum	14.7058823529
UniRef90_Q0I0Y8	28.9855072464
UniRef90_Q0I0Y8|g__Rahnella.s__Rahnella_inusitata	28.9855072464
UniRef90_A0A0U3MDW1	28.5714285714
UniRef90_A0A0U3MDW1|g__Carnobacterium.s__Carnobacterium_divergens	28.5714285714
UniRef90_A0A0R2HXQ4	27.9581466949
UniRef90_A0A0R2HXQ4|g__Carnobacterium.s__Carnobacterium_divergens	27.9581466949
UniRef90_A4WFB9	27.7777777778
UniRef90_A4WFB9|g__Rahnella.s__Rahnella_inusitata	27.7777777778
UniRef90_A0A0R2I3M9	27.4914089347
UniRef90_A0A0R2I3M9|g__Carnobacterium.s__Carnobacterium_divergens	27.4914089347
UniRef90_Q38UT5	27.4914089347
UniRef90_Q38UT5|g__Lactobacillus.s__Lactobacillus_sakei	27.4914089347
UniRef90_Q38V01	26.6666666667
UniRef90_Q38V01|g__Lactobacillus.s__Lactobacillus_sakei	26.6666666667
UniRef90_A0A0R2KAL9	26.5486725664
UniRef90_A0A0R2KAL9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	26.5486725664
UniRef90_A0A502GIW7	26.4550264550
UniRef90_A0A502GIW7|g__Rahnella.s__Rahnella_inusitata	26.4550264550
UniRef90_A0A0B2XF93	26.2172284644
UniRef90_A0A0B2XF93|g__Lactobacillus.s__Lactobacillus_sakei	26.2172284644
UniRef90_A0A0R1RY96	25.1141552511
UniRef90_A0A0R1RY96|g__Lactobacillus.s__Lactobacillus_sakei	25.1141552511
UniRef90_A0A0B2XGI9	24.8756218905
UniRef90_A0A0B2XGI9|g__Lactobacillus.s__Lactobacillus_sakei	24.8756218905
UniRef90_A1JTD2	24.2424242424
UniRef90_A1JTD2|g__Rahnella.s__Rahnella_inusitata	24.2424242424
UniRef90_Q38UR6	24.1545893720
UniRef90_Q38UR6|g__Lactobacillus.s__Lactobacillus_sakei	24.1545893720
UniRef90_A0A0R2J1L7	24.1379310345
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_divergens	18.3908045977
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	5.7471264368
UniRef90_H2ISA5	23.9520958084
UniRef90_H2ISA5|g__Rahnella.s__Rahnella_inusitata	23.9520958084
UniRef90_A0A085GJF6	23.8095238095
UniRef90_A0A085GJF6|g__Rahnella.s__Rahnella_inusitata	23.8095238095
UniRef90_Q8ZB84	23.8095238095
UniRef90_Q8ZB84|g__Rahnella.s__Rahnella_inusitata	23.8095238095
UniRef90_K8EJH7	23.8095238095
UniRef90_K8EJH7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	23.8095238095
UniRef90_Q836X4	23.4741784038
UniRef90_Q836X4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	23.4741784038
UniRef90_A0A3S4DJ12	22.5988700565
UniRef90_A0A3S4DJ12|g__Rahnella.s__Rahnella_inusitata	22.5988700565
UniRef90_P11221	22.5988700565
UniRef90_P11221|g__Pseudomonas.s__Pseudomonas_lundensis	22.5988700565
UniRef90_Q38UT2	22.3367697595
UniRef90_Q38UT2|g__Lactobacillus.s__Lactobacillus_sakei	22.3367697595
UniRef90_A0A848MK01	22.2222222222
UniRef90_A0A848MK01|g__Rahnella.s__Rahnella_inusitata	22.2222222222
UniRef90_A0A0R2HWX2	22.1130221130
UniRef90_A0A0R2HWX2|g__Carnobacterium.s__Carnobacterium_divergens	22.1130221130
UniRef90_A0A0R2J1N0	21.6450216450
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_divergens	17.3160173160
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4.3290043290
UniRef90_Q8ZFT9	21.5053763441
UniRef90_Q8ZFT9|g__Rahnella.s__Rahnella_inusitata	21.5053763441
UniRef90_A0A0A2W096	21.1382113821
UniRef90_A0A0A2W096|g__Rahnella.s__Rahnella_inusitata	21.1382113821
UniRef90_Q38US7	21.0526315789
UniRef90_Q38US7|g__Lactobacillus.s__Lactobacillus_sakei	21.0526315789
UniRef90_H2IVC6	20.9267563528
UniRef90_H2IVC6|g__Rahnella.s__Rahnella_inusitata	20.9267563528
UniRef90_Q5L3R6	20.8333333333
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_divergens	13.8888888889
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	6.9444444444
UniRef90_A0A0R2J9N5	20.7156308851
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_divergens	16.9491525424
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3.7664783427
UniRef90_A0A0R2KAJ4	20.6185567010
UniRef90_A0A0R2KAJ4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	20.6185567010
UniRef90_A0A0R2HXW1	20.6185567010
UniRef90_A0A0R2HXW1|g__Carnobacterium.s__Carnobacterium_divergens	20.6185567010
UniRef90_A7GK30	20.4081632653
UniRef90_A7GK30|g__Lactobacillus.s__Lactobacillus_sakei	20.4081632653
UniRef90_A8FFC6	20.2020202020
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_divergens	10.1010101010
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	10.1010101010
UniRef90_O54297	20.1465201465
UniRef90_O54297|g__Rahnella.s__Rahnella_inusitata	20.1465201465
UniRef90_A0A0R2HWG5	19.7740112994
UniRef90_A0A0R2HWG5|g__Carnobacterium.s__Carnobacterium_divergens	19.7740112994
UniRef90_P0AA10	19.7740112994
UniRef90_P0AA10|g__Rahnella.s__Rahnella_inusitata	19.7740112994
UniRef90_Q8ZB83	19.6078431373
UniRef90_Q8ZB83|g__Rahnella.s__Rahnella_inusitata	19.6078431373
UniRef90_F4BR31	19.6078431373
UniRef90_F4BR31|g__Carnobacterium.s__Carnobacterium_divergens	19.6078431373
UniRef90_A0A0R2JIV5	19.0058479532
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_divergens	17.5438596491
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1.4619883041
UniRef90_S0K1G2	18.9003436426
UniRef90_S0K1G2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	18.9003436426
UniRef90_A0A0R2HW77	18.8834154351
UniRef90_A0A0R2HW77|g__Carnobacterium.s__Carnobacterium_divergens	18.8834154351
UniRef90_C5BGL1	18.8679245283
UniRef90_C5BGL1|g__Rahnella.s__Rahnella_inusitata	18.8679245283
UniRef90_Q38WR7	18.8172043011
UniRef90_Q38WR7|g__Lactobacillus.s__Lactobacillus_sakei	18.8172043011
UniRef90_A0A0R2HXC5	18.5185185185
UniRef90_A0A0R2HXC5|g__Carnobacterium.s__Carnobacterium_divergens	18.5185185185
UniRef90_P80923	18.5185185185
UniRef90_P80923|g__Pseudomonas.s__Pseudomonas_lundensis	18.5185185185
UniRef90_A0A0R2JER6	18.1020455602
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_divergens	11.1576011158
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	6.9444444444
UniRef90_UPI002909763B	18.0180180180
UniRef90_UPI002909763B|g__Rahnella.s__Rahnella_inusitata	18.0180180180
UniRef90_A0A0R2HV98	17.9102735031
UniRef90_A0A0R2HV98|g__Carnobacterium.s__Carnobacterium_divergens	13.9821029083
UniRef90_A0A0R2HV98|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3.9281705948
UniRef90_A8AHA8	17.7304964539
UniRef90_A8AHA8|g__Rahnella.s__Rahnella_inusitata	17.7304964539
UniRef90_A0A2N5JDE8	17.7133903913
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_divergens	12.8534704370
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4.8599199543
UniRef90_A0A4P0Y0V7	17.7045177045
UniRef90_A0A4P0Y0V7|g__Rahnella.s__Rahnella_inusitata	17.7045177045
UniRef90_A0A0R2J8X6	17.4520069808
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_divergens	12.2164048866
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	5.2356020942
UniRef90_Q839F2	17.2043010753
UniRef90_Q839F2|g__Carnobacterium.s__Carnobacterium_divergens	17.2043010753
UniRef90_Q4K525	17.1821305842
UniRef90_Q4K525|g__Pseudomonas.s__Pseudomonas_lundensis	17.1821305842
UniRef90_Q4K543	17.0068027211
UniRef90_Q4K543|g__Pseudomonas.s__Pseudomonas_lundensis	17.0068027211
UniRef90_A0A0R2K995	16.4393617110
UniRef90_A0A0R2K995|g__Carnobacterium.s__Carnobacterium_divergens	11.9850187266
UniRef90_A0A0R2K995|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4.4543429844
UniRef90_S4X0I8	16.0256410256
UniRef90_S4X0I8|g__Pseudomonas.s__Pseudomonas_lundensis	16.0256410256
UniRef90_A0A0R2KJ77	15.6250000000
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_divergens	10.4166666667
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_maltaromaticum	5.2083333333
UniRef90_A0A1D9III0	15.4015401540
UniRef90_A0A1D9III0|g__Pseudomonas.s__Pseudomonas_lundensis	15.4015401540
UniRef90_Q38UR8	15.3846153846
UniRef90_Q38UR8|g__Lactobacillus.s__Lactobacillus_sakei	15.3846153846
UniRef90_A0A1D9INF7	15.3846153846
UniRef90_A0A1D9INF7|g__Pseudomonas.s__Pseudomonas_lundensis	15.3846153846
UniRef90_Q38US6	15.2505446623
UniRef90_Q38US6|g__Lactobacillus.s__Lactobacillus_sakei	15.2505446623
UniRef90_A0A2H1MAT1	15.1515151515
UniRef90_A0A2H1MAT1|g__Lactobacillus.s__Lactobacillus_sakei	15.1515151515
UniRef90_A0A0R2HXL8	14.7623439227
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_divergens	8.8495575221
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	5.9127864006
UniRef90_Q4K5U1	14.7058823529
UniRef90_Q4K5U1|g__Pseudomonas.s__Pseudomonas_lundensis	14.7058823529
UniRef90_A0A2H1NNJ1	14.6892655367
UniRef90_A0A2H1NNJ1|g__Lactobacillus.s__Lactobacillus_sakei	14.6892655367
UniRef90_P33320	14.6750524109
UniRef90_P33320|g__Rahnella.s__Rahnella_inusitata	14.6750524109
UniRef90_A0A109LLW8	14.4927536232
UniRef90_A0A109LLW8|g__Pseudomonas.s__Pseudomonas_lundensis	14.4927536232
UniRef90_Q8ZJ96	14.3369175627
UniRef90_Q8ZJ96|g__Rahnella.s__Rahnella_inusitata	14.3369175627
UniRef90_A0A0R2I6Z6	14.0350877193
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_divergens	14.0350877193
UniRef90_A0A0R2KEQ3	13.9860139860
UniRef90_A0A0R2KEQ3|g__Carnobacterium.s__Carnobacterium_maltaromaticum	13.9860139860
UniRef90_A0A0R2I6A3	13.8888888889
UniRef90_A0A0R2I6A3|g__Carnobacterium.s__Carnobacterium_divergens	13.8888888889
UniRef90_Q38UR9	13.8888888889
UniRef90_Q38UR9|g__Lactobacillus.s__Lactobacillus_sakei	13.8888888889
UniRef90_A0A0R2HNK9	13.5501355014
UniRef90_A0A0R2HNK9|g__Carnobacterium.s__Carnobacterium_divergens	13.5501355014
UniRef90_A0A2K4QEX5	13.3333333333
UniRef90_A0A2K4QEX5|g__Lactobacillus.s__Lactobacillus_sakei	13.3333333333
UniRef90_F4BRU5	13.3333333333
UniRef90_F4BRU5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	13.3333333333
UniRef90_U4UZW2	13.3333333333
UniRef90_U4UZW2|g__Rahnella.s__Rahnella_inusitata	13.3333333333
UniRef90_K0N7X8	13.0875830762
UniRef90_K0N7X8|g__Lactobacillus.s__Lactobacillus_sakei	13.0875830762
UniRef90_A0A0R2JA09	13.0718954248
UniRef90_A0A0R2JA09|g__Carnobacterium.s__Carnobacterium_maltaromaticum	13.0718954248
UniRef90_Q48D42	13.0718954248
UniRef90_Q48D42|g__Pseudomonas.s__Pseudomonas_lundensis	13.0718954248
UniRef90_Q4K546	12.9870129870
UniRef90_Q4K546|g__Pseudomonas.s__Pseudomonas_lundensis	12.9870129870
UniRef90_K8ELT8	12.9253508203
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_divergens	10.1265822785
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2.7987685418
UniRef90_H2ISW1	12.6582278481
UniRef90_H2ISW1|g__Rahnella.s__Rahnella_inusitata	12.6582278481
UniRef90_P02359	12.6262626263
UniRef90_P02359|g__Rahnella.s__Rahnella_inusitata	12.6262626263
UniRef90_Q4K547	12.5786163522
UniRef90_Q4K547|g__Pseudomonas.s__Pseudomonas_lundensis	12.5786163522
UniRef90_K0N7A4	12.3711340206
UniRef90_K0N7A4|g__Lactobacillus.s__Lactobacillus_sakei	12.3711340206
UniRef90_A0A1W6C0E6	12.3456790123
UniRef90_A0A1W6C0E6|g__Pseudomonas.s__Pseudomonas_lundensis	12.3456790123
UniRef90_P66541	12.2887864823
UniRef90_P66541|g__Rahnella.s__Rahnella_inusitata	12.2887864823
UniRef90_A0A1X7QHR8	11.9047619048
UniRef90_A0A1X7QHR8|g__Lactobacillus.s__Lactobacillus_sakei	11.9047619048
UniRef90_A0A2C8F186	11.6959064327
UniRef90_A0A2C8F186|g__Pseudomonas.s__Pseudomonas_lundensis	11.6959064327
UniRef90_A0A0R2HX95	11.5025340356
UniRef90_A0A0R2HX95|g__Carnobacterium.s__Carnobacterium_divergens	11.5025340356
UniRef90_A0A366SL42	11.3239265501
UniRef90_A0A366SL42|g__Carnobacterium.s__Carnobacterium_maltaromaticum	7.7848549186
