# Gene Family	A26_Abundance-RPKs
UniRef90_A0A0R2HND5	17298.7917803353
UniRef90_A0A0R2HND5|g__Carnobacterium.s__Carnobacterium_divergens	17298.7917803353
UniRef90_F4BR38	15374.5642114874
UniRef90_F4BR38|g__Carnobacterium.s__Carnobacterium_divergens	11778.8608991549
UniRef90_F4BR38|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3595.7033123325
UniRef90_A0A0R2I517	14706.3205998477
UniRef90_A0A0R2I517|g__Carnobacterium.s__Carnobacterium_divergens	14706.3205998477
UniRef90_H1WN81	14620.2622615053
UniRef90_H1WN81|g__Leuconostoc.s__Leuconostoc_gelidum	14620.2622615053
UniRef90_P66421	14558.9680589679
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_divergens	10531.7772317771
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4027.1908271908
UniRef90_B9E9K1	14387.9060156489
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_divergens	9867.4746349054
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4520.4313807435
UniRef90_A0A0R2HWA8	13835.6096503393
UniRef90_A0A0R2HWA8|g__Carnobacterium.s__Carnobacterium_divergens	10824.9081644750
UniRef90_A0A0R2HWA8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3010.7014858643
UniRef90_A0A0R2KGR4	13498.6047922359
UniRef90_A0A0R2KGR4|g__Carnobacterium.s__Carnobacterium_divergens	7790.6379536956
UniRef90_A0A0R2KGR4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	5707.9668385403
UniRef90_A0A0R2HWX2	13253.9345704111
UniRef90_A0A0R2HWX2|g__Carnobacterium.s__Carnobacterium_divergens	13253.9345704111
UniRef90_A0A0R2KLY7	13217.8428102901
UniRef90_A0A0R2KLY7|g__Carnobacterium.s__Carnobacterium_divergens	11682.4380007736
UniRef90_A0A0R2KLY7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1535.4048095165
UniRef90_A0A0R2HUQ6	13109.4162921383
UniRef90_A0A0R2HUQ6|g__Carnobacterium.s__Carnobacterium_divergens	13109.4162921383
UniRef90_A0A0R2HUL4	12161.5992066478
UniRef90_A0A0R2HUL4|g__Carnobacterium.s__Carnobacterium_divergens	12161.5992066478
UniRef90_A0A0R2J234	12085.7398930424
UniRef90_A0A0R2J234|g__Carnobacterium.s__Carnobacterium_divergens	7091.1478312014
UniRef90_A0A0R2J234|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4994.5920618410
UniRef90_A0A0R2HPK8	11887.6341898906
UniRef90_A0A0R2HPK8|g__Carnobacterium.s__Carnobacterium_divergens	11887.6341898906
UniRef90_A0A0R2HX12	11790.7415802362
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_divergens	9659.5516520168
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2131.1899282193
UniRef90_A0A0R2J6P6	11779.2563373066
UniRef90_A0A0R2J6P6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	11779.2563373066
UniRef90_A0A0R2J142	11635.6221198153
UniRef90_A0A0R2J142|g__Carnobacterium.s__Carnobacterium_maltaromaticum	11635.6221198153
UniRef90_P66145	11439.2175128084
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_divergens	8939.1398851109
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2500.0776276976
UniRef90_A0A0R2J1Q1	11124.8886031896
UniRef90_A0A0R2J1Q1|g__Carnobacterium.s__Carnobacterium_divergens	6964.4225986057
UniRef90_A0A0R2J1Q1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4160.4660045839
UniRef90_A0A0R2I0E2	10779.1563311673
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_divergens	9681.5581764159
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1097.5981547514
UniRef90_A0A0R2HXW1	10101.7574531404
UniRef90_A0A0R2HXW1|g__Carnobacterium.s__Carnobacterium_divergens	10101.7574531404
UniRef90_F4BR24	9940.4797961346
UniRef90_F4BR24|g__Carnobacterium.s__Carnobacterium_divergens	8116.5605849766
UniRef90_F4BR24|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1823.9192111581
UniRef90_A0A0R2HNW1	9473.1247219332
UniRef90_A0A0R2HNW1|g__Carnobacterium.s__Carnobacterium_divergens	9473.1247219332
UniRef90_A0A0R2HX95	9324.7871741360
UniRef90_A0A0R2HX95|g__Carnobacterium.s__Carnobacterium_divergens	9324.7871741360
UniRef90_A0A0R2IU38	9308.1703107022
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_divergens	7679.3824319143
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1628.7878787879
UniRef90_C4KZQ9	9182.5071691552
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_divergens	8239.4872261353
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	943.0199430199
UniRef90_A0A0R2HYJ8	9113.8585253663
UniRef90_A0A0R2HYJ8|g__Carnobacterium.s__Carnobacterium_divergens	9113.8585253663
UniRef90_Q9F0R4	8982.4755878252
UniRef90_Q9F0R4|g__Carnobacterium.s__Carnobacterium_divergens	8982.4755878252
UniRef90_O07125	8974.0128708550
UniRef90_O07125|g__Carnobacterium.s__Carnobacterium_divergens	7760.4712041883
UniRef90_O07125|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1213.5416666667
UniRef90_Q5L3R6	8923.7567987567
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_divergens	6013.9374514374
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2909.8193473193
UniRef90_A0A0R2I6G8	8838.2636518969
UniRef90_A0A0R2I6G8|g__Carnobacterium.s__Carnobacterium_divergens	8838.2636518969
UniRef90_A0A0R2HZM5	8522.5464190983
UniRef90_A0A0R2HZM5|g__Carnobacterium.s__Carnobacterium_divergens	8522.5464190983
UniRef90_B1MYA3	8162.4078624078
UniRef90_B1MYA3|g__Leuconostoc.s__Leuconostoc_gelidum	8162.4078624078
UniRef90_K8EVY6	8145.2699623579
UniRef90_K8EVY6|g__Carnobacterium.s__Carnobacterium_divergens	6009.4121297007
UniRef90_K8EVY6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2135.8578326572
UniRef90_Q8ZDZ6	8056.2476127539
UniRef90_Q8ZDZ6|g__Vagococcus.s__Vagococcus_proximus	8056.2476127539
UniRef90_A0A0R2HP91	7912.3212138256
UniRef90_A0A0R2HP91|g__Carnobacterium.s__Carnobacterium_divergens	7912.3212138256
UniRef90_Q836X4	7760.8069802465
UniRef90_Q836X4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	7760.8069802465
UniRef90_A0A0R2KAQ0	7697.3922382926
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_divergens	5239.1778344551
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2458.2144038375
UniRef90_A0A0R2KEV3	7264.2527886687
UniRef90_A0A0R2KEV3|g__Carnobacterium.s__Carnobacterium_maltaromaticum	7264.2527886687
UniRef90_A0A0R2KAN2	7251.9247558792
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_divergens	5634.8782401426
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1617.0465157366
UniRef90_A0A0R2I7S6	7208.8306652670
UniRef90_A0A0R2I7S6|g__Carnobacterium.s__Carnobacterium_divergens	7208.8306652670
UniRef90_A0A0R2JIP5	7123.3470855812
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_divergens	6050.8304242039
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1072.5166613773
UniRef90_A0A0R2J1B2	7082.2816855523
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_divergens	5121.9141401056
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1960.3675454468
UniRef90_A0A0R2JCR5	6934.0976581667
UniRef90_A0A0R2JCR5|g__Carnobacterium.s__Carnobacterium_divergens	5095.3555372917
UniRef90_A0A0R2JCR5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1838.7421208751
UniRef90_A0A0R2J1N0	6932.9708818013
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_divergens	5149.4069921401
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1783.5638896612
UniRef90_Q82YU9	6583.6158192091
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_divergens	5566.6666666667
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1016.9491525424
UniRef90_A0A0R2JFV2	6568.9880952380
UniRef90_A0A0R2JFV2|g__Carnobacterium.s__Carnobacterium_divergens	6151.1904761904
UniRef90_A0A0R2JFV2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	417.7976190476
UniRef90_A0A0R2HUR4	6349.3663971141
UniRef90_A0A0R2HUR4|g__Carnobacterium.s__Carnobacterium_divergens	6349.3663971141
UniRef90_A0A0R2HUM7	6294.3137207571
UniRef90_A0A0R2HUM7|g__Carnobacterium.s__Carnobacterium_divergens	6294.3137207571
UniRef90_Q8ZJ91	6144.0185830430
UniRef90_Q8ZJ91|g__Vagococcus.s__Vagococcus_proximus	6144.0185830430
UniRef90_A0A0R2I3M9	5950.2132342283
UniRef90_A0A0R2I3M9|g__Carnobacterium.s__Carnobacterium_divergens	5950.2132342283
UniRef90_A0A848MK01	5896.6304839440
UniRef90_A0A848MK01|g__Vagococcus.s__Vagococcus_proximus	5896.6304839440
UniRef90_A0A0R2KAM9	5889.3998975935
UniRef90_A0A0R2KAM9|g__Carnobacterium.s__Carnobacterium_divergens	5381.4633896569
UniRef90_A0A0R2KAM9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	507.9365079365
UniRef90_A0A0R2HWM8	5505.2375873918
UniRef90_A0A0R2HWM8|g__Carnobacterium.s__Carnobacterium_divergens	5505.2375873918
UniRef90_A0A0R2HW05	5493.1292912603
UniRef90_A0A0R2HW05|g__Carnobacterium.s__Carnobacterium_divergens	5493.1292912603
UniRef90_A0A0R2J9S4	5409.0413556108
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_divergens	4628.9726270885
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	780.0687285223
UniRef90_A0A0U3MDW1	5276.4652014652
UniRef90_A0A0U3MDW1|g__Carnobacterium.s__Carnobacterium_divergens	5276.4652014652
UniRef90_A0A0R2JIV5	5225.2382985410
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_divergens	4023.4646414456
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1201.7736570954
UniRef90_F4BR31	5212.5254473375
UniRef90_F4BR31|g__Carnobacterium.s__Carnobacterium_divergens	5212.5254473375
UniRef90_A0A0R2HXL8	5074.6619984436
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_divergens	4334.0833150882
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	740.5786833554
UniRef90_Q03D56	4933.8983050847
UniRef90_Q03D56|g__Leuconostoc.s__Leuconostoc_gelidum	4933.8983050847
UniRef90_A0A0R2I4L0	4859.8223304025
UniRef90_A0A0R2I4L0|g__Carnobacterium.s__Carnobacterium_divergens	4859.8223304025
UniRef90_A8FFC6	4848.7961882660
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_divergens	2848.7961882660
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2000.0000000000
UniRef90_A0A0R2HUT8	4830.8480305984
UniRef90_A0A0R2HUT8|g__Carnobacterium.s__Carnobacterium_divergens	4830.8480305984
UniRef90_A0A0R2HYV3	4810.6808815199
UniRef90_A0A0R2HYV3|g__Carnobacterium.s__Carnobacterium_divergens	4810.6808815199
UniRef90_F4BR43	4759.3452585712
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_divergens	4361.1875549440
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_maltaromaticum	398.1577036273
UniRef90_A0A0R2HWC5	4666.7405764966
UniRef90_A0A0R2HWC5|g__Carnobacterium.s__Carnobacterium_divergens	4666.7405764966
UniRef90_Q837C9	4608.5613105809
UniRef90_Q837C9|g__Carnobacterium.s__Carnobacterium_divergens	4608.5613105809
UniRef90_A0A0R2I6A7	4595.6708742549
UniRef90_A0A0R2I6A7|g__Carnobacterium.s__Carnobacterium_divergens	4595.6708742549
UniRef90_A0A2N5JJA2	4579.6596354515
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_divergens	3371.0935544979
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1208.5660809536
UniRef90_A0A0R2J6P8	4509.2854787148
UniRef90_A0A0R2J6P8|g__Carnobacterium.s__Carnobacterium_divergens	4449.8718984679
UniRef90_A0A0R2J6P8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	59.4135802469
UniRef90_A0A0R2HNK9	4504.1755037115
UniRef90_A0A0R2HNK9|g__Carnobacterium.s__Carnobacterium_divergens	4504.1755037115
UniRef90_A0A0R2J719	4489.5229922048
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_divergens	3308.0526353429
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1181.4703568619
UniRef90_K8E336	4471.2705926827
UniRef90_K8E336|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4471.2705926827
UniRef90_A0A0R2HPP8	4422.2978335564
UniRef90_A0A0R2HPP8|g__Carnobacterium.s__Carnobacterium_divergens	4422.2978335564
UniRef90_A0A0R2J3G7	4293.9622941777
UniRef90_A0A0R2J3G7|g__Carnobacterium.s__Carnobacterium_divergens	3277.5311300605
UniRef90_A0A0R2J3G7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1016.4311641172
UniRef90_A0A0R2HW67	4289.4571621752
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_divergens	3171.8101033517
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1117.6470588235
UniRef90_A0A066Z7U8	4245.1089863100
UniRef90_A0A066Z7U8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2133.9723455987
UniRef90_A0A066Z7U8|g__Carnobacterium.s__Carnobacterium_divergens	2111.1366407112
UniRef90_A0A0R2I6A3	4224.5638910372
UniRef90_A0A0R2I6A3|g__Carnobacterium.s__Carnobacterium_divergens	4224.5638910372
UniRef90_A0A0R2I1G6	4223.2266938517
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_divergens	3275.1964587467
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	948.0302351050
UniRef90_A0A0R2JER6	4210.5184665771
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_divergens	2517.4532471645
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1693.0652194126
UniRef90_A0A366SL42	4186.8580723787
UniRef90_A0A366SL42|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2263.9918904863
UniRef90_A0A366SL42|g__Carnobacterium.s__Carnobacterium_divergens	1922.8661818924
UniRef90_A0A0R2J1L7	4175.8858805921
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_divergens	3286.2201265877
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	889.6657540045
UniRef90_A0A0R2I6Z6	4108.8339668470
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_divergens	3393.0444931628
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	715.7894736842
UniRef90_S4ECE0	3994.1850933725
UniRef90_S4ECE0|g__Carnobacterium.s__Carnobacterium_divergens	2814.9578932526
UniRef90_S4ECE0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1179.2272001198
UniRef90_A0A0R2HUE1	3973.9040993073
UniRef90_A0A0R2HUE1|g__Carnobacterium.s__Carnobacterium_divergens	3973.9040993073
UniRef90_A0A0R2JA02	3969.3373314829
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_divergens	3046.2339743590
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_maltaromaticum	923.1033571240
UniRef90_A0A0U3DSR8	3966.7366946779
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_divergens	2716.6666666667
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1250.0700280112
UniRef90_K8ELT8	3947.1825680583
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_divergens	3125.4618516299
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	821.7207164285
UniRef90_J9YK89	3823.7449795766
UniRef90_J9YK89|g__Leuconostoc.s__Leuconostoc_gelidum	3823.7449795766
UniRef90_A0A0R2I661	3790.9170944017
UniRef90_A0A0R2I661|g__Carnobacterium.s__Carnobacterium_divergens	3790.9170944017
UniRef90_A0A0R2HZC2	3726.3874392313
UniRef90_A0A0R2HZC2|g__Carnobacterium.s__Carnobacterium_divergens	3726.3874392313
UniRef90_Q03W83	3626.2626262626
UniRef90_Q03W83|g__Leuconostoc.s__Leuconostoc_gelidum	3626.2626262626
UniRef90_A0A0R2JA98	3604.7513156217
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_divergens	2583.3523800457
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1021.3989355759
UniRef90_Q839F2	3490.3874875771
UniRef90_Q839F2|g__Carnobacterium.s__Carnobacterium_divergens	3490.3874875771
UniRef90_A0A0R2J988	3457.5734849724
UniRef90_A0A0R2J988|g__Carnobacterium.s__Carnobacterium_divergens	3093.7390623145
UniRef90_A0A0R2J988|g__Carnobacterium.s__Carnobacterium_maltaromaticum	363.8344226580
UniRef90_F4BQI7	3342.0037099605
UniRef90_F4BQI7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3342.0037099605
UniRef90_A0A0R2HXP5	3322.9079895463
UniRef90_A0A0R2HXP5|g__Carnobacterium.s__Carnobacterium_divergens	3322.9079895463
UniRef90_A0A2N5JDE8	3306.1361686069
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_divergens	2719.2287924732
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	586.9073761337
UniRef90_UPI000704A2DC	3295.5710955711
UniRef90_UPI000704A2DC|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3295.5710955711
UniRef90_A0A0R2KAJ4	3219.9787524637
UniRef90_A0A0R2KAJ4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3219.9787524637
UniRef90_A0A2N5JK58	3186.1522005927
UniRef90_A0A2N5JK58|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3186.1522005927
UniRef90_A1JHR4	3172.0430107527
UniRef90_A1JHR4|g__Vagococcus.s__Vagococcus_proximus	3172.0430107527
UniRef90_A0A0R2JI12	3159.2597756112
UniRef90_A0A0R2JI12|g__Carnobacterium.s__Carnobacterium_divergens	3135.6111269626
UniRef90_A0A0R2JI12|g__Carnobacterium.s__Carnobacterium_maltaromaticum	23.6486486486
UniRef90_A0A0R2HWG5	3096.0932123365
UniRef90_A0A0R2HWG5|g__Carnobacterium.s__Carnobacterium_divergens	3096.0932123365
UniRef90_A0A0R2JB88	3068.8393560734
UniRef90_A0A0R2JB88|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3068.8393560734
UniRef90_A0A0R2JH50	3064.7775021838
UniRef90_A0A0R2JH50|g__Carnobacterium.s__Carnobacterium_divergens	2760.2829734904
UniRef90_A0A0R2JH50|g__Carnobacterium.s__Carnobacterium_maltaromaticum	304.4945286934
UniRef90_A0A0R2HY25	3043.8620438620
UniRef90_A0A0R2HY25|g__Carnobacterium.s__Carnobacterium_divergens	3043.8620438620
UniRef90_A0A0R2KAL9	3038.4179015901
UniRef90_A0A0R2KAL9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3038.4179015901
UniRef90_A0A0R2JA75	2945.0564180051
UniRef90_A0A0R2JA75|g__Carnobacterium.s__Carnobacterium_divergens	2163.9704627983
UniRef90_A0A0R2JA75|g__Carnobacterium.s__Carnobacterium_maltaromaticum	781.0859552068
UniRef90_A0A0R2J8X6	2916.2639280440
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_divergens	2050.6382796958
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	865.6256483482
UniRef90_A0A377KFS1	2886.2879744179
UniRef90_A0A377KFS1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2886.2879744179
UniRef90_A0A0R2I789	2859.2489306898
UniRef90_A0A0R2I789|g__Carnobacterium.s__Carnobacterium_divergens	2859.2489306898
UniRef90_A0A0R2J9N5	2845.6206074741
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_divergens	2546.1784592287
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	299.4421482455
UniRef90_A0A095AIK3	2836.4297156629
UniRef90_A0A095AIK3|g__Leuconostoc.s__Leuconostoc_gelidum	2836.4297156629
UniRef90_A0A0R2IMT3	2807.5719578580
UniRef90_A0A0R2IMT3|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2807.5719578580
UniRef90_A0A0R2HY92	2803.3987870053
UniRef90_A0A0R2HY92|g__Carnobacterium.s__Carnobacterium_divergens	1890.7704317540
UniRef90_A0A0R2HY92|g__Carnobacterium.s__Carnobacterium_maltaromaticum	912.6283552513
UniRef90_A0A0R2HVL0	2786.9911703361
UniRef90_A0A0R2HVL0|g__Carnobacterium.s__Carnobacterium_divergens	2786.9911703361
UniRef90_A0A0R2HY11	2673.5513686455
UniRef90_A0A0R2HY11|g__Carnobacterium.s__Carnobacterium_divergens	2673.5513686455
UniRef90_A0A0R2HWS4	2644.9466575871
UniRef90_A0A0R2HWS4|g__Carnobacterium.s__Carnobacterium_divergens	2644.9466575871
UniRef90_S0K1G2	2640.9171294900
UniRef90_S0K1G2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2640.9171294900
UniRef90_A0A0R2HZ28	2626.8379446640
UniRef90_A0A0R2HZ28|g__Carnobacterium.s__Carnobacterium_divergens	2626.8379446640
UniRef90_A0A0R2KDJ9	2609.0857525912
UniRef90_A0A0R2KDJ9|g__Carnobacterium.s__Carnobacterium_divergens	2366.5608356476
UniRef90_A0A0R2KDJ9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	242.5249169435
UniRef90_B1MW10	2589.3954317340
UniRef90_B1MW10|g__Leuconostoc.s__Leuconostoc_gelidum	2589.3954317340
UniRef90_J9YI37	2579.5400475813
UniRef90_J9YI37|g__Leuconostoc.s__Leuconostoc_gelidum	2579.5400475813
UniRef90_A0A0R2JEY5	2537.1137182731
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1376.5432098765
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_divergens	1160.5705083966
UniRef90_D5T2U0	2532.9154736682
UniRef90_D5T2U0|g__Leuconostoc.s__Leuconostoc_gelidum	2532.9154736682
UniRef90_A0A0R2KDV0	2517.8571428571
UniRef90_A0A0R2KDV0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2517.8571428571
UniRef90_A0A0R2IMN2	2512.6239870390
UniRef90_A0A0R2IMN2|g__Carnobacterium.s__Carnobacterium_divergens	1910.8205605286
UniRef90_A0A0R2IMN2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	601.8034265104
UniRef90_A0A0R2HP41	2503.5209894559
UniRef90_A0A0R2HP41|g__Carnobacterium.s__Carnobacterium_divergens	2503.5209894559
UniRef90_A0A0R2I5Z8	2484.7064496498
UniRef90_A0A0R2I5Z8|g__Carnobacterium.s__Carnobacterium_divergens	2484.7064496498
UniRef90_A0A2R8A1D2	2427.2072072072
UniRef90_A0A2R8A1D2|g__Carnobacterium.s__Carnobacterium_divergens	2427.2072072072
UniRef90_A0A7R8ZB76	2405.3888361374
