# Gene Family	A22_Abundance-RPKs
UniRef90_A0A0R2HX95|g__Carnobacterium.s__Carnobacterium_divergens	8276.0028965875
UniRef90_A0A0R2JFV2	8182.4009715993
UniRef90_A0A0R2JFV2|g__Carnobacterium.s__Carnobacterium_divergens	7680.1787493770
UniRef90_A0A0R2JFV2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	502.2222222222
UniRef90_K8EVY6	8139.7913188547
UniRef90_K8EVY6|g__Carnobacterium.s__Carnobacterium_divergens	6241.2040837342
UniRef90_K8EVY6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1898.5872351205
UniRef90_A0A0R2KAN2	7904.3941344237
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_divergens	6035.5240907600
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1868.8700436637
UniRef90_A0A0R2KAM9	7801.7142857143
UniRef90_A0A0R2KAM9|g__Carnobacterium.s__Carnobacterium_divergens	7031.8095238095
UniRef90_A0A0R2KAM9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	769.9047619048
UniRef90_A0A0R2J1N0	7430.7922939394
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_divergens	5482.7309554225
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1948.0613385169
UniRef90_A0A0R2HYJ8	7207.5648534605
UniRef90_A0A0R2HYJ8|g__Carnobacterium.s__Carnobacterium_divergens	7207.5648534605
UniRef90_A0A0R2KAQ0	7196.3057378253
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_divergens	5181.8746575384
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2014.4310802869
UniRef90_A0A0R2HWM8	7168.5392552879
UniRef90_A0A0R2HWM8|g__Carnobacterium.s__Carnobacterium_divergens	7168.5392552879
UniRef90_A0A0R2HP91	7104.2876874765
UniRef90_A0A0R2HP91|g__Carnobacterium.s__Carnobacterium_divergens	7104.2876874765
UniRef90_A0A0R2HUM7	7016.1541300111
UniRef90_A0A0R2HUM7|g__Carnobacterium.s__Carnobacterium_divergens	7016.1541300111
UniRef90_Q836X4	6831.0523518471
UniRef90_Q836X4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	6831.0523518471
UniRef90_A0A0R2JCR5	6765.7454926107
UniRef90_A0A0R2JCR5|g__Carnobacterium.s__Carnobacterium_divergens	5013.0480510089
UniRef90_A0A0R2JCR5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1752.6974416018
UniRef90_Q8ZDZ6	6716.3949275362
UniRef90_Q8ZDZ6|g__Vagococcus.s__Vagococcus_proximus	6716.3949275362
UniRef90_A0A0R2I7S6	6524.7571753452
UniRef90_A0A0R2I7S6|g__Carnobacterium.s__Carnobacterium_divergens	6524.7571753452
UniRef90_A0A0R2J1B2	6123.3933661572
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_divergens	4559.5059169044
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1563.8874492528
UniRef90_A0A0R2J9S4	6062.1046787632
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_divergens	5254.4733608296
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	807.6313179336
UniRef90_A0A0R2I3M9	6015.5201069378
UniRef90_A0A0R2I3M9|g__Carnobacterium.s__Carnobacterium_divergens	6015.5201069378
UniRef90_F4BR31	5980.6069464701
UniRef90_F4BR31|g__Carnobacterium.s__Carnobacterium_divergens	5980.6069464701
UniRef90_A0A0R2JIP5	5978.4724426107
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_divergens	5079.8159314503
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	898.6565111605
UniRef90_A0A0R2HWC5	5648.5218033998
UniRef90_A0A0R2HWC5|g__Carnobacterium.s__Carnobacterium_divergens	5648.5218033998
UniRef90_A0A0R2J719	5531.8422370020
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_divergens	4139.3835371522
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1392.4586998498
UniRef90_F4BR43	5515.5755496537
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_divergens	4987.7786609176
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_maltaromaticum	527.7968887360
UniRef90_A0A0R2HW05	5504.4421409313
UniRef90_A0A0R2HW05|g__Carnobacterium.s__Carnobacterium_divergens	5504.4421409313
UniRef90_Q837C9	5498.9566943270
UniRef90_Q837C9|g__Carnobacterium.s__Carnobacterium_divergens	5498.9566943270
UniRef90_A0A0R2J6P6	5281.9232081577
UniRef90_A0A0R2J6P6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	5281.9232081577
UniRef90_A0A0U3MDW1	5210.1666133219
UniRef90_A0A0U3MDW1|g__Carnobacterium.s__Carnobacterium_divergens	5210.1666133219
UniRef90_A0A0R2J1L7	5091.9817996639
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_divergens	4133.3531738157
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	958.6286258482
UniRef90_A0A0R2HW67	4970.9755566439
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_divergens	3529.7266432855
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1441.2489133585
UniRef90_A0A0R2HUR4	4960.2015093308
UniRef90_A0A0R2HUR4|g__Carnobacterium.s__Carnobacterium_divergens	4960.2015093308
UniRef90_A0A0R2JIV5	4951.7950624880
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_divergens	3924.0065757367
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1027.7884867512
UniRef90_A0A0R2HUT8	4929.0682612772
UniRef90_A0A0R2HUT8|g__Carnobacterium.s__Carnobacterium_divergens	4929.0682612772
UniRef90_A8FFC6	4869.0991548135
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_divergens	3505.2566481138
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1363.8425066996
UniRef90_A0A0R2I6A7	4765.1784449029
UniRef90_A0A0R2I6A7|g__Carnobacterium.s__Carnobacterium_divergens	4765.1784449029
UniRef90_Q8ZJ91	4714.2857142857
UniRef90_Q8ZJ91|g__Vagococcus.s__Vagococcus_proximus	4714.2857142857
UniRef90_A0A0R2HNK9	4430.9753151879
UniRef90_A0A0R2HNK9|g__Carnobacterium.s__Carnobacterium_divergens	4430.9753151879
UniRef90_A0A848MK01	4333.5544499724
UniRef90_A0A848MK01|g__Vagococcus.s__Vagococcus_proximus	4333.5544499724
UniRef90_A0A0R2HUE1	4267.7739502244
UniRef90_A0A0R2HUE1|g__Carnobacterium.s__Carnobacterium_divergens	4267.7739502244
UniRef90_A0A0R2HXL8	4252.0041717116
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_divergens	3687.3297904331
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	564.6743812785
UniRef90_A0A0R2KEV3	4224.4081135684
UniRef90_A0A0R2KEV3|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4224.4081135684
UniRef90_A0A0R2I6Z6	4214.1340136785
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_divergens	3757.9813079705
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	456.1527057079
UniRef90_K8E336	4145.2962813515
UniRef90_K8E336|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4145.2962813515
UniRef90_A0A0R2HPP8	4109.3864574480
UniRef90_A0A0R2HPP8|g__Carnobacterium.s__Carnobacterium_divergens	4109.3864574480
UniRef90_A0A0U3DSR8	4008.4733893557
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_divergens	2775.1400560224
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1233.3333333333
UniRef90_S4ECE0	3999.0305800199
UniRef90_S4ECE0|g__Carnobacterium.s__Carnobacterium_divergens	3137.6150666519
UniRef90_S4ECE0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	861.4155133680
UniRef90_A0A0R2I6A3	3893.6205637191
UniRef90_A0A0R2I6A3|g__Carnobacterium.s__Carnobacterium_divergens	3893.6205637191
UniRef90_A0A2N5JJA2	3802.0327810170
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_divergens	2837.9433228742
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	964.0894581428
UniRef90_K8ELT8	3751.7808238080
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_divergens	3171.8754334675
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	579.9053903405
UniRef90_Q839F2	3692.5195262653
UniRef90_Q839F2|g__Carnobacterium.s__Carnobacterium_divergens	3692.5195262653
UniRef90_A0A0R2HYV3	3643.2145719942
UniRef90_A0A0R2HYV3|g__Carnobacterium.s__Carnobacterium_divergens	3643.2145719942
UniRef90_A0A0R2J3G7	3640.4346261693
UniRef90_A0A0R2J3G7|g__Carnobacterium.s__Carnobacterium_divergens	2870.3088807714
UniRef90_A0A0R2J3G7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	770.1257453980
UniRef90_A0A0R2I1G6	3564.3779552805
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_divergens	2822.8628878557
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	741.5150674248
UniRef90_A0A0R2I661	3540.3919890849
UniRef90_A0A0R2I661|g__Carnobacterium.s__Carnobacterium_divergens	3540.3919890849
UniRef90_A0A0R2JA02	3523.2355273592
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_divergens	2641.0785091197
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_maltaromaticum	882.1570182395
UniRef90_A0A0R2JER6	3512.0545792093
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_divergens	2217.5966075173
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1294.4579716920
UniRef90_A0A0R2J6P8	3452.9475913685
UniRef90_A0A0R2J6P8|g__Carnobacterium.s__Carnobacterium_divergens	3389.6759864302
UniRef90_A0A0R2J6P8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	63.2716049383
UniRef90_A0A0R2J988	3435.7726593790
UniRef90_A0A0R2J988|g__Carnobacterium.s__Carnobacterium_divergens	3111.1539229956
UniRef90_A0A0R2J988|g__Carnobacterium.s__Carnobacterium_maltaromaticum	324.6187363834
UniRef90_A0A0R2I4L0	3382.1759144271
UniRef90_A0A0R2I4L0|g__Carnobacterium.s__Carnobacterium_divergens	3382.1759144271
UniRef90_UPI000704A2DC	3303.0303030303
UniRef90_UPI000704A2DC|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3303.0303030303
UniRef90_A0A0R2HXP5	3256.1372648878
UniRef90_A0A0R2HXP5|g__Carnobacterium.s__Carnobacterium_divergens	3256.1372648878
UniRef90_A0A0R2JH50	3227.8289915560
UniRef90_A0A0R2JH50|g__Carnobacterium.s__Carnobacterium_divergens	2945.4681598994
UniRef90_A0A0R2JH50|g__Carnobacterium.s__Carnobacterium_maltaromaticum	282.3608316566
UniRef90_A0A0R2HZC2	3225.5575522534
UniRef90_A0A0R2HZC2|g__Carnobacterium.s__Carnobacterium_divergens	3225.5575522534
UniRef90_A0A0R2J9N5	3081.0077240548
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_divergens	2760.8570649210
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	320.1506591337
UniRef90_A0A0R2JA98	3079.9701928981
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_divergens	2254.5159336783
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_maltaromaticum	825.4542592198
UniRef90_A0A2N5JK58	3062.1361566073
UniRef90_A0A2N5JK58|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3062.1361566073
UniRef90_A0A0R2HY25	3026.9815269815
UniRef90_A0A0R2HY25|g__Carnobacterium.s__Carnobacterium_divergens	3026.9815269815
UniRef90_A0A0R2J8X6	3003.5514437729
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_divergens	2212.9724764924
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	790.5789672805
UniRef90_A0A0R2KAJ4	3000.2620107487
UniRef90_A0A0R2KAJ4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3000.2620107487
UniRef90_A0A2N5JDE8	2977.5931034562
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_divergens	2464.7279554177
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	512.8651480385
UniRef90_A0A0R2HVL0	2939.8782677840
UniRef90_A0A0R2HVL0|g__Carnobacterium.s__Carnobacterium_divergens	2939.8782677840
UniRef90_A0A0R2JA75	2847.7688704256
UniRef90_A0A0R2JA75|g__Carnobacterium.s__Carnobacterium_divergens	2141.4552514643
UniRef90_A0A0R2JA75|g__Carnobacterium.s__Carnobacterium_maltaromaticum	706.3136189612
UniRef90_A0A0R2HY11	2824.7896670221
UniRef90_A0A0R2HY11|g__Carnobacterium.s__Carnobacterium_divergens	2824.7896670221
UniRef90_A0A2R8A1D2	2787.2072072072
UniRef90_A0A2R8A1D2|g__Carnobacterium.s__Carnobacterium_divergens	2787.2072072072
UniRef90_A0A0R2HY92	2754.1884345163
UniRef90_A0A0R2HY92|g__Carnobacterium.s__Carnobacterium_divergens	1792.4398006365
UniRef90_A0A0R2HY92|g__Carnobacterium.s__Carnobacterium_maltaromaticum	961.7486338798
UniRef90_A0A0R2JB88	2714.3420015760
UniRef90_A0A0R2JB88|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2714.3420015760
UniRef90_A0A0R2I789	2704.2584921293
UniRef90_A0A0R2I789|g__Carnobacterium.s__Carnobacterium_divergens	2704.2584921293
UniRef90_A0A0R2HW77	2673.2469566266
UniRef90_A0A0R2HW77|g__Carnobacterium.s__Carnobacterium_divergens	2673.2469566266
UniRef90_A0A0R2IMN2	2665.7747031293
UniRef90_A0A0R2IMN2|g__Carnobacterium.s__Carnobacterium_divergens	2159.4667721144
UniRef90_A0A0R2IMN2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	506.3079310149
UniRef90_A0A0R2JI12	2629.3416902380
UniRef90_A0A0R2JI12|g__Carnobacterium.s__Carnobacterium_divergens	2614.7020505984
UniRef90_A0A0R2JI12|g__Carnobacterium.s__Carnobacterium_maltaromaticum	14.6396396396
UniRef90_A0A0R2KDV0	2625.0356429997
UniRef90_A0A0R2KDV0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2625.0356429997
UniRef90_A0A0R2HWG5	2618.6600726621
UniRef90_A0A0R2HWG5|g__Carnobacterium.s__Carnobacterium_divergens	2618.6600726621
UniRef90_A0A0R2JJ64	2611.2028172114
UniRef90_A0A0R2JJ64|g__Carnobacterium.s__Carnobacterium_divergens	2504.3652103738
UniRef90_A0A0R2JJ64|g__Carnobacterium.s__Carnobacterium_maltaromaticum	106.8376068376
UniRef90_A0A0R2HWS4	2578.1523096130
UniRef90_A0A0R2HWS4|g__Carnobacterium.s__Carnobacterium_divergens	2578.1523096130
UniRef90_A0A0R2HP41	2554.8016744049
UniRef90_A0A0R2HP41|g__Carnobacterium.s__Carnobacterium_divergens	2554.8016744049
UniRef90_A0A0R2JGY1	2548.6463692986
UniRef90_A0A0R2JGY1|g__Carnobacterium.s__Carnobacterium_divergens	2300.5198252094
UniRef90_A0A0R2JGY1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	248.1265440891
UniRef90_S0K1G2	2493.1419344535
UniRef90_S0K1G2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2493.1419344535
UniRef90_A0A0R2I8E1	2489.0560139322
UniRef90_A0A0R2I8E1|g__Carnobacterium.s__Carnobacterium_divergens	2489.0560139322
UniRef90_A0A0R2HZ28	2478.3267457180
UniRef90_A0A0R2HZ28|g__Carnobacterium.s__Carnobacterium_divergens	2478.3267457180
UniRef90_A1JHR4	2430.2244039271
UniRef90_A1JHR4|g__Vagococcus.s__Vagococcus_proximus	2430.2244039271
UniRef90_A0A0R2KJ77	2411.6219458988
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_divergens	1890.6522687609
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_maltaromaticum	520.9696771379
UniRef90_A0A0R2I4P0	2358.3297978952
UniRef90_A0A0R2I4P0|g__Carnobacterium.s__Carnobacterium_divergens	2358.3297978952
UniRef90_A0A0R2HUG0	2357.0409677963
UniRef90_A0A0R2HUG0|g__Carnobacterium.s__Carnobacterium_divergens	2357.0409677963
UniRef90_A0A0R2I2B7	2344.7873500545
UniRef90_A0A0R2I2B7|g__Carnobacterium.s__Carnobacterium_divergens	2344.7873500545
UniRef90_A0A0R2HYI2	2277.4610938444
UniRef90_A0A0R2HYI2|g__Carnobacterium.s__Carnobacterium_divergens	2277.4610938444
UniRef90_A0A0R2IMT3	2195.8838522841
UniRef90_A0A0R2IMT3|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2195.8838522841
UniRef90_A0A0R2KHZ4	2171.9562038652
UniRef90_A0A0R2KHZ4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2171.9562038652
UniRef90_A0A0R2JAD6	2143.2005584275
UniRef90_A0A0R2JAD6|g__Carnobacterium.s__Carnobacterium_divergens	1713.0153037686
UniRef90_A0A0R2JAD6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	430.1852546589
UniRef90_A0A0R2KAL9	2079.6721998219
UniRef90_A0A0R2KAL9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2079.6721998219
UniRef90_A0A0R2I5Z8	2073.3701626376
UniRef90_A0A0R2I5Z8|g__Carnobacterium.s__Carnobacterium_divergens	2073.3701626376
UniRef90_A0A0R2HNT0	2066.1022468251
UniRef90_A0A0R2HNT0|g__Carnobacterium.s__Carnobacterium_divergens	2066.1022468251
UniRef90_A0A0R2HPJ5	2060.4558107167
UniRef90_A0A0R2HPJ5|g__Carnobacterium.s__Carnobacterium_divergens	2060.4558107167
UniRef90_A0A0R2HN63	2031.9365079365
UniRef90_A0A0R2HN63|g__Carnobacterium.s__Carnobacterium_divergens	2031.9365079365
UniRef90_A0A366SL42	2029.7295048608
UniRef90_A0A366SL42|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1108.9914773582
