# Gene Family	A10_Abundance-RPKs
UniRef90_A0A0R2JAD9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	248.7562189055
UniRef90_Q836X6	858.9743589744
UniRef90_Q836X6|g__Carnobacterium.s__Carnobacterium_divergens	743.5897435897
UniRef90_Q836X6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	115.3846153846
UniRef90_A0A0R2KGR4	825.3968253968
UniRef90_A0A0R2KGR4|g__Carnobacterium.s__Carnobacterium_divergens	539.6825396825
UniRef90_A0A0R2KGR4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	285.7142857143
UniRef90_K8EVY6	814.2779174097
UniRef90_K8EVY6|g__Carnobacterium.s__Carnobacterium_divergens	602.1254184613
UniRef90_K8EVY6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	212.1524989484
UniRef90_A0A0R2HWA8	789.4527451729
UniRef90_A0A0R2HWA8|g__Carnobacterium.s__Carnobacterium_divergens	597.9381443299
UniRef90_A0A0R2HWA8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	191.5146008430
UniRef90_A0A0R2KLY7	777.7777777778
UniRef90_A0A0R2KLY7|g__Carnobacterium.s__Carnobacterium_divergens	651.5151515152
UniRef90_A0A0R2KLY7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	126.2626262626
UniRef90_A0A0R2J142	626.9841269841
UniRef90_A0A0R2J142|g__Carnobacterium.s__Carnobacterium_maltaromaticum	626.9841269841
UniRef90_F4BR38	614.7615839509
UniRef90_F4BR38|g__Carnobacterium.s__Carnobacterium_divergens	527.3298899618
UniRef90_F4BR38|g__Carnobacterium.s__Carnobacterium_maltaromaticum	87.4316939891
UniRef90_A0A0R2HX12	610.9694498314
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_divergens	539.9901147011
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_maltaromaticum	70.9793351303
UniRef90_H1WN81	595.2380952381
UniRef90_H1WN81|g__Leuconostoc.s__Leuconostoc_gelidum	595.2380952381
UniRef90_B9E9K1	561.2244897959
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_divergens	360.5442176871
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	200.6802721088
UniRef90_A0A0R2J9S4	522.3723189951
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_divergens	436.4616660742
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	85.9106529210
UniRef90_A0A0U3MDW1	504.7619047619
UniRef90_A0A0U3MDW1|g__Carnobacterium.s__Carnobacterium_divergens	504.7619047619
UniRef90_P66145	500.0776276976
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_divergens	394.8144698028
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_maltaromaticum	105.2631578947
UniRef90_Q82YU9	483.3333333333
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_divergens	433.3333333333
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	50.0000000000
UniRef90_A0A0R2I0E2	465.0512433463
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_divergens	426.0268531024
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	39.0243902439
UniRef90_C4KZQ9	464.4200244200
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_divergens	410.2726902727
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	54.1473341473
UniRef90_P66421	450.4504504505
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_divergens	396.3963963964
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_maltaromaticum	54.0540540541
UniRef90_Q9F0R4	442.4953308548
UniRef90_Q9F0R4|g__Carnobacterium.s__Carnobacterium_divergens	442.4953308548
UniRef90_A0A0R2HPK8	427.2521923997
UniRef90_A0A0R2HPK8|g__Carnobacterium.s__Carnobacterium_divergens	427.2521923997
UniRef90_A0A0R2HNW1	422.4806201550
UniRef90_A0A0R2HNW1|g__Carnobacterium.s__Carnobacterium_divergens	422.4806201550
UniRef90_A0A0R2KAN2	414.9188561621
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_divergens	304.9897781480
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	109.9290780142
UniRef90_A0A0R2I3M9	381.4432989691
UniRef90_A0A0R2I3M9|g__Carnobacterium.s__Carnobacterium_divergens	381.4432989691
UniRef90_A0A0R2HXQ4	367.7419354839
UniRef90_A0A0R2HXQ4|g__Carnobacterium.s__Carnobacterium_divergens	367.7419354839
UniRef90_B1MW10	357.4879227053
UniRef90_B1MW10|g__Leuconostoc.s__Leuconostoc_gelidum	357.4879227053
UniRef90_Q03ZM1	336.5487674169
UniRef90_Q03ZM1|g__Leuconostoc.s__Leuconostoc_gelidum	336.5487674169
UniRef90_A0A0R2KAQ0	335.2046486447
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_divergens	252.6175839681
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	82.5870646766
UniRef90_A0A0R2IU38	330.8144738524
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_divergens	310.6124536504
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_maltaromaticum	20.2020202020
UniRef90_A0A0R2HW67	328.4313725490
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_divergens	245.0980392157
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_maltaromaticum	83.3333333333
UniRef90_Q5L3R6	326.3888888889
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_divergens	215.2777777778
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	111.1111111111
UniRef90_Q8ZDZ6	308.6803159267
UniRef90_Q8ZDZ6|g__Vagococcus.s__Vagococcus_proximus	308.6803159267
UniRef90_A8FFC6	303.0303030303
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_divergens	161.6161616162
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	141.4141414141
UniRef90_A0A0R2HXW1	299.6563573883
UniRef90_A0A0R2HXW1|g__Carnobacterium.s__Carnobacterium_divergens	299.6563573883
UniRef90_A0A0U2VN98	296.2962962963
UniRef90_A0A0U2VN98|g__Carnobacterium.s__Carnobacterium_divergens	296.2962962963
UniRef90_A0A0R2I789	291.0798122066
UniRef90_A0A0R2I789|g__Carnobacterium.s__Carnobacterium_divergens	291.0798122066
UniRef90_A0A0R2I517	288.1355932203
UniRef90_A0A0R2I517|g__Carnobacterium.s__Carnobacterium_divergens	288.1355932203
UniRef90_Q03ZN8	277.2861356932
UniRef90_Q03ZN8|g__Leuconostoc.s__Leuconostoc_gelidum	277.2861356932
UniRef90_A0A0R2JFV2	271.1111111111
UniRef90_A0A0R2JFV2|g__Carnobacterium.s__Carnobacterium_divergens	266.6666666667
UniRef90_A0A0R2JFV2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4.4444444444
UniRef90_A0A0R2JIP5	268.1159420290
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_divergens	246.3768115942
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	21.7391304348
UniRef90_A0A0R2HWX2	252.2529235644
UniRef90_A0A0R2HWX2|g__Carnobacterium.s__Carnobacterium_divergens	252.2529235644
UniRef90_Q03ZN9	251.2590918800
UniRef90_Q03ZN9|g__Leuconostoc.s__Leuconostoc_gelidum	251.2590918800
UniRef90_Q837C9	250.5592841163
UniRef90_Q837C9|g__Carnobacterium.s__Carnobacterium_divergens	250.5592841163
UniRef90_A0A7R8ZB76	234.9366315468
UniRef90_A0A7R8ZB76|g__Vagococcus.s__Vagococcus_proximus	234.9366315468
UniRef90_B1MW06	234.8484848485
UniRef90_B1MW06|g__Leuconostoc.s__Leuconostoc_gelidum	234.8484848485
UniRef90_A0A0R2J1N0	233.7662337662
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_divergens	192.6406926407
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	41.1255411255
UniRef90_A0A0U3DSR8	233.3333333333
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_divergens	191.6666666667
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	41.6666666667
UniRef90_I0QLS6	231.7561419472
UniRef90_I0QLS6|g__Vagococcus.s__Vagococcus_proximus	231.7561419472
UniRef90_B1MYA3	225.3071253071
UniRef90_B1MYA3|g__Leuconostoc.s__Leuconostoc_gelidum	225.3071253071
UniRef90_Q839F2	215.0630329996
UniRef90_Q839F2|g__Carnobacterium.s__Carnobacterium_divergens	215.0630329996
UniRef90_D5T403	213.3333333333
UniRef90_D5T403|g__Leuconostoc.s__Leuconostoc_gelidum	213.3333333333
UniRef90_A0A0R2HX95	212.6436781609
UniRef90_A0A0R2HX95|g__Carnobacterium.s__Carnobacterium_divergens	212.6436781609
UniRef90_Q03ZP5	206.8965517241
UniRef90_Q03ZP5|g__Leuconostoc.s__Leuconostoc_gelidum	206.8965517241
UniRef90_Q04GL9	206.3492063492
UniRef90_Q04GL9|g__Leuconostoc.s__Leuconostoc_gelidum	206.3492063492
UniRef90_F4BR43	203.7037037037
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_divergens	188.2716049383
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_maltaromaticum	15.4320987654
UniRef90_A0A0R2J1L7	203.4522470063
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_divergens	163.2223619488
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	40.2298850575
UniRef90_A0A0R2J719	202.5316455696
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_divergens	160.3375527426
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_maltaromaticum	42.1940928270
UniRef90_A0A0R2I5Z7	200.0008223549
UniRef90_A0A0R2I5Z7|g__Carnobacterium.s__Carnobacterium_divergens	200.0008223549
UniRef90_A0A0R2HWM8	199.3127147766
UniRef90_A0A0R2HWM8|g__Carnobacterium.s__Carnobacterium_divergens	199.3127147766
UniRef90_D5T3F7	196.0784313725
UniRef90_D5T3F7|g__Leuconostoc.s__Leuconostoc_gelidum	196.0784313725
UniRef90_P0ADY3	195.2861952862
UniRef90_P0ADY3|g__Vagococcus.s__Vagococcus_proximus	195.2861952862
UniRef90_A0A0R2I6A3	194.4498152445
UniRef90_A0A0R2I6A3|g__Carnobacterium.s__Carnobacterium_divergens	194.4498152445
UniRef90_K8E336	192.8362545382
UniRef90_K8E336|g__Carnobacterium.s__Carnobacterium_maltaromaticum	192.8362545382
UniRef90_F4BR31	192.8104575163
UniRef90_F4BR31|g__Carnobacterium.s__Carnobacterium_divergens	192.8104575163
UniRef90_Q2NQU2	191.3580246914
UniRef90_Q2NQU2|g__Vagococcus.s__Vagococcus_proximus	191.3580246914
UniRef90_A0A0R2HWG5	183.6238216418
UniRef90_A0A0R2HWG5|g__Carnobacterium.s__Carnobacterium_divergens	183.6238216418
UniRef90_Q836X4	183.0985915493
UniRef90_Q836X4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	183.0985915493
UniRef90_K8ELT8	177.6405567178
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_divergens	150.4925018620
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	27.1480548559
UniRef90_Q03ZM9	175.9259259259
UniRef90_Q03ZM9|g__Leuconostoc.s__Leuconostoc_gelidum	175.9259259259
UniRef90_A0A0R2JH05	174.9529190207
UniRef90_A0A0R2JH05|g__Carnobacterium.s__Carnobacterium_divergens	163.8418079096
UniRef90_A0A0R2JH05|g__Carnobacterium.s__Carnobacterium_maltaromaticum	11.1111111111
UniRef90_D5T3M8	174.4548286604
UniRef90_D5T3M8|g__Leuconostoc.s__Leuconostoc_gelidum	174.4548286604
UniRef90_A0A0R2J9N5	173.2651103294
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_divergens	167.6153928153
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	5.6497175141
UniRef90_A0A0R2JIV5	172.5167604223
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_divergens	159.3588656854
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	13.1578947368
UniRef90_A1JHR4	172.0430107527
UniRef90_A1JHR4|g__Vagococcus.s__Vagococcus_proximus	172.0430107527
UniRef90_A0A0R2KJ77	171.8750000000
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_divergens	135.4166666667
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_maltaromaticum	36.4583333333
UniRef90_Q03ZP4	171.2204007286
UniRef90_Q03ZP4|g__Leuconostoc.s__Leuconostoc_gelidum	171.2204007286
UniRef90_A0A0R2HXL8	169.6655727613
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_divergens	148.2317220592
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	21.4338507021
UniRef90_A0A2R8A243	167.2473867596
UniRef90_A0A2R8A243|g__Carnobacterium.s__Carnobacterium_divergens	167.2473867596
UniRef90_A0A0R2HYI2	165.6686626747
UniRef90_A0A0R2HYI2|g__Carnobacterium.s__Carnobacterium_divergens	165.6686626747
UniRef90_A0A0R2HNK9	165.3116531165
UniRef90_A0A0R2HNK9|g__Carnobacterium.s__Carnobacterium_divergens	165.3116531165
UniRef90_B1MVU3	165.0485436893
UniRef90_B1MVU3|g__Leuconostoc.s__Leuconostoc_gelidum	165.0485436893
UniRef90_A0A0R2KAJ4	164.9484536082
UniRef90_A0A0R2KAJ4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	164.9484536082
UniRef90_B1MVU1	161.5120274914
UniRef90_B1MVU1|g__Leuconostoc.s__Leuconostoc_gelidum	161.5120274914
UniRef90_J9YLB7	159.4202898551
UniRef90_J9YLB7|g__Leuconostoc.s__Leuconostoc_gelidum	159.4202898551
UniRef90_A0A484ZC93	158.9147286822
UniRef90_A0A484ZC93|g__Vagococcus.s__Vagococcus_proximus	158.9147286822
UniRef90_A0A0R2J8X6	157.0772480941
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_divergens	116.9376320382
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	40.1396160558
UniRef90_UPI00244B09DA	150.9433962264
UniRef90_UPI00244B09DA|g__Vagococcus.s__Vagococcus_proximus	150.9433962264
UniRef90_A0A0R2I6Z6	150.8895478132
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_divergens	140.3632320237
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	10.5263157895
UniRef90_S0K1G2	149.4845360825
UniRef90_S0K1G2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	149.4845360825
UniRef90_B1MW15	145.2991452991
UniRef90_B1MW15|g__Leuconostoc.s__Leuconostoc_gelidum	145.2991452991
UniRef90_A8AQM1	143.4599156118
UniRef90_A8AQM1|g__Vagococcus.s__Vagococcus_proximus	143.4599156118
UniRef90_A0A2N5JDE8	143.4063027184
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_divergens	121.6796017464
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	21.7267009720
UniRef90_A0A0R2HW77	139.5730706076
UniRef90_A0A0R2HW77|g__Carnobacterium.s__Carnobacterium_divergens	139.5730706076
UniRef90_K0DBC7	137.4186731913
UniRef90_K0DBC7|g__Leuconostoc.s__Leuconostoc_gelidum	137.4186731913
UniRef90_A0A0R2HW05	135.8506408124
UniRef90_A0A0R2HW05|g__Carnobacterium.s__Carnobacterium_divergens	135.8506408124
UniRef90_A0A0R2JA98	135.1364047249
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_divergens	108.1081081081
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_maltaromaticum	27.0282966168
UniRef90_UPI000D0ABCEB	133.0128205128
UniRef90_UPI000D0ABCEB|g__Vagococcus.s__Vagococcus_proximus	133.0128205128
UniRef90_A4WFA3	132.2416328873
UniRef90_A4WFA3|g__Vagococcus.s__Vagococcus_proximus	132.2416328873
UniRef90_Q03W83	131.3131313131
UniRef90_Q03W83|g__Leuconostoc.s__Leuconostoc_gelidum	131.3131313131
UniRef90_A0A0R2JER6	129.6044421555
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_divergens	104.6025104603
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	25.0019316953
UniRef90_Q8ZJ93	127.7777777778
UniRef90_Q8ZJ93|g__Vagococcus.s__Vagococcus_proximus	127.7777777778
UniRef90_Q03ZH6	125.6410256410
UniRef90_Q03ZH6|g__Leuconostoc.s__Leuconostoc_gelidum	125.6410256410
UniRef90_P50889	125.1117068811
UniRef90_P50889|g__Leuconostoc.s__Leuconostoc_gelidum	125.1117068811
UniRef90_Q8ZJ90	124.1134751773
UniRef90_Q8ZJ90|g__Vagococcus.s__Vagococcus_proximus	124.1134751773
UniRef90_A0A0R2I1G6	123.3766142488
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_divergens	110.2096010818
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	13.1670131670
UniRef90_Q03W87	121.9512195122
UniRef90_Q03W87|g__Leuconostoc.s__Leuconostoc_gelidum	121.9512195122
UniRef90_S4ECE0	121.0644693597
UniRef90_S4ECE0|g__Carnobacterium.s__Carnobacterium_divergens	111.5065243179
UniRef90_S4ECE0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	9.5579450418
UniRef90_B1MVZ7	120.3703703704
UniRef90_B1MVZ7|g__Leuconostoc.s__Leuconostoc_gelidum	120.3703703704
UniRef90_F4BRU5	120.0000000000
UniRef90_F4BRU5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	120.0000000000
UniRef90_D5T404	119.3585688535
UniRef90_D5T404|g__Leuconostoc.s__Leuconostoc_gelidum	119.3585688535
UniRef90_Q8ZJ91	119.0476190476
UniRef90_Q8ZJ91|g__Vagococcus.s__Vagococcus_proximus	119.0476190476
UniRef90_P0A7R9	117.4603174603
UniRef90_P0A7R9|g__Vagococcus.s__Vagococcus_proximus	117.4603174603
UniRef90_A0A0R2JEY5	117.2839506173
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_divergens	74.0740740741
UniRef90_A0A0R2JEY5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	43.2098765432
UniRef90_A0A0R2J1B2	113.0690161527
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_divergens	89.5741556535
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	23.4948604993
UniRef90_A0A0R2JA02	112.8205128205
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_divergens	76.9230769231
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_maltaromaticum	35.8974358974
UniRef90_A0A0R2J6P6	112.5401929260
UniRef90_A0A0R2J6P6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	112.5401929260
UniRef90_A0A2N5JJA2	112.3390702658
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_divergens	90.2396227519
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	22.0994475138
UniRef90_A0A0R2I4T8	110.8820173415
UniRef90_A0A0R2I4T8|g__Carnobacterium.s__Carnobacterium_divergens	110.8820173415
UniRef90_H2IRC3	110.3286384977
UniRef90_H2IRC3|g__Vagococcus.s__Vagococcus_proximus	110.3286384977
UniRef90_Q7MYG3	109.6774193548
UniRef90_Q7MYG3|g__Vagococcus.s__Vagococcus_proximus	109.6774193548
UniRef90_A0A0R2HWE2	109.5238095238
UniRef90_A0A0R2HWE2|g__Carnobacterium.s__Carnobacterium_divergens	109.5238095238
UniRef90_Q8ZBA7	109.2896174863
UniRef90_Q8ZBA7|g__Vagococcus.s__Vagococcus_proximus	109.2896174863
UniRef90_D5T2U0	107.2186836518
UniRef90_D5T2U0|g__Leuconostoc.s__Leuconostoc_gelidum	107.2186836518
UniRef90_A0A848MK01	103.7037037037
UniRef90_A0A848MK01|g__Vagococcus.s__Vagococcus_proximus	103.7037037037
UniRef90_P66491	102.9411764706
UniRef90_P66491|g__Vagococcus.s__Vagococcus_proximus	102.9411764706
UniRef90_A0A0R2I2B7	102.8571428571
UniRef90_A0A0R2I2B7|g__Carnobacterium.s__Carnobacterium_divergens	102.8571428571
UniRef90_Q03ZP0	102.8368794326
UniRef90_Q03ZP0|g__Leuconostoc.s__Leuconostoc_gelidum	102.8368794326
UniRef90_Q7NFF1	102.5641025641
UniRef90_Q7NFF1|g__Carnobacterium.s__Carnobacterium_divergens	76.9230769231
UniRef90_Q7NFF1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	25.6410256410
UniRef90_D5T2F5	101.4492753623
UniRef90_D5T2F5|g__Leuconostoc.s__Leuconostoc_gelidum	101.4492753623
UniRef90_J9YKM2	100.7751937984
UniRef90_J9YKM2|g__Leuconostoc.s__Leuconostoc_gelidum	100.7751937984
UniRef90_Q8ZB84	100.5291005291
UniRef90_Q8ZB84|g__Vagococcus.s__Vagococcus_proximus	100.5291005291
UniRef90_A0A2N5JDF0	100.2506265664
UniRef90_A0A2N5JDF0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	100.2506265664
UniRef90_A0A0R2HVV6	100.0310366232
UniRef90_A0A0R2HVV6|g__Carnobacterium.s__Carnobacterium_divergens	100.0310366232
UniRef90_K0DB16	99.5203836930
UniRef90_K0DB16|g__Leuconostoc.s__Leuconostoc_gelidum	99.5203836930
UniRef90_A0A2X2EDT7	98.2142857143
UniRef90_A0A2X2EDT7|g__Vagococcus.s__Vagococcus_proximus	98.2142857143
UniRef90_A0A0R2HWC5	96.9696969697
UniRef90_A0A0R2HWC5|g__Carnobacterium.s__Carnobacterium_divergens	96.9696969697
UniRef90_A0AA40X769	96.5298709328
UniRef90_A0AA40X769|g__Vagococcus.s__Vagococcus_proximus	96.5298709328
UniRef90_A0A0U3E3W6	95.2380952381
UniRef90_A0A0U3E3W6|g__Carnobacterium.s__Carnobacterium_divergens	47.6190476190
UniRef90_A0A0U3E3W6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	47.6190476190
UniRef90_A0A0R2JGY1	94.8729652287
UniRef90_A0A0R2JGY1|g__Carnobacterium.s__Carnobacterium_divergens	83.4326558754
UniRef90_A0A0R2JGY1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	11.4403093533
UniRef90_Q03ZM2	94.2874692875
UniRef90_Q03ZM2|g__Leuconostoc.s__Leuconostoc_gelidum	94.2874692875
UniRef90_Q03ZP3	93.8967136150
UniRef90_Q03ZP3|g__Leuconostoc.s__Leuconostoc_gelidum	93.8967136150
UniRef90_A0A0R2HUE1	93.5033394050
UniRef90_A0A0R2HUE1|g__Carnobacterium.s__Carnobacterium_divergens	93.5033394050
UniRef90_A0A2R8A1D2	93.3333333333
UniRef90_A0A2R8A1D2|g__Carnobacterium.s__Carnobacterium_divergens	93.3333333333
UniRef90_A8APV6	92.1985815603
UniRef90_A8APV6|g__Vagococcus.s__Vagococcus_proximus	92.1985815603
UniRef90_Q03ZM7	91.6744042092
UniRef90_Q03ZM7|g__Leuconostoc.s__Leuconostoc_gelidum	91.6744042092
UniRef90_A0A0R2KHZ4	90.1467505241
UniRef90_A0A0R2KHZ4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	90.1467505241
UniRef90_O54297	89.7435897436
UniRef90_O54297|g__Vagococcus.s__Vagococcus_proximus	89.7435897436
UniRef90_Q839Y4	89.4923191600
UniRef90_Q839Y4|g__Carnobacterium.s__Carnobacterium_divergens	83.7451927232
UniRef90_Q839Y4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	5.7471264368
UniRef90_A0A062XNU7	88.6927280370
UniRef90_A0A062XNU7|g__Leuconostoc.s__Leuconostoc_gelidum	88.6927280370
UniRef90_O07125	88.5416666667
UniRef90_O07125|g__Carnobacterium.s__Carnobacterium_divergens	78.1250000000
UniRef90_O07125|g__Carnobacterium.s__Carnobacterium_maltaromaticum	10.4166666667
UniRef90_A0A0R2HUC3	88.0503144654
