# Gene Family	A23_Abundance-RPKs
UniRef90_A0A0R2I517|g__Carnobacterium.s__Carnobacterium_divergens	21846.2270976726
UniRef90_Q1WS97	20256.3293530361
UniRef90_Q1WS97|g__Carnobacterium.s__Carnobacterium_divergens	15167.3707830378
UniRef90_Q1WS97|g__Carnobacterium.s__Carnobacterium_maltaromaticum	5088.9585699983
UniRef90_Q836X6	19791.1679772704
UniRef90_Q836X6|g__Carnobacterium.s__Carnobacterium_divergens	16363.7073444856
UniRef90_Q836X6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3427.4606327848
UniRef90_Q839G5	18791.0017974389
UniRef90_Q839G5|g__Carnobacterium.s__Carnobacterium_divergens	14034.4631524882
UniRef90_Q839G5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4756.5386449507
UniRef90_F4BR38	18612.3890230332
UniRef90_F4BR38|g__Carnobacterium.s__Carnobacterium_divergens	15022.1726894753
UniRef90_F4BR38|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3590.2163335579
UniRef90_A0A0R2HND5	18228.3820724372
UniRef90_A0A0R2HND5|g__Carnobacterium.s__Carnobacterium_divergens	18228.3820724372
UniRef90_P66421	18162.6535626534
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_divergens	13694.1031941030
UniRef90_P66421|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4468.5503685503
UniRef90_A0A0R2HWA8	17689.3247625406
UniRef90_A0A0R2HWA8|g__Carnobacterium.s__Carnobacterium_divergens	14412.6911591485
UniRef90_A0A0R2HWA8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3276.6336033921
UniRef90_B9E9K1	17289.4526185590
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_divergens	12908.4538026504
UniRef90_B9E9K1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4380.9988159087
UniRef90_A0A0R2KGR4	16485.9267937449
UniRef90_A0A0R2KGR4|g__Carnobacterium.s__Carnobacterium_divergens	11508.1287955645
UniRef90_A0A0R2KGR4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4977.7979981803
UniRef90_A0A0R2HWX2	16481.6382855907
UniRef90_A0A0R2HWX2|g__Carnobacterium.s__Carnobacterium_divergens	16481.6382855907
UniRef90_A0A0R2KLY7	15823.9760601984
UniRef90_A0A0R2KLY7|g__Carnobacterium.s__Carnobacterium_divergens	14035.9434498308
UniRef90_A0A0R2KLY7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1788.0326103676
UniRef90_A0A0R2HUQ6	15332.4026469943
UniRef90_A0A0R2HUQ6|g__Carnobacterium.s__Carnobacterium_divergens	15332.4026469943
UniRef90_P66145	15158.6710138175
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_divergens	12255.0069864925
UniRef90_P66145|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2903.6640273250
UniRef90_A0A0R2HX12	14921.0257349379
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_divergens	12773.6681493082
UniRef90_A0A0R2HX12|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2147.3575856296
UniRef90_A0A0R2HUL4	14868.6815767429
UniRef90_A0A0R2HUL4|g__Carnobacterium.s__Carnobacterium_divergens	14868.6815767429
UniRef90_A0A0R2J234	14133.1187071073
UniRef90_A0A0R2J234|g__Carnobacterium.s__Carnobacterium_divergens	9082.0570433780
UniRef90_A0A0R2J234|g__Carnobacterium.s__Carnobacterium_maltaromaticum	5051.0616637293
UniRef90_A0A0R2HPK8	13803.0826468251
UniRef90_A0A0R2HPK8|g__Carnobacterium.s__Carnobacterium_divergens	13803.0826468251
UniRef90_A0A0R2J1Q1	13638.3181570534
UniRef90_A0A0R2J1Q1|g__Carnobacterium.s__Carnobacterium_divergens	9818.3060385288
UniRef90_A0A0R2J1Q1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3820.0121185246
UniRef90_F4BR24	13478.2950055461
UniRef90_F4BR24|g__Carnobacterium.s__Carnobacterium_divergens	11704.6902597968
UniRef90_F4BR24|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1773.6047457493
UniRef90_A0A0R2HXW1	13472.2197858713
UniRef90_A0A0R2HXW1|g__Carnobacterium.s__Carnobacterium_divergens	13472.2197858713
UniRef90_Q9F0R4	12014.9325891910
UniRef90_Q9F0R4|g__Carnobacterium.s__Carnobacterium_divergens	12014.9325891910
UniRef90_A0A0R2IU38	11719.8056839036
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_divergens	10186.9710080310
UniRef90_A0A0R2IU38|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1532.8346758726
UniRef90_A0A0R2I0E2	11689.6617582998
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_divergens	10712.3994257033
UniRef90_A0A0R2I0E2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	977.2623325965
UniRef90_Q5L3R6	11562.8406218194
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_divergens	7826.5345765345
UniRef90_Q5L3R6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3736.3060452849
UniRef90_C4KZQ9	11310.8346311229
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_divergens	10370.6474109357
UniRef90_C4KZQ9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	940.1872201872
UniRef90_A0A0R2HNW1	11174.6905445963
UniRef90_A0A0R2HNW1|g__Carnobacterium.s__Carnobacterium_divergens	11174.6905445963
UniRef90_A0A0R2HYJ8	11167.4311282110
UniRef90_A0A0R2HYJ8|g__Carnobacterium.s__Carnobacterium_divergens	11167.4311282110
UniRef90_K8EVY6	10818.6285613028
UniRef90_K8EVY6|g__Carnobacterium.s__Carnobacterium_divergens	8506.1809048973
UniRef90_K8EVY6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2312.4476564055
UniRef90_A0A0R2J142	10770.2857142854
UniRef90_A0A0R2J142|g__Carnobacterium.s__Carnobacterium_maltaromaticum	10770.2857142854
UniRef90_A0A0R2I6G8	10740.7278215966
UniRef90_A0A0R2I6G8|g__Carnobacterium.s__Carnobacterium_divergens	10740.7278215966
UniRef90_A0A0R2HX95	10623.7371706607
UniRef90_A0A0R2HX95|g__Carnobacterium.s__Carnobacterium_divergens	10623.7371706607
UniRef90_A0A0R2JFV2	10284.5039682541
UniRef90_A0A0R2JFV2|g__Carnobacterium.s__Carnobacterium_divergens	9675.6150793652
UniRef90_A0A0R2JFV2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	608.8888888889
UniRef90_Q8ZDZ6	10173.3384134651
UniRef90_Q8ZDZ6|g__Vagococcus.s__Vagococcus_proximus	10173.3384134651
UniRef90_A0A0R2HZM5	10129.5313881521
UniRef90_A0A0R2HZM5|g__Carnobacterium.s__Carnobacterium_divergens	10129.5313881521
UniRef90_A0A0R2KAQ0	9745.5190650564
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_divergens	7150.4875023650
UniRef90_A0A0R2KAQ0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2595.0315626914
UniRef90_A0A0R2KAN2	9727.1648873073
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_divergens	7801.5951137023
UniRef90_A0A0R2KAN2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1925.5697736049
UniRef90_A0A0R2I7S6	8887.4188889068
UniRef90_A0A0R2I7S6|g__Carnobacterium.s__Carnobacterium_divergens	8887.4188889068
UniRef90_O07125	8864.7742146595
UniRef90_O07125|g__Carnobacterium.s__Carnobacterium_divergens	7927.2742146595
UniRef90_O07125|g__Carnobacterium.s__Carnobacterium_maltaromaticum	937.5000000000
UniRef90_A0A0R2HP91	8848.3516093692
UniRef90_A0A0R2HP91|g__Carnobacterium.s__Carnobacterium_divergens	8848.3516093692
UniRef90_Q82YU9	8768.6538086889
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_divergens	7901.7046561466
UniRef90_Q82YU9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	866.9491525424
UniRef90_A0A0R2HUM7	8694.3203372989
UniRef90_A0A0R2HUM7|g__Carnobacterium.s__Carnobacterium_divergens	8694.3203372989
UniRef90_A0A0R2J1N0	8645.1437414793
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_divergens	6584.5142047109
UniRef90_A0A0R2J1N0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2060.6295367684
UniRef90_A0A0R2J6P6	8486.6437781949
UniRef90_A0A0R2J6P6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	8486.6437781949
UniRef90_A0A0R2J1B2	8484.6592572270
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_divergens	6832.6682405560
UniRef90_A0A0R2J1B2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1651.9910166710
UniRef90_A0A0R2JIP5	8319.1058238591
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_divergens	7261.1348093663
UniRef90_A0A0R2JIP5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1057.9710144928
UniRef90_A0A0R2J9S4	8089.4893579856
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_divergens	7196.0185676076
UniRef90_A0A0R2J9S4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	893.4707903780
UniRef90_A0A0R2I3M9	7728.5726115073
UniRef90_A0A0R2I3M9|g__Carnobacterium.s__Carnobacterium_divergens	7728.5726115073
UniRef90_A0A0R2JA02	7707.7980438805
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_divergens	5512.9262490087
UniRef90_A0A0R2JA02|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2194.8717948718
UniRef90_A0A0R2JCR5	7622.6791238754
UniRef90_A0A0R2JCR5|g__Carnobacterium.s__Carnobacterium_divergens	6168.9156830151
UniRef90_A0A0R2JCR5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1453.7634408602
UniRef90_A0A0R2HUR4	7154.8017589723
UniRef90_A0A0R2HUR4|g__Carnobacterium.s__Carnobacterium_divergens	7154.8017589723
UniRef90_Q836X4	6981.3315944433
UniRef90_Q836X4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	6981.3315944433
UniRef90_A0A848MK01	6911.4436173354
UniRef90_A0A848MK01|g__Vagococcus.s__Vagococcus_proximus	6911.4436173354
UniRef90_F4BR31	6889.0819643936
UniRef90_F4BR31|g__Carnobacterium.s__Carnobacterium_divergens	6889.0819643936
UniRef90_A0A0R2KAM9	6833.9047619048
UniRef90_A0A0R2KAM9|g__Carnobacterium.s__Carnobacterium_divergens	6310.0952380952
UniRef90_A0A0R2KAM9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	523.8095238095
UniRef90_A0A0R2HUT8	6654.5255454705
UniRef90_A0A0R2HUT8|g__Carnobacterium.s__Carnobacterium_divergens	6654.5255454705
UniRef90_A0A0R2HWM8	6646.1666074179
UniRef90_A0A0R2HWM8|g__Carnobacterium.s__Carnobacterium_divergens	6646.1666074179
UniRef90_A0A0R2HW05	6500.6701322434
UniRef90_A0A0R2HW05|g__Carnobacterium.s__Carnobacterium_divergens	6500.6701322434
UniRef90_A0A0U3MDW1	6352.5641025641
UniRef90_A0A0U3MDW1|g__Carnobacterium.s__Carnobacterium_divergens	6352.5641025641
UniRef90_A8FFC6	6323.8507524222
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_divergens	4152.0305091734
UniRef90_A8FFC6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2171.8202432488
UniRef90_A0A0R2I4L0	6071.1962159105
UniRef90_A0A0R2I4L0|g__Carnobacterium.s__Carnobacterium_divergens	6071.1962159105
UniRef90_A0A0R2J719	6021.2938659557
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_divergens	4810.3055229678
UniRef90_A0A0R2J719|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1210.9883429879
UniRef90_A0A0R2HPP8	5966.8626562006
UniRef90_A0A0R2HPP8|g__Carnobacterium.s__Carnobacterium_divergens	5966.8626562006
UniRef90_Q837C9	5944.1568603848
UniRef90_Q837C9|g__Carnobacterium.s__Carnobacterium_divergens	5944.1568603848
UniRef90_A0A0R2J1L7	5603.4840009212
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_divergens	4611.5220356443
UniRef90_A0A0R2J1L7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	991.9619652769
UniRef90_Q8ZJ91	5548.1997677120
UniRef90_Q8ZJ91|g__Vagococcus.s__Vagococcus_proximus	5548.1997677120
UniRef90_A0A0R2HXL8	5460.2462046509
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_divergens	4769.1865607301
UniRef90_A0A0R2HXL8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	691.0596439208
UniRef90_A0A377KFS1	5420.6072302823
UniRef90_A0A377KFS1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	5420.6072302823
UniRef90_A0A0R2J6P8	5369.6208158941
UniRef90_A0A0R2J6P8|g__Carnobacterium.s__Carnobacterium_divergens	5327.1825442892
UniRef90_A0A0R2J6P8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	42.4382716049
UniRef90_A0A0R2HWC5	5297.2283813747
UniRef90_A0A0R2HWC5|g__Carnobacterium.s__Carnobacterium_divergens	5297.2283813747
UniRef90_A0A0R2HW67	5274.8481092677
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_divergens	4117.8885347243
UniRef90_A0A0R2HW67|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1156.9595745434
UniRef90_F4BR43	5247.0378608261
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_divergens	4864.3122559643
UniRef90_F4BR43|g__Carnobacterium.s__Carnobacterium_maltaromaticum	382.7256048618
UniRef90_A0A0R2JIV5	5207.6623119437
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_divergens	4396.2545220933
UniRef90_A0A0R2JIV5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	811.4077898504
UniRef90_A0A0R2KEV3	5169.9306065483
UniRef90_A0A0R2KEV3|g__Carnobacterium.s__Carnobacterium_maltaromaticum	5169.9306065483
UniRef90_A0A0R2I1G6	5127.7484922500
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_divergens	4296.8368160111
UniRef90_A0A0R2I1G6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	830.9116762389
UniRef90_A0A0R2I6A7	5088.1130806438
UniRef90_A0A0R2I6A7|g__Carnobacterium.s__Carnobacterium_divergens	5088.1130806438
UniRef90_A0A0R2I6Z6	4964.9740548554
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_divergens	4182.5179145045
UniRef90_A0A0R2I6Z6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	782.4561403509
UniRef90_A0A2N5JJA2	4887.6753522914
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_divergens	3879.8476163481
UniRef90_A0A2N5JJA2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1007.8277359433
UniRef90_A0A0R2I6A3	4845.0149235046
UniRef90_A0A0R2I6A3|g__Carnobacterium.s__Carnobacterium_divergens	4845.0149235046
UniRef90_A0A0R2HYV3	4723.0734066595
UniRef90_A0A0R2HYV3|g__Carnobacterium.s__Carnobacterium_divergens	4723.0734066595
UniRef90_A0A0R2HUE1	4684.9000496920
UniRef90_A0A0R2HUE1|g__Carnobacterium.s__Carnobacterium_divergens	4684.9000496920
UniRef90_A0A0R2HNK9	4674.8703900082
UniRef90_A0A0R2HNK9|g__Carnobacterium.s__Carnobacterium_divergens	4674.8703900082
UniRef90_A0A0R2JER6	4631.2839910589
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_divergens	3167.3854436937
UniRef90_A0A0R2JER6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1463.8985473652
UniRef90_K8ELT8	4615.6405311652
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_divergens	3869.7665990145
UniRef90_K8ELT8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	745.8739321508
UniRef90_Q839F2	4561.3598442713
UniRef90_Q839F2|g__Carnobacterium.s__Carnobacterium_divergens	4561.3598442713
UniRef90_A0A0R2HWG5	4559.4181085595
UniRef90_A0A0R2HWG5|g__Carnobacterium.s__Carnobacterium_divergens	4559.4181085595
UniRef90_UPI000704A2DC	4538.0522785103
UniRef90_UPI000704A2DC|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4538.0522785103
UniRef90_A0A0R2HZC2	4481.7812757255
UniRef90_A0A0R2HZC2|g__Carnobacterium.s__Carnobacterium_divergens	4481.7812757255
UniRef90_K8E336	4455.5830375586
UniRef90_K8E336|g__Carnobacterium.s__Carnobacterium_maltaromaticum	4455.5830375586
UniRef90_S4ECE0	4362.6845679180
UniRef90_S4ECE0|g__Carnobacterium.s__Carnobacterium_divergens	3242.0097952908
UniRef90_S4ECE0|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1120.6747726272
UniRef90_A0A0U3DSR8	4341.9467787115
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_divergens	3308.6134453782
UniRef90_A0A0U3DSR8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1033.3333333333
UniRef90_A0A0R2I661	4332.3464457455
UniRef90_A0A0R2I661|g__Carnobacterium.s__Carnobacterium_divergens	4332.3464457455
UniRef90_A0A0R2JA98	4225.2633215160
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_divergens	3391.9261794133
UniRef90_A0A0R2JA98|g__Carnobacterium.s__Carnobacterium_maltaromaticum	833.3371421026
UniRef90_A0A0R2JA75	4200.9325929985
UniRef90_A0A0R2JA75|g__Carnobacterium.s__Carnobacterium_divergens	3517.1455583312
UniRef90_A0A0R2JA75|g__Carnobacterium.s__Carnobacterium_maltaromaticum	683.7870346673
UniRef90_A0A0R2J3G7	4165.8834675451
UniRef90_A0A0R2J3G7|g__Carnobacterium.s__Carnobacterium_divergens	3466.3679673321
UniRef90_A0A0R2J3G7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	699.5155002131
UniRef90_A0A0R2I5Z8	4156.1743968449
UniRef90_A0A0R2I5Z8|g__Carnobacterium.s__Carnobacterium_divergens	4156.1743968449
UniRef90_A0A066Z7U8	4073.0895307880
UniRef90_A0A066Z7U8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2080.6813119501
UniRef90_A0A066Z7U8|g__Carnobacterium.s__Carnobacterium_divergens	1992.4082188380
UniRef90_A0A0R2J8X6	4029.7294756737
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_divergens	2975.6282540332
UniRef90_A0A0R2J8X6|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1054.1012216405
UniRef90_A0A2R8A1D2	4000.1801801802
UniRef90_A0A2R8A1D2|g__Carnobacterium.s__Carnobacterium_divergens	4000.1801801802
UniRef90_A0A366SL42	3923.5849262362
UniRef90_A0A366SL42|g__Carnobacterium.s__Carnobacterium_divergens	2043.1805855056
UniRef90_A0A366SL42|g__Carnobacterium.s__Carnobacterium_maltaromaticum	1880.4043407306
UniRef90_A0A2N5JDE8	3916.5041290058
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_divergens	3362.7582325744
UniRef90_A0A2N5JDE8|g__Carnobacterium.s__Carnobacterium_maltaromaticum	553.7458964314
UniRef90_A0A0R2HXP5	3745.9664827770
UniRef90_A0A0R2HXP5|g__Carnobacterium.s__Carnobacterium_divergens	3745.9664827770
UniRef90_A0A0R2I789	3739.5139724772
UniRef90_A0A0R2I789|g__Carnobacterium.s__Carnobacterium_divergens	3739.5139724772
UniRef90_A0A0R2JI12	3712.9576361499
UniRef90_A0A0R2JI12|g__Carnobacterium.s__Carnobacterium_divergens	3690.4351136274
UniRef90_A0A0R2JI12|g__Carnobacterium.s__Carnobacterium_maltaromaticum	22.5225225225
UniRef90_A0A0R2J988	3612.2575598782
UniRef90_A0A0R2J988|g__Carnobacterium.s__Carnobacterium_divergens	3361.7081406927
UniRef90_A0A0R2J988|g__Carnobacterium.s__Carnobacterium_maltaromaticum	250.5494191854
UniRef90_A0A0R2IMN2	3565.7917625694
UniRef90_A0A0R2IMN2|g__Carnobacterium.s__Carnobacterium_divergens	3032.4551798189
UniRef90_A0A0R2IMN2|g__Carnobacterium.s__Carnobacterium_maltaromaticum	533.3365827505
UniRef90_A0A0R2JH50	3552.4569076758
UniRef90_A0A0R2JH50|g__Carnobacterium.s__Carnobacterium_divergens	3280.8253272823
UniRef90_A0A0R2JH50|g__Carnobacterium.s__Carnobacterium_maltaromaticum	271.6315803935
UniRef90_A0A0R2HWS4	3523.4734990353
UniRef90_A0A0R2HWS4|g__Carnobacterium.s__Carnobacterium_divergens	3523.4734990353
UniRef90_A0A0R2HP41	3359.0110879135
UniRef90_A0A0R2HP41|g__Carnobacterium.s__Carnobacterium_divergens	3359.0110879135
UniRef90_A0A0R2HVL0	3325.0049641206
UniRef90_A0A0R2HVL0|g__Carnobacterium.s__Carnobacterium_divergens	3325.0049641206
UniRef90_A0A0R2J9N5	3323.9526837250
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_divergens	3037.7003296761
UniRef90_A0A0R2J9N5|g__Carnobacterium.s__Carnobacterium_maltaromaticum	286.2523540490
UniRef90_A0A0R2HY92	3278.8386476911
UniRef90_A0A0R2HY92|g__Carnobacterium.s__Carnobacterium_divergens	2562.9916531556
UniRef90_A0A0R2HY92|g__Carnobacterium.s__Carnobacterium_maltaromaticum	715.8469945355
UniRef90_A0A0R2HY11	3219.9905202038
UniRef90_A0A0R2HY11|g__Carnobacterium.s__Carnobacterium_divergens	3219.9905202038
UniRef90_A0A0R2HW77	3160.9404591384
UniRef90_A0A0R2HW77|g__Carnobacterium.s__Carnobacterium_divergens	3160.9404591384
UniRef90_A0A0R2KAL9	3144.5951889015
UniRef90_A0A0R2KAL9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3144.5951889015
UniRef90_A0A0R2KAJ4	3123.7468894418
UniRef90_A0A0R2KAJ4|g__Carnobacterium.s__Carnobacterium_maltaromaticum	3123.7468894418
UniRef90_A0A0R2HYI2	3117.8084152337
UniRef90_A0A0R2HYI2|g__Carnobacterium.s__Carnobacterium_divergens	3117.8084152337
UniRef90_A0A0R2HPJ5	3039.6485734169
UniRef90_A0A0R2HPJ5|g__Carnobacterium.s__Carnobacterium_divergens	3039.6485734169
UniRef90_A0A0R2HY25	3013.5706207135
UniRef90_A0A0R2HY25|g__Carnobacterium.s__Carnobacterium_divergens	3013.5706207135
UniRef90_A0A0R2I8E1	2942.3895736983
UniRef90_A0A0R2I8E1|g__Carnobacterium.s__Carnobacterium_divergens	2942.3895736983
UniRef90_A0A0R2HUC3	2887.0312873179
UniRef90_A0A0R2HUC3|g__Carnobacterium.s__Carnobacterium_divergens	2887.0312873179
UniRef90_A0A0R2I1N6	2852.6360839030
UniRef90_A0A0R2I1N6|g__Carnobacterium.s__Carnobacterium_divergens	2852.6360839030
UniRef90_A1JHR4	2839.2940626461
UniRef90_A1JHR4|g__Vagococcus.s__Vagococcus_proximus	2839.2940626461
UniRef90_A0A0R2I2B7	2838.1461425812
UniRef90_A0A0R2I2B7|g__Carnobacterium.s__Carnobacterium_divergens	2838.1461425812
UniRef90_A0A0R2HZ28	2811.6337285902
UniRef90_A0A0R2HZ28|g__Carnobacterium.s__Carnobacterium_divergens	2811.6337285902
UniRef90_A0A0R2HPB4	2785.5127018158
UniRef90_A0A0R2HPB4|g__Carnobacterium.s__Carnobacterium_divergens	2785.5127018158
UniRef90_F4BQI7	2764.4341132560
UniRef90_F4BQI7|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2764.4341132560
UniRef90_A0A0R2JGY1	2703.1974029901
UniRef90_A0A0R2JGY1|g__Carnobacterium.s__Carnobacterium_divergens	2431.4017528264
UniRef90_A0A0R2JGY1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	271.7956501637
UniRef90_Q7NFF1	2692.3076923077
UniRef90_Q7NFF1|g__Carnobacterium.s__Carnobacterium_divergens	2179.4871794872
UniRef90_Q7NFF1|g__Carnobacterium.s__Carnobacterium_maltaromaticum	512.8205128205
UniRef90_A0A0R2KJ77	2682.4280104712
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_divergens	2109.4295375218
UniRef90_A0A0R2KJ77|g__Carnobacterium.s__Carnobacterium_maltaromaticum	572.9984729494
UniRef90_A0A2N5JK58	2662.8818997390
UniRef90_A0A2N5JK58|g__Carnobacterium.s__Carnobacterium_maltaromaticum	2662.8818997390
UniRef90_A0A7R8ZB76	2660.9423749657
UniRef90_A0A7R8ZB76|g__Vagococcus.s__Vagococcus_proximus	2660.9423749657
UniRef90_A0A0R2KDJ9	2660.0393667960
UniRef90_A0A0R2KDJ9|g__Carnobacterium.s__Carnobacterium_divergens	2498.3536306322
UniRef90_A0A0R2KDJ9|g__Carnobacterium.s__Carnobacterium_maltaromaticum	161.6857361637
UniRef90_A0A0R2HVS4	2611.3213135894
UniRef90_A0A0R2HVS4|g__Carnobacterium.s__Carnobacterium_divergens	2611.3213135894
UniRef90_A0A0R2JJ64	2508.6387146473
